gwas_id	Disease	n	Genes
GWAS:1	Attention_deficit_hyperactivity_disorder_PGC_2010	897	441869, 219293, 79906, 390992, 387509, 6518, 7799, 79594, 163933, 978, 65018, 1650, 2046, 58985, 57134, 57190, 56181, 5051, 84676, 149420, 79927, 378807, 64793, 257101, 79727, 79947, 3151, 6195, 8431, 347735, 55116, 200081, 55721, 6421, 27095, 55700, 1441, 7802, 23499, 1907, 149461, 5792, 9682, 6487, 338094, 374977, 199920, 163782, 148581, 5142, 57708, 256435, 1179, 23443, 54482, 127495, 1629, 7412, 29957, 2949, 55356, 126868, 3321, 5738, 9900, 51107, 79630, 79005, 57115, 4881, 65123, 11000, 9909, 200186, 91181, 25912, 3570, 100527963, 11243, 391123, 25790, 9722, 6675, 6258, 6375, 63931, 63923, 7143, 148753, 9213, 8497, 55224, 127845, 85414, 64710, 8934, 29949, 55432, 7042, 55532, 6726, 2052, 9725, 27097, 9816, 84886, 56776, 64388, 200159, 51029, 114548, 441933, 127066, 254879, 4953, 1876, 1653, 1838, 6801, 64225, 57504, 5495, 805, 388951, 200558, 50489, 23559, 9801, 6936, 83439, 3899, 4862, 8807, 23332, 22925, 10213, 57282, 55137, 79809, 79828, 1386, 518, 151126, 165215, 151112, 6775, 57181, 7341, 402117, 6168, 7145, 1285, 56947, 151473, 81618, 257407, 5707, 3357, 80210, 54658, 54575, 54600, 54577, 54578, 54579, 54657, 54659, 54576, 79781, 151176, 51665, 728763, 55207, 29995, 9901, 375323, 151835, 23243, 131096, 151648, 131405, 6769, 57599, 199223, 64651, 10168, 7047, 51447, 5576, 788, 10425, 54870, 5859, 10869, 7375, 389123, 389124, 3700, 389125, 100526772, 375346, 51460, 26059, 285331, 8820, 26060, 201625, 8801, 4286, 402135, 257068, 90102, 7634, 8856, 2932, 3059, 8723, 79858, 389152, 131890, 545, 5357, 26577, 23350, 389158, 9819, 6747, 2122, 1894, 83893, 86, 57129, 84002, 10644, 57110, 10188, 375387, 22916, 84179, 1609, 10861, 10227, 54436, 5860, 9353, 23231, 5099, 5471, 10606, 85438, 5473, 6374, 441024, 25898, 84779, 118429, 5593, 401145, 5910, 115265, 64116, 150159, 1062, 80854, 166752, 5188, 85462, 50859, 4750, 80014, 56977, 132625, 2483, 6389, 134111, 108, 134145, 9180, 79722, 10769, 57688, 64105, 373, 80006, 112441434, 4131, 84654, 1160, 83734, 64839, 64097, 25816, 3567, 4762, 64374, 9812, 100131897, 6620, 55819, 9945, 57472, 221692, 51256, 6310, 8363, 3009, 10537, 11074, 10107, 89870, 11270, 2914, 5603, 266727, 60685, 221395, 27242, 27283, 653, 57579, 135154, 154313, 222537, 116150, 222553, 387119, 5796, 154075, 114801, 9287, 4602, 8676, 7402, 56895, 9444, 113402, 54346, 340260, 56913, 221806, 1607, 221830, 136895, 221895, 10392, 28988, 5224, 27434, 3484, 55253, 113878, 105375355, 22932, 54677, 79689, 9069, 84060, 257415, 55610, 7979, 168620, 1174, 7425, 375607, 60561, 6856, 136991, 10157, 168850, 813, 611, 23534, 93979, 84255, 135924, 28959, 6604, 51422, 3361, 64434, 7434, 169270, 9172, 8658, 5157, 55124, 23516, 91782, 23303, 5516, 29942, 55290, 80223, 6101, 5862, 23643, 759, 862, 9791, 55353, 10247, 27012, 55093, 10221, 114, 8928, 2875, 9684, 441381, 414919, 79956, 4781, 6456, 3452, 3441, 3442, 51271, 27019, 259308, 9414, 9615, 6096, 414328, 29979, 1514, 89846, 203328, 84641, 375748, 1306, 10592, 55151, 445815, 401546, 9550, 203197, 158135, 5082, 5537, 10244, 26130, 6256, 2219, 360203, 5214, 783, 57512, 80314, 4153, 219623, 84159, 219790, 1959, 55222, 414152, 9060, 55165, 6585, 81603, 729020, 9118, 84108, 255022, 7511, 57700, 92565, 256536, 10570, 27287, 113746, 55367, 6181, 57104, 283229, 977, 5441, 7106, 66005, 161, 7262, 119679, 119678, 143630, 340980, 84067, 8590, 56675, 10335, 374383, 11234, 2965, 258010, 2488, 744, 9479, 5795, 219431, 390148, 10798, 282770, 120586, 390151, 390152, 81168, 219464, 390154, 1270, 374393, 63901, 921, 55048, 747, 746, 2237, 117245, 5837, 7536, 5871, 823, 10089, 4296, 117144, 89792, 1374, 55107, 1717, 55191, 440050, 5029, 26005, 55863, 8322, 10003, 24145, 85016, 85463, 337, 219902, 23365, 6309, 390261, 29118, 50937, 6484, 63970, 9743, 93589, 2305, 5777, 339, 160364, 51266, 3823, 8531, 54682, 441631, 80070, 79022, 84975, 3223, 3221, 3222, 23583, 25946, 10220, 84324, 84305, 1606, 4665, 4035, 11247, 1649, 114785, 10540, 29110, 4848, 144455, 4618, 84190, 196477, 55967, 5250, 3479, 9891, 55188, 9671, 84915, 9904, 6175, 196383, 11211, 4326, 101060200, 9107, 51761, 387914, 145173, 90634, 10443, 23047, 2308, 10240, 10166, 84078, 115825, 27253, 5101, 5911, 84945, 390442, 6035, 55701, 161253, 5693, 122706, 5720, 5721, 55072, 10379, 9985, 79711, 10548, 29082, 145553, 100528064, 51292, 254170, 6655, 8814, 81542, 652, 3091, 5890, 64093, 6547, 122970, 91748, 145482, 145482, 57862, 9252, 440193, 3705, 64919, 10858, 70, 22893, 90416, 27079, 57082, 84978, 113201, 51496, 8669, 9318, 2585, 7090, 25820, 80125, 54939, 4123, 25942, 5780, 10073, 55272, 646892, 10518, 348110, 5045, 2242, 55784, 10921, 21, 260429, 10942, 124220, 10127, 91151, 7627, 124401, 26048, 23049, 400506, 124152, 51704, 27327, 869, 64282, 79191, 10265, 4493, 4494, 221184, 23568, 51090, 221188, 1006, 146225, 999, 10725, 28987, 85445, 5336, 23417, 57338, 390748, 8447, 79850, 50628, 51031, 146760, 5187, 9482, 8522, 1352, 10517, 26118, 55803, 84282, 55352, 55813, 4642, 124912, 54752, 55106, 93210, 2064, 22806, 124626, 55876, 94103, 84951, 6777, 6776, 1659, 10900, 51629, 84687, 51747, 9902, 5718, 64446, 11314, 57332, 8535, 22994, 284184, 10403, 10928, 374860, 80000, 57534, 100526842, 9388, 80323, 339302, 220164, 8612, 360200, 26517, 51588, 84699, 56961, 5990, 92960, 10908, 30835, 5609, 55337, 10224, 2639, 256126, 811, 4784, 5585, 5731, 84449, 26659, 26664, 79852, 23476, 93323, 4650, 55201, 23149, 7644, 3249, 26330, 495, 644096, 57677, 92799, 8425, 1548, 5817, 24139, 728, 6625, 64130, 8541, 3270, 51070, 5639, 57479, 58506, 3661, 83596, 3276, 126129, 11012, 147664, 91664, 199713, 140881, 7053, 9762, 6614, 57506, 80025, 54498, 146, 128674, 1114, 10047, 128821, 23509, 51654, 6640, 9139, 55741, 10544, 3692, 8200, 51230, 51282, 140894, 55969, 63905, 10816, 100526773, 57119, 259240, 140832, 259239, 280664, 63935, 63925, 4318, 958, 51006, 10564, 1434, 55661, 57169, 6615, 84612, 11047, 79025, 140700, 24148, 54345, 10287, 4987, 198437, 10950, 116159, 9510, 9875, 6526, 6612, 3689, 85395, 23275, 64976, 54584, 10587, 421, 128989, 400891, 7441, 23523, 56241, 135, 129080, 2130, 10634, 10633, 652968, 9814, 23761, 8398, 25829, 1454, 3761, 29780, 25817, 400935
GWAS:2	Attention_deficit_hyperactivity_disorder_PGC_2019	1878	79906, 55229, 127281, 79258, 63976, 9341, 10911, 1325, 1676, 5195, 79363, 4237, 23400, 3362, 127731, 54361, 6920, 57035, 23585, 6006, 55219, 84676, 149420, 79927, 10256, 378807, 55057, 79727, 79947, 3151, 6195, 5724, 4985, 10076, 347735, 576, 90853, 3932, 3065, 728116, 653121, 127550, 114784, 127540, 127534, 55700, 55194, 26508, 84618, 51440, 84879, 59269, 149461, 64175, 79078, 374969, 114625, 7075, 4352, 991, 64834, 112950, 23334, 81888, 5792, 9682, 6487, 9048, 9670, 1802, 533, 8704, 149473, 6536, 57643, 8503, 148930, 148932, 199974, 63950, 348378, 54987, 4116, 114803, 400757, 149233, 55970, 9077, 127254, 1429, 126820, 1266, 199857, 58155, 51375, 2135, 148867, 51611, 1901, 29957, 113802, 57535, 6301, 1952, 84722, 343263, 10768, 3737, 55924, 54855, 6913, 10352, 84265, 8799, 148741, 200035, 10623, 11126, 5174, 81611, 23632, 79630, 148523, 9129, 23248, 80222, 1893, 55793, 57592, 5692, 23126, 57530, 7286, 284486, 254910, 54544, 57402, 23557, 4881, 57459, 9909, 200186, 27173, 148327, 5872, 91181, 7170, 9898, 10456, 89872, 57198, 1141, 103, 57326, 632, 89886, 57216, 962, 5999, 5087, 149297, 92235, 919, 6846, 481, 29922, 8548, 57821, 10560, 27252, 91687, 9857, 9213, 57710, 777, 23057, 80267, 252839, 55705, 25802, 100381270, 5972, 5929, 25778, 9911, 3586, 29949, 50604, 947, 57172, 128387, 56950, 5784, 3776, 2104, 55105, 64757, 79802, 23219, 2590, 88, 1131, 84288, 64754, 114548, 127623, 26751, 52, 7837, 78989, 129607, 245973, 1653, 338, 114818, 391356, 109, 5443, 56896, 22924, 54867, 60509, 100128731, 11117, 3795, 10669, 388939, 51232, 6801, 100505876, 10153, 1545, 130589, 6432, 90957, 729967, 27436, 9167, 170850, 57504, 5495, 6519, 9581, 79823, 2034, 112942, 150962, 51057, 4190, 51542, 57162, 200734, 119, 26056, 150726, 72, 1716, 1496, 1768, 4144, 2677, 8673, 10791, 64795, 1844, 254773, 129530, 10190, 9669, 51455, 164832, 9486, 165055, 10913, 129804, 84524, 376940, 727851, 150465, 84172, 57628, 54520, 5433, 83607, 130074, 653784, 390, 114805, 3760, 130940, 8502, 22925, 10010, 2641, 6326, 80034, 2591, 27347, 140469, 51776, 1123, 50940, 129831, 114880, 8575, 151126, 84281, 26275, 4664, 56171, 57520, 91526, 130132, 92935, 66037, 5334, 151254, 65062, 7341, 51602, 659, 130026, 55759, 79800, 65065, 57404, 10152, 65059, 5746, 6120, 151050, 79582, 402117, 26154, 50485, 6168, 2043, 1286, 257407, 5707, 3357, 80210, 26058, 3769, 389084, 25791, 79054, 64284, 9759, 2817, 129807, 51066, 25917, 55831, 2177, 115795, 55845, 23066, 9922, 686, 23243, 23228, 8850, 151648, 7068, 344787, 131405, 1233, 9852, 4292, 9209, 10217, 57599, 64651, 1499, 54986, 54861, 55129, 353274, 285346, 55888, 285349, 10168, 7584, 54716, 259173, 4634, 10675, 6599, 22907, 4134, 51447, 5576, 788, 10425, 54681, 11180, 55152, 3615, 54870, 5859, 10869, 3913, 64925, 200942, 646498, 339834, 375341, 7375, 387, 6988, 275, 84276, 1605, 8927, 327, 4485, 63891, 386724, 29925, 9807, 389118, 7318, 10293, 79012, 4486, 84315, 10180, 10181, 6405, 2779, 2771, 132228, 7866, 8372, 24142, 3373, 8692, 11334, 11186, 51364, 10641, 11068, 11070, 389123, 132141, 10039, 84836, 25864, 100526760, 95, 5580, 776, 285331, 23272, 5793, 166336, 56999, 27086, 317649, 253559, 5449, 3355, 8545, 55279, 285237, 81050, 79310, 402135, 56650, 56987, 2596, 165829, 3081, 131076, 111, 64770, 114885, 200810, 152015, 54946, 166348, 165721, 131034, 5523, 55167, 5096, 10274, 22808, 55179, 389151, 389152, 287015, 9616, 5357, 285195, 185, 9819, 26084, 4311, 23007, 51319, 654502, 57560, 10051, 286827, 3840, 80117, 165679, 2122, 6498, 389177, 1894, 83893, 254827, 27094, 23200, 27074, 5648, 55214, 344901, 93109, 55341, 10336, 10815, 79155, 6452, 118, 10227, 8602, 2868, 1400, 152789, 57533, 57545, 26234, 9079, 166647, 55203, 10568, 3516, 5099, 116984, 10463, 2560, 5156, 10606, 23284, 79799, 10720, 3347, 5196, 5473, 339965, 84779, 118429, 2250, 5593, 83478, 266812, 10144, 166815, 2895, 658, 8633, 10098, 51705, 55024, 4790, 7323, 493856, 150159, 133308, 1062, 80319, 27068, 64850, 63973, 51574, 133022, 79625, 308, 84162, 132612, 3558, 55534, 60592, 84640, 11157, 166614, 987, 729830, 5188, 5356, 2244, 2982, 152940, 92345, 55601, 80817, 3248, 2823, 285440, 6550, 85409, 10723, 84246, 56979, 23037, 6897, 167127, 92255, 735, 1601, 5019, 285636, 26272, 2690, 100129792, 7690, 167359, 348980, 3672, 3673, 4338, 10468, 5144, 55914, 140890, 134359, 23440, 8546, 9456, 902, 153396, 4208, 83989, 285600, 2745, 4012, 1946, 64839, 814, 6728, 133923, 153241, 501, 389320, 6584, 23338, 9555, 6695, 10949, 1958, 2107, 3313, 84418, 10011, 56126, 81848, 57824, 57528, 5521, 202374, 22885, 2760, 6678, 475, 10146, 2741, 2890, 6444, 10569, 57451, 23286, 30820, 202134, 64324, 63027, 10667, 81853, 221711, 4117, 9247, 54898, 63933, 3720, 6310, 221656, 10246, 10475, 3024, 3077, 8364, 3010, 8347, 3008, 3017, 10385, 11119, 10384, 79692, 81697, 387032, 222698, 64288, 80317, 257202, 2880, 114821, 26531, 79969, 8449, 3111, 6257, 7922, 3833, 8831, 578, 3710, 84300, 117283, 221496, 4295, 2914, 100529239, 6204, 25803, 64771, 6631, 54887, 6882, 23294, 5467, 2178, 4736, 7005, 7287, 23070, 154467, 60685, 1769, 9436, 441150, 171558, 135398, 7021, 2939, 2940, 90523, 222584, 1310, 1297, 135154, 60682, 80759, 3351, 101928601, 57231, 10492, 10957, 51465, 58528, 10690, 23376, 9457, 389421, 8724, 246269, 2534, 222553, 4121, 2173, 154215, 387103, 9287, 3097, 389432, 10090, 85313, 116254, 11104, 9113, 348995, 5110, 84918, 135250, 9590, 4142, 10846, 6862, 6196, 340260, 8379, 8662, 23288, 221935, 84792, 54468, 6119, 256130, 346389, 3696, 115416, 10643, 1687, 64111, 3207, 9586, 63974, 223075, 5137, 57057, 3624, 23386, 29881, 26053, 83698, 9883, 55695, 135892, 8468, 781, 7980, 89122, 563, 7586, 221914, 4034, 8985, 10467, 24146, 6733, 54517, 60561, 4897, 9732, 5506, 93986, 857, 4233, 830, 93664, 6561, 27044, 29923, 60412, 5764, 8805, 136306, 7791, 2041, 1020, 6522, 116988, 2636, 51667, 349136, 51422, 57180, 155435, 5799, 157697, 8658, 83595, 54984, 54984, 286046, 66036, 2626, 157773, 5157, 8822, 64760, 55806, 1191, 11030, 29942, 79845, 9530, 23259, 54904, 137994, 2260, 7994, 138050, 6591, 6101, 5324, 5179, 55156, 9650, 5150, 85479, 254778, 6921, 54968, 23643, 157724, 11059, 51115, 8895, 168975, 862, 7381, 51001, 9791, 169166, 51123, 51582, 23414, 7201, 84955, 55638, 8667, 441376, 64798, 79139, 93594, 114907, 10221, 7038, 51059, 83696, 27161, 575, 23237, 93100, 1936, 9831, 26233, 203054, 29894, 51160, 4796, 50626, 90990, 8928, 84988, 2875, 9401, 9684, 441381, 414919, 90987, 80778, 6132, 340385, 7553, 28991, 58500, 1761, 6595, 169792, 6619, 203238, 55667, 6194, 25769, 54914, 1029, 63951, 10210, 4712, 219, 116224, 9630, 414328, 29979, 80318, 55582, 84267, 3190, 80010, 549, 23196, 5253, 84909, 10541, 9568, 203286, 85365, 10952, 55151, 58499, 5774, 23392, 9991, 1317, 246184, 23245, 22954, 158135, 4702, 254956, 26468, 401551, 11224, 81873, 2800, 286205, 79109, 5090, 89853, 23099, 3934, 79095, 25792, 1759, 2801, 26995, 51148, 4957, 2733, 51450, 25, 347148, 9442, 84628, 158067, 11092, 1056, 1289, 5047, 26086, 728489, 64170, 56623, 643596, 142680, 401565, 10811, 377841, 26012, 5588, 10659, 222389, 414149, 8029, 783, 340895, 5305, 57584, 57512, 55454, 221002, 57705, 5592, 80114, 288, 84159, 219736, 818, 11128, 6229, 26103, 643414, 643418, 3988, 3433, 3434, 387700, 53354, 9044, 22849, 54708, 118924, 159371, 56889, 10023, 1147, 55280, 282991, 9033, 8861, 79004, 81603, 54838, 159686, 22986, 51703, 64429, 3983, 26033, 5406, 338567, 8661, 55717, 5654, 118672, 64376, 36, 4942, 399818, 118611, 253738, 282974, 64787, 6888, 347862, 51286, 79751, 55367, 6181, 57104, 283229, 977, 5441, 81532, 440021, 6737, 23538, 390061, 390063, 6609, 283298, 100463486, 7003, 22800, 1315, 55553, 6833, 6288, 11234, 2965, 3948, 144110, 627, 744, 341019, 120526, 90993, 8525, 55626, 9776, 392, 79797, 84364, 29763, 1643, 53, 10062, 10658, 4722, 114971, 55709, 399888, 23788, 5795, 646754, 283093, 81327, 219432, 219438, 390144, 219469, 390157, 283189, 29015, 219539, 25921, 219541, 51075, 280636, 643376, 1500, 9404, 80829, 1270, 5007, 219988, 390201, 54948, 747, 28992, 23769, 10235, 5837, 7536, 5871, 23649, 5977, 283130, 5017, 10992, 219927, 3508, 116512, 116535, 55191, 440051, 10068, 4926, 220074, 55004, 25906, 5870, 387787, 25884, 5612, 56946, 4647, 92105, 51501, 23682, 26973, 54734, 85463, 2230, 9183, 57646, 3359, 5049, 51092, 6876, 9159, 23621, 22897, 220323, 116337, 9743, 170689, 27087, 440073, 2288, 57097, 26290, 3742, 4839, 57121, 55110, 55359, 2842, 55729, 79887, 55766, 55885, 51768, 55605, 1280, 29843, 5213, 140461, 387856, 121275, 341567, 121274, 23519, 3906, 23109, 5571, 8085, 121268, 55716, 10376, 338761, 65244, 23416, 10445, 25766, 84070, 91010, 7009, 3224, 3221, 53831, 3071, 58158, 2065, 283375, 283373, 93058, 1431, 10330, 9924, 51561, 6773, 319, 8608, 11247, 6472, 9958, 23041, 2799, 8091, 11052, 117177, 4848, 1466, 89795, 1848, 282809, 4060, 694, 160728, 55010, 5367, 9671, 23316, 10019, 8315, 80724, 217, 8550, 89894, 10961, 80018, 6128, 5781, 8437, 387885, 79039, 84934, 115811, 53373, 54621, 5037, 8683, 8655, 51367, 79369, 56616, 65082, 6249, 79676, 51329, 57605, 10198, 91574, 114795, 9271, 192111, 8100, 338872, 219287, 1024, 9201, 29880, 11340, 55578, 10186, 2308, 10240, 10166, 1997, 11193, 253512, 5925, 10161, 1102, 51028, 26586, 11061, 10562, 27253, 5101, 8796, 122060, 8874, 121793, 26533, 1603, 63874, 9056, 90668, 79711, 4776, 5587, 55632, 23256, 11154, 25831, 394, 9472, 64067, 51562, 89874, 145282, 6751, 5729, 5706, 6815, 64841, 64582, 51528, 729665, 317761, 4990, 6554, 646658, 10577, 122961, 58157, 29954, 2954, 283578, 9517, 81892, 22938, 57143, 145508, 2957, 85439, 9252, 80017, 51218, 10914, 84193, 84439, 122416, 7187, 81693, 6447, 644844, 85455, 57082, 5888, 55177, 23339, 2595, 825, 8773, 255252, 57519, 146059, 146057, 197131, 23582, 161497, 117155, 80031, 373509, 23431, 10017, 54816, 6938, 84952, 84465, 115752, 54962, 5604, 10302, 6124, 55055, 64799, 145853, 60677, 3073, 283677, 27020, 388135, 54939, 79661, 4123, 25942, 10073, 10099, 79834, 10363, 646892, 5923, 390616, 100528021, 9915, 58489, 5045, 400451, 91947, 170691, 64714, 9091, 57799, 117166, 197335, 89941, 10273, 84219, 146330, 64788, 30812, 23059, 84464, 1773, 124404, 440335, 79641, 84656, 29855, 5493, 54715, 80063, 92017, 5073, 255027, 89927, 4629, 7385, 255762, 730094, 283897, 27324, 5934, 64400, 10300, 374739, 57567, 1006, 794, 7567, 10164, 54957, 3240, 3250, 9785, 83449, 463, 85445, 283927, 51741, 5336, 10200, 54550, 9013, 9100, 9764, 339145, 10328, 64779, 57338, 54971, 124245, 115992, 51693, 390748, 8558, 29, 83547, 1801, 3090, 9905, 83903, 54739, 162517, 83659, 201232, 162515, 57659, 643664, 1949, 23135, 84316, 146849, 388333, 9423, 8735, 9953, 6720, 146691, 1819, 4239, 9618, 55731, 26284, 388364, 26022, 124912, 10693, 5892, 54752, 54475, 84299, 672, 113277, 4222, 146894, 79089, 56970, 10900, 201176, 9842, 1394, 162540, 4137, 246744, 284058, 51326, 100506084, 4905, 7473, 7484, 516, 11267, 162466, 22834, 5245, 124540, 124535, 55181, 1213, 51651, 284021, 11232, 1655, 90799, 64750, 8787, 27092, 786, 9931, 26207, 10871, 2302, 146664, 114897, 57332, 284129, 55666, 6398, 400629, 645369, 23255, 23253, 753, 25925, 4225, 56853, 9063, 1630, 80323, 9480, 28513, 54495, 29090, 440498, 10907, 79863, 22850, 84552, 8612, 54531, 1455, 55643, 126306, 374872, 51343, 126321, 100128569, 84699, 2525, 8498, 8744, 718, 30835, 90592, 284390, 163059, 729747, 10224, 163050, 57474, 163049, 4125, 439, 4066, 84245, 28974, 646457, 90378, 5566, 55723, 22859, 10270, 58525, 8907, 10365, 93323, 79575, 64981, 23025, 55201, 23149, 3718, 170463, 51477, 8178, 25789, 55295, 100271849, 729991, 1463, 53345, 57794, 23383, 54815, 80714, 100129842, 9745, 1050, 26065, 126375, 495, 27033, 9757, 55851, 55957, 94274, 5714, 199720, 399473, 147965, 6217, 478, 2901, 5452, 162989, 126298, 79177, 100170229, 126299, 199731, 25865, 6510, 4861, 23211, 10055, 27113, 84215, 29998, 2014, 10945, 2524, 284358, 8541, 55011, 126133, 6689, 79898, 55762, 729956, 147808, 79149, 147685, 80095, 201514, 7691, 10998, 10155, 9040, 245939, 80023, 140809, 83541, 128646, 10326, 65992, 11237, 54363, 22903, 79133, 26074, 22803, 644524, 343702, 149951, 140683, 92747, 128866, 55902, 55741, 10893, 140711, 25939, 5933, 6185, 11122, 79183, 11142, 7529, 958, 1434, 5770, 23394, 8813, 128553, 7764, 116151, 6790, 149986, 5688, 9885, 28231, 50861, 51750, 2551, 26285, 116448, 3763, 25825, 7307, 104, 23275, 6573, 23765, 83733, 23786, 637, 55670, 9993, 7353, 8318, 7122, 85359, 162, 9814, 23761, 253143, 6523, 150297, 25793, 8224, 7078, 23543, 7263, 3957, 25829, 11015, 10521, 11144, 56993, 9929, 9567, 79019, 26286, 23313, 25817, 6305, 410, 57801, 65122, 400735, 115273, 10899, 403239, 90557, 7852, 653437, 6159, 26339, 153579, 245927, 378108, 653361, 84163, 113655, 727800, 10383, 441581, 143678, 283254, 283116, 283092, 84767, 283694, 390648, 283948, 84331, 283953, 3835, 440348, 124641, 51655, 9884, 474170, 51326, 51204, 282616, 116115, 92086
