Disease	Cluster	Gene
Inflammatory_Bowel_Disease_NA_2017	domino_2	29126
Inflammatory_Bowel_Disease_NA_2017	domino_2	3659
Inflammatory_Bowel_Disease_NA_2017	domino_2	55080
Inflammatory_Bowel_Disease_NA_2017	domino_2	1519
Inflammatory_Bowel_Disease_NA_2017	domino_2	1513
Inflammatory_Bowel_Disease_NA_2017	domino_2	80380
Inflammatory_Bowel_Disease_NA_2017	domino_2	259197
Inflammatory_Bowel_Disease_NA_2017	domino_2	4684
Inflammatory_Bowel_Disease_NA_2017	domino_7	8651
Inflammatory_Bowel_Disease_NA_2017	domino_7	390594
Inflammatory_Bowel_Disease_NA_2017	domino_7	63891
Inflammatory_Bowel_Disease_NA_2017	domino_7	8453
Inflammatory_Bowel_Disease_NA_2017	domino_7	7318
Inflammatory_Bowel_Disease_NA_2017	domino_7	10293
Inflammatory_Bowel_Disease_NA_2017	domino_7	10425
Inflammatory_Bowel_Disease_NA_2017	domino_4	345611
Inflammatory_Bowel_Disease_NA_2017	domino_4	83734
Inflammatory_Bowel_Disease_NA_2017	domino_4	4485
Inflammatory_Bowel_Disease_NA_2017	domino_4	10971
Inflammatory_Bowel_Disease_NA_2017	domino_4	120892
Inflammatory_Bowel_Disease_NA_2017	domino_4	9627
Inflammatory_Bowel_Disease_NA_2017	domino_4	207
Inflammatory_Bowel_Disease_NA_2017	domino_4	4486
Inflammatory_Bowel_Disease_NA_2017	domino_4	23400
Inflammatory_Bowel_Disease_NA_2017	domino_4	4012
Inflammatory_Bowel_Disease_NA_2017	domino_4	55054
Inflammatory_Bowel_Disease_NA_2017	domino_4	60673
Inflammatory_Bowel_Disease_NA_2017	domino_4	5562
Inflammatory_Bowel_Disease_NA_2017	domino_4	8878
Inflammatory_Bowel_Disease_NA_2017	domino_5	3310
Inflammatory_Bowel_Disease_NA_2017	domino_5	259217
Inflammatory_Bowel_Disease_NA_2017	domino_5	3303
Inflammatory_Bowel_Disease_NA_2017	domino_5	3304
Inflammatory_Bowel_Disease_NA_2017	domino_5	3305
Inflammatory_Bowel_Disease_NA_2017	domino_5	150353
Inflammatory_Bowel_Disease_NA_2017	domino_5	165721
Inflammatory_Bowel_Disease_NA_2017	domino_5	85479
Inflammatory_Bowel_Disease_NA_2017	domino_5	3300
Inflammatory_Bowel_Disease_NA_2017	domino_6	9457
Inflammatory_Bowel_Disease_NA_2017	domino_6	1390
Inflammatory_Bowel_Disease_NA_2017	domino_6	60468
Inflammatory_Bowel_Disease_NA_2017	domino_6	23764
Inflammatory_Bowel_Disease_NA_2017	domino_6	10488
Inflammatory_Bowel_Disease_NA_2017	domino_6	1388
Inflammatory_Bowel_Disease_NA_2017	domino_6	2355
Inflammatory_Bowel_Disease_NA_2017	domino_6	9586
Inflammatory_Bowel_Disease_NA_2017	domino_6	467
Inflammatory_Bowel_Disease_NA_2017	domino_8	8897
Inflammatory_Bowel_Disease_NA_2017	domino_8	79837
Inflammatory_Bowel_Disease_NA_2017	domino_8	56623
Inflammatory_Bowel_Disease_NA_2017	domino_8	113026
Inflammatory_Bowel_Disease_NA_2017	domino_8	3706
Inflammatory_Bowel_Disease_NA_2017	domino_8	9807
Mean_corpuscular_volume_NA_2018	domino_3	57459
Mean_corpuscular_volume_NA_2018	domino_3	474382
Mean_corpuscular_volume_NA_2018	domino_3	27283
Mean_corpuscular_volume_NA_2018	domino_3	26277
Mean_corpuscular_volume_NA_2018	domino_3	29781
Mean_corpuscular_volume_NA_2018	domino_3	8850
Mean_corpuscular_volume_NA_2018	domino_3	9898
Mean_corpuscular_volume_NA_2018	domino_3	80012
Mean_corpuscular_volume_NA_2018	domino_1	3315
Mean_corpuscular_volume_NA_2018	domino_1	10961
Mean_corpuscular_volume_NA_2018	domino_1	23542
Mean_corpuscular_volume_NA_2018	domino_1	4294
Mean_corpuscular_volume_NA_2018	domino_1	3050
Mean_corpuscular_volume_NA_2018	domino_1	201161
Mean_corpuscular_volume_NA_2018	domino_1	8550
Mean_corpuscular_volume_NA_2018	domino_1	6300
Mean_corpuscular_volume_NA_2018	domino_1	5596
Mean_corpuscular_volume_NA_2018	domino_1	9175
Mean_corpuscular_volume_NA_2018	domino_1	10661
Mean_corpuscular_volume_NA_2018	domino_1	51327
Mean_corpuscular_volume_NA_2018	domino_1	9479
Mean_corpuscular_volume_NA_2018	domino_1	3725
Mean_corpuscular_volume_NA_2018	domino_4	6667
Mean_corpuscular_volume_NA_2018	domino_4	129685
Mean_corpuscular_volume_NA_2018	domino_4	126205
Mean_corpuscular_volume_NA_2018	domino_4	83986
Mean_corpuscular_volume_NA_2018	domino_4	51728
Mean_corpuscular_volume_NA_2018	domino_4	4299
Mean_corpuscular_volume_NA_2018	domino_4	80237
Mean_corpuscular_volume_NA_2018	domino_4	10302
Mean_corpuscular_volume_NA_2018	domino_2	22895
Mean_corpuscular_volume_NA_2018	domino_2	115827
Mean_corpuscular_volume_NA_2018	domino_2	57617
Mean_corpuscular_volume_NA_2018	domino_2	5225
Mean_corpuscular_volume_NA_2018	domino_2	254428
Mean_corpuscular_volume_NA_2018	domino_2	54805
Mean_corpuscular_volume_NA_2018	domino_2	51560
Mean_corpuscular_volume_NA_2018	domino_2	8934
Mean_corpuscular_volume_NA_2018	domino_2	338382
Mean_corpuscular_volume_NA_2018	domino_7	23381
Mean_corpuscular_volume_NA_2018	domino_7	140801
Mean_corpuscular_volume_NA_2018	domino_7	10767
Mean_corpuscular_volume_NA_2018	domino_7	9349
Mean_corpuscular_volume_NA_2018	domino_7	58477
Mean_corpuscular_volume_NA_2018	domino_6	7068
Mean_corpuscular_volume_NA_2018	domino_6	9612
Mean_corpuscular_volume_NA_2018	domino_6	9477
Mean_corpuscular_volume_NA_2018	domino_6	1376
Mean_corpuscular_volume_NA_2018	domino_6	1375
Mean_corpuscular_volume_NA_2018	domino_6	10499
Mean_corpuscular_volume_NA_2018	domino_5	896
Mean_corpuscular_volume_NA_2018	domino_5	219771
Mean_corpuscular_volume_NA_2018	domino_5	1021
Mean_corpuscular_volume_NA_2018	domino_5	1647
Mean_corpuscular_volume_NA_2018	domino_5	1019
Mean_corpuscular_volume_NA_2018	domino_5	8556
Mean_corpuscular_volume_NA_2018	domino_5	8555
Mean_corpuscular_volume_NA_2018	domino_9	10311
Mean_corpuscular_volume_NA_2018	domino_9	23039
Mean_corpuscular_volume_NA_2018	domino_9	51699
Mean_corpuscular_volume_NA_2018	domino_9	253725
Mean_corpuscular_volume_NA_2018	domino_8	90480
Mean_corpuscular_volume_NA_2018	domino_8	219927
Mean_corpuscular_volume_NA_2018	domino_8	79072
Mean_corpuscular_volume_NA_2018	domino_8	10240
Mean_corpuscular_volume_NA_2018	domino_8	7837
Platelet_count_NA_2018	domino_2	27283
Platelet_count_NA_2018	domino_2	26277
Platelet_count_NA_2018	domino_2	2811
Platelet_count_NA_2018	domino_2	255626
Platelet_count_NA_2018	domino_2	2122
Platelet_count_NA_2018	domino_2	84232
Platelet_count_NA_2018	domino_2	23414
Platelet_count_NA_2018	domino_2	2623
Platelet_count_NA_2018	domino_2	23186
Platelet_count_NA_2018	domino_1	4162
Platelet_count_NA_2018	domino_1	5788
Platelet_count_NA_2018	domino_1	50856
Platelet_count_NA_2018	domino_1	4065
Platelet_count_NA_2018	domino_1	5790
Platelet_count_NA_2018	domino_1	27240
Platelet_count_NA_2018	domino_1	5781
Platelet_count_NA_2018	domino_1	114132
Platelet_count_NA_2018	domino_1	128954
Platelet_count_NA_2018	domino_1	10019
Platelet_count_NA_2018	domino_1	4916
Platelet_count_NA_2018	domino_1	3791
Platelet_count_NA_2018	domino_1	942
Platelet_count_NA_2018	domino_5	4654
Platelet_count_NA_2018	domino_5	745
Platelet_count_NA_2018	domino_5	4602
Platelet_count_NA_2018	domino_5	2624
Platelet_count_NA_2018	domino_5	8646
Platelet_count_NA_2018	domino_5	2626
Platelet_count_NA_2018	domino_3	2172
Platelet_count_NA_2018	domino_3	10499
Platelet_count_NA_2018	domino_3	142827
Platelet_count_NA_2018	domino_3	9415
Platelet_count_NA_2018	domino_3	54988
Platelet_count_NA_2018	domino_3	116285
Platelet_count_NA_2018	domino_3	3992
Platelet_count_NA_2018	domino_3	79071
Platelet_count_NA_2018	domino_4	9902
Platelet_count_NA_2018	domino_4	22925
Platelet_count_NA_2018	domino_4	5338
Platelet_count_NA_2018	domino_4	10066
Platelet_count_NA_2018	domino_4	127018
Platelet_count_NA_2018	domino_4	80339
Platelet_count_NA_2018	domino_4	8399
Platelet_count_NA_2018	domino_4	23175
Platelet_count_NA_2018	domino_9	3083
Platelet_count_NA_2018	domino_9	3082
Platelet_count_NA_2018	domino_9	87
Platelet_count_NA_2018	domino_10	4939
Platelet_count_NA_2018	domino_10	388646
Platelet_count_NA_2018	domino_10	4940
Platelet_count_NA_2018	domino_7	948
Platelet_count_NA_2018	domino_7	401258
Platelet_count_NA_2018	domino_7	7060
Platelet_count_NA_2018	domino_7	57153
Platelet_count_NA_2018	domino_8	10961
Platelet_count_NA_2018	domino_8	3315
Platelet_count_NA_2018	domino_8	5596
Platelet_count_NA_2018	domino_8	8550
Platelet_count_NA_2018	domino_6	81890
Platelet_count_NA_2018	domino_6	9098
Platelet_count_NA_2018	domino_6	382
Platelet_count_NA_2018	domino_6	149371
Platelet_count_NA_2018	domino_6	7127
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_3	3010
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_3	341567
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_3	3024
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_3	723790
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_3	8356
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_3	8364
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_3	8347
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_3	387893
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_3	554313
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_3	3077
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_3	653604
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_3	3009
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_3	8363
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_3	8329
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_3	121504
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_3	8359
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_3	3008
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_3	8969
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_2	3107
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_2	388646
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_2	3140
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_2	3117
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_2	7726
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_2	163351
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_2	3105
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_2	353514
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_2	55080
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_2	3106
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_2	10475
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_2	3119
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_2	11074
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_2	56244
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_2	10665
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_2	55016
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_2	3123
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_2	3122
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_2	80263
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_4	3017
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_4	644186
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_4	8334
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_4	8341
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_4	8340
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_4	54815
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_4	255626
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_4	51222
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_4	8099
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_4	10919
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_4	440689
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_4	5316
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_4	5089
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_1	84181
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_1	6925
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_1	2649
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_1	5460
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_1	51177
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_1	1460
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_1	4900
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_1	91752
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_1	348980
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_1	10021
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_1	610
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_1	3097
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_1	54790
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_1	64919
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_1	10716
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_1	2596
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_1	79923
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_1	199
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_1	4133
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_1	146713
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_1	4089
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_1	7048
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_1	4760
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_1	6926
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_1	56246
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_5	8525
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_5	116255
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_5	3990
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_5	91289
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_5	64788
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_5	10554
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_5	8760
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_5	56994
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_5	5319
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_5	23659
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_8	3305
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_8	348995
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_8	3303
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_8	150353
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_8	9529
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_9	9444
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_9	54715
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_9	8087
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_9	8831
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_9	4893
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_7	4855
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_7	51162
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_7	51460
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_7	5698
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_7	10213
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_7	10537
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_6	80737
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_6	7407
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_6	80325
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_6	9374
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_6	54938
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_6	57176
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_6	80222
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_10	30816
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_10	3700
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_10	3699
Schizophrenia_vs_Bipolar_disorder_PGC_2014	domino_10	55664
Type_2_Diabetes_NA_2019	domino_5	1028
Type_2_Diabetes_NA_2019	domino_5	8454
Type_2_Diabetes_NA_2019	domino_5	1031
Type_2_Diabetes_NA_2019	domino_5	1030
Type_2_Diabetes_NA_2019	domino_5	463
Type_2_Diabetes_NA_2019	domino_5	1026
Type_2_Diabetes_NA_2019	domino_5	595
Type_2_Diabetes_NA_2019	domino_5	1871
Type_2_Diabetes_NA_2019	domino_5	7027
Type_2_Diabetes_NA_2019	domino_3	221895
Type_2_Diabetes_NA_2019	domino_3	54901
Type_2_Diabetes_NA_2019	domino_3	3087
Type_2_Diabetes_NA_2019	domino_3	169026
Type_2_Diabetes_NA_2019	domino_3	10644
Type_2_Diabetes_NA_2019	domino_3	63892
Type_2_Diabetes_NA_2019	domino_3	7103
Type_2_Diabetes_NA_2019	domino_3	8872
Type_2_Diabetes_NA_2019	domino_3	57181
Type_2_Diabetes_NA_2019	domino_3	10463
Type_2_Diabetes_NA_2019	domino_1	92344
Type_2_Diabetes_NA_2019	domino_1	79571
Type_2_Diabetes_NA_2019	domino_1	9104
Type_2_Diabetes_NA_2019	domino_1	9919
Type_2_Diabetes_NA_2019	domino_1	381
Type_2_Diabetes_NA_2019	domino_1	221458
Type_2_Diabetes_NA_2019	domino_1	29999
Type_2_Diabetes_NA_2019	domino_1	3832
Type_2_Diabetes_NA_2019	domino_1	286
Type_2_Diabetes_NA_2019	domino_1	140735
Type_2_Diabetes_NA_2019	domino_1	91949
Type_2_Diabetes_NA_2019	domino_1	10959
Type_2_Diabetes_NA_2019	domino_6	578
Type_2_Diabetes_NA_2019	domino_6	56616
Type_2_Diabetes_NA_2019	domino_6	5783
Type_2_Diabetes_NA_2019	domino_6	59338
Type_2_Diabetes_NA_2019	domino_6	11124
Type_2_Diabetes_NA_2019	domino_6	8767
Type_2_Diabetes_NA_2019	domino_6	64170
Type_2_Diabetes_NA_2019	domino_6	840
Type_2_Diabetes_NA_2019	domino_4	1487
Type_2_Diabetes_NA_2019	domino_4	283149
Type_2_Diabetes_NA_2019	domino_4	9678
Type_2_Diabetes_NA_2019	domino_4	10363
Type_2_Diabetes_NA_2019	domino_4	140688
Type_2_Diabetes_NA_2019	domino_4	253461
Type_2_Diabetes_NA_2019	domino_4	6934
Type_2_Diabetes_NA_2019	domino_4	6615
Type_2_Diabetes_NA_2019	domino_4	26053
Type_2_Diabetes_NA_2019	domino_4	6045
Type_2_Diabetes_NA_2019	domino_2	165
Type_2_Diabetes_NA_2019	domino_2	6929
Type_2_Diabetes_NA_2019	domino_2	169792
Type_2_Diabetes_NA_2019	domino_2	390212
Type_2_Diabetes_NA_2019	domino_2	5460
Type_2_Diabetes_NA_2019	domino_2	54790
Type_2_Diabetes_NA_2019	domino_2	2649
Type_2_Diabetes_NA_2019	domino_2	5078
Type_2_Diabetes_NA_2019	domino_2	50674
Type_2_Diabetes_NA_2019	domino_2	4821
Type_2_Diabetes_NA_2019	domino_2	6663
Type_2_Diabetes_NA_2019	domino_2	4089
Type_2_Diabetes_NA_2019	domino_7	126295
Type_2_Diabetes_NA_2019	domino_7	54535
Type_2_Diabetes_NA_2019	domino_7	6941
Type_2_Diabetes_NA_2019	domino_7	80352
Type_2_Diabetes_NA_2019	domino_7	9055
Type_2_Diabetes_NA_2019	domino_7	991
Type_2_Diabetes_NA_2019	domino_10	1041
Type_2_Diabetes_NA_2019	domino_10	170679
Type_2_Diabetes_NA_2019	domino_9	10125
Type_2_Diabetes_NA_2019	domino_9	5908
Type_2_Diabetes_NA_2019	domino_9	27044
Type_2_Diabetes_NA_2019	domino_8	2740
Type_2_Diabetes_NA_2019	domino_8	151306
Type_2_Diabetes_NA_2019	domino_8	2696
Ulcerative_colitis_NA_2017	domino_1	55016
Ulcerative_colitis_NA_2017	domino_1	3127
Ulcerative_colitis_NA_2017	domino_1	29126
Ulcerative_colitis_NA_2017	domino_1	151888
Ulcerative_colitis_NA_2017	domino_1	3119
Ulcerative_colitis_NA_2017	domino_1	388646
Ulcerative_colitis_NA_2017	domino_1	4277
Ulcerative_colitis_NA_2017	domino_1	100507436
Ulcerative_colitis_NA_2017	domino_1	26191
Ulcerative_colitis_NA_2017	domino_1	3663
Ulcerative_colitis_NA_2017	domino_1	10665
Ulcerative_colitis_NA_2017	domino_1	56244
Ulcerative_colitis_NA_2017	domino_1	1515
Ulcerative_colitis_NA_2017	domino_1	3106
Ulcerative_colitis_NA_2017	domino_1	5641
Ulcerative_colitis_NA_2017	domino_1	3140
Ulcerative_colitis_NA_2017	domino_1	3107
Ulcerative_colitis_NA_2017	domino_1	3115
Ulcerative_colitis_NA_2017	domino_1	3122
Ulcerative_colitis_NA_2017	domino_1	972
Ulcerative_colitis_NA_2017	domino_1	3118
Ulcerative_colitis_NA_2017	domino_1	115362
Ulcerative_colitis_NA_2017	domino_1	821
Ulcerative_colitis_NA_2017	domino_1	1508
Ulcerative_colitis_NA_2017	domino_1	55080
Ulcerative_colitis_NA_2017	domino_1	8722
Ulcerative_colitis_NA_2017	domino_1	1514
Ulcerative_colitis_NA_2017	domino_1	1510
Ulcerative_colitis_NA_2017	domino_1	3117
Ulcerative_colitis_NA_2017	domino_1	3120
Ulcerative_colitis_NA_2017	domino_1	1513
Ulcerative_colitis_NA_2017	domino_1	3123
Ulcerative_colitis_NA_2017	domino_1	51447
Ulcerative_colitis_NA_2017	domino_1	3669
Ulcerative_colitis_NA_2017	domino_1	11126
Ulcerative_colitis_NA_2017	domino_1	1519
Ulcerative_colitis_NA_2017	domino_1	3902
Ulcerative_colitis_NA_2017	domino_1	5133
Ulcerative_colitis_NA_2017	domino_1	80380
Ulcerative_colitis_NA_2017	domino_1	259197
Ulcerative_colitis_NA_2017	domino_1	353514
Ulcerative_colitis_NA_2017	domino_1	3821
Ulcerative_colitis_NA_2017	domino_3	7375
Ulcerative_colitis_NA_2017	domino_3	257397
Ulcerative_colitis_NA_2017	domino_3	9966
Ulcerative_colitis_NA_2017	domino_3	8771
Ulcerative_colitis_NA_2017	domino_3	8764
Ulcerative_colitis_NA_2017	domino_3	7186
Ulcerative_colitis_NA_2017	domino_3	8718
Ulcerative_colitis_NA_2017	domino_3	23118
Ulcerative_colitis_NA_2017	domino_3	10392
Ulcerative_colitis_NA_2017	domino_3	64170
Ulcerative_colitis_NA_2017	domino_3	8772
Ulcerative_colitis_NA_2017	domino_3	6285
Ulcerative_colitis_NA_2017	domino_3	177
Ulcerative_colitis_NA_2017	domino_2	51267
Ulcerative_colitis_NA_2017	domino_2	3586
Ulcerative_colitis_NA_2017	domino_2	6774
Ulcerative_colitis_NA_2017	domino_2	282618
Ulcerative_colitis_NA_2017	domino_2	3717
Ulcerative_colitis_NA_2017	domino_2	246778
Ulcerative_colitis_NA_2017	domino_2	149233
Ulcerative_colitis_NA_2017	domino_2	51561
Ulcerative_colitis_NA_2017	domino_2	9077
Ulcerative_colitis_NA_2017	domino_2	6777
Ulcerative_colitis_NA_2017	domino_2	55876
Ulcerative_colitis_NA_2017	domino_2	124626
Ulcerative_colitis_NA_2017	domino_2	80381
Ulcerative_colitis_NA_2017	domino_2	11122
Ulcerative_colitis_NA_2017	domino_2	56169
Ulcerative_colitis_NA_2017	domino_2	22806
Ulcerative_colitis_NA_2017	domino_2	50943
Ulcerative_colitis_NA_2017	domino_5	3112
Ulcerative_colitis_NA_2017	domino_5	285643
Ulcerative_colitis_NA_2017	domino_5	3108
Ulcerative_colitis_NA_2017	domino_5	3111
Ulcerative_colitis_NA_2017	domino_5	9919
Ulcerative_colitis_NA_2017	domino_5	9104
Ulcerative_colitis_NA_2017	domino_5	3796
Ulcerative_colitis_NA_2017	domino_5	81876
Ulcerative_colitis_NA_2017	domino_4	3305
Ulcerative_colitis_NA_2017	domino_4	100101267
Ulcerative_colitis_NA_2017	domino_4	3303
Ulcerative_colitis_NA_2017	domino_4	165721
Ulcerative_colitis_NA_2017	domino_4	3310
Ulcerative_colitis_NA_2017	domino_4	3300
Ulcerative_colitis_NA_2017	domino_4	85479
Ulcerative_colitis_NA_2017	domino_4	150353
Ulcerative_colitis_NA_2017	domino_4	3304
Ulcerative_colitis_NA_2017	domino_6	4855
Ulcerative_colitis_NA_2017	domino_6	51162
Ulcerative_colitis_NA_2017	domino_6	4050
Ulcerative_colitis_NA_2017	domino_6	143471
Ulcerative_colitis_NA_2017	domino_6	84807
Ulcerative_colitis_NA_2017	domino_6	5966
Ulcerative_colitis_NA_2017	domino_6	10213
Ulcerative_colitis_NA_2017	domino_12	170679
Ulcerative_colitis_NA_2017	domino_12	1041
Ulcerative_colitis_NA_2017	domino_11	8859
Ulcerative_colitis_NA_2017	domino_11	169166
Ulcerative_colitis_NA_2017	domino_11	6499
Ulcerative_colitis_NA_2017	domino_10	3004
Ulcerative_colitis_NA_2017	domino_10	629
Ulcerative_colitis_NA_2017	domino_10	717
Ulcerative_colitis_NA_2017	domino_10	387715
Ulcerative_colitis_NA_2017	domino_9	56623
Ulcerative_colitis_NA_2017	domino_9	113026
Ulcerative_colitis_NA_2017	domino_9	3707
Ulcerative_colitis_NA_2017	domino_9	9807
Ulcerative_colitis_NA_2017	domino_7	9374
Ulcerative_colitis_NA_2017	domino_7	55699
Ulcerative_colitis_NA_2017	domino_7	80737
Ulcerative_colitis_NA_2017	domino_7	7407
Ulcerative_colitis_NA_2017	domino_7	80325
Ulcerative_colitis_NA_2017	domino_8	7916
Ulcerative_colitis_NA_2017	domino_8	7918
Ulcerative_colitis_NA_2017	domino_8	7940
Ulcerative_colitis_NA_2017	domino_8	7920
Ulcerative_colitis_NA_2017	domino_8	221527
Vitiligo_NA_2016	domino_1	11025
Vitiligo_NA_2016	domino_1	3135
Vitiligo_NA_2016	domino_1	11074
Vitiligo_NA_2016	domino_1	163351
Vitiligo_NA_2016	domino_1	3134
Vitiligo_NA_2016	domino_1	353514
Vitiligo_NA_2016	domino_1	10990
Vitiligo_NA_2016	domino_1	55016
Vitiligo_NA_2016	domino_1	3127
Vitiligo_NA_2016	domino_1	11006
Vitiligo_NA_2016	domino_1	10859
Vitiligo_NA_2016	domino_1	26191
Vitiligo_NA_2016	domino_1	3663
Vitiligo_NA_2016	domino_1	56244
Vitiligo_NA_2016	domino_1	10665
Vitiligo_NA_2016	domino_1	3117
Vitiligo_NA_2016	domino_1	2923
Vitiligo_NA_2016	domino_1	1510
Vitiligo_NA_2016	domino_1	3123
Vitiligo_NA_2016	domino_1	3140
