Disease	Cluster	Gene
Age_at_menarche_ReproGen_2017	noprop_8	3131
Age_at_menarche_ReproGen_2017	noprop_8	6911
Age_at_menarche_ReproGen_2017	noprop_8	3714
Age_at_menarche_ReproGen_2017	noprop_8	55851
Age_at_menarche_ReproGen_2017	noprop_9	7483
Age_at_menarche_ReproGen_2017	noprop_9	7480
Age_at_menarche_ReproGen_2017	noprop_9	8321
Age_at_menarche_ReproGen_2017	noprop_9	5754
Age_at_menopause_ReproGen_2015	noprop_1	5557
Age_at_menopause_ReproGen_2015	noprop_1	57697
Age_at_menopause_ReproGen_2015	noprop_1	4439
Age_at_menopause_ReproGen_2015	noprop_1	7520
Age_at_menopause_ReproGen_2015	noprop_1	9156
Age_at_menopause_ReproGen_2015	noprop_1	11144
Age_at_menopause_ReproGen_2015	noprop_1	2956
Age_at_menopause_ReproGen_2015	noprop_1	56852
Age_at_menopause_ReproGen_2015	noprop_1	672
Age_at_menopause_ReproGen_2015	noprop_1	8438
Age_at_menopause_ReproGen_2015	noprop_1	113510
Age_at_menopause_ReproGen_2015	noprop_1	84515
Age_at_menopause_ReproGen_2015	noprop_1	55215
Age_at_menopause_ReproGen_2015	noprop_3	8604
Age_at_menopause_ReproGen_2015	noprop_3	4795
Age_at_menopause_ReproGen_2015	noprop_3	150274
Age_at_menopause_ReproGen_2015	noprop_3	534
Age_at_menopause_ReproGen_2015	noprop_3	708
Age_at_menopause_ReproGen_2015	noprop_3	56993
Age_at_menopause_ReproGen_2015	noprop_3	51103
Age_at_menopause_ReproGen_2015	noprop_2	3303
Age_at_menopause_ReproGen_2015	noprop_2	23640
Age_at_menopause_ReproGen_2015	noprop_2	3304
Age_at_menopause_ReproGen_2015	noprop_2	2646
Age_at_menopause_ReproGen_2015	noprop_2	3305
Age_at_menopause_ReproGen_2015	noprop_2	4927
Age_at_menopause_ReproGen_2015	noprop_2	3301
Age_at_menopause_ReproGen_2015	noprop_6	387338
Age_at_menopause_ReproGen_2015	noprop_6	10521
Age_at_menopause_ReproGen_2015	noprop_6	51605
Age_at_menopause_ReproGen_2015	noprop_6	26156
Age_at_menopause_ReproGen_2015	noprop_6	9567
Age_at_menopause_ReproGen_2015	noprop_8	4782
Age_at_menopause_ReproGen_2015	noprop_8	11321
Age_at_menopause_ReproGen_2015	noprop_8	2976
Age_at_menopause_ReproGen_2015	noprop_8	23168
Age_at_menopause_ReproGen_2015	noprop_5	27257
Age_at_menopause_ReproGen_2015	noprop_5	81550
Age_at_menopause_ReproGen_2015	noprop_5	23567
Age_at_menopause_ReproGen_2015	noprop_5	9271
Age_at_menopause_ReproGen_2015	noprop_12	23197
Age_at_menopause_ReproGen_2015	noprop_12	10493
Age_at_menopause_ReproGen_2015	noprop_12	2665
Age_at_menopause_ReproGen_2015	noprop_4	55486
Age_at_menopause_ReproGen_2015	noprop_4	64121
Age_at_menopause_ReproGen_2015	noprop_4	84446
Age_at_menopause_ReproGen_2015	noprop_4	25776
Age_at_menopause_ReproGen_2015	noprop_11	51203
Age_at_menopause_ReproGen_2015	noprop_11	10274
Age_at_menopause_ReproGen_2015	noprop_11	11339
Age_at_menopause_ReproGen_2015	noprop_10	7920
Age_at_menopause_ReproGen_2015	noprop_10	221527
Age_at_menopause_ReproGen_2015	noprop_10	7918
Age_at_menopause_ReproGen_2015	noprop_10	7916
Age_at_menopause_ReproGen_2015	noprop_7	7407
Age_at_menopause_ReproGen_2015	noprop_7	80737
Age_at_menopause_ReproGen_2015	noprop_7	5428
Age_at_menopause_ReproGen_2015	noprop_7	79731
Age_at_menopause_ReproGen_2015	noprop_13	51720
Age_at_menopause_ReproGen_2015	noprop_13	84142
Age_at_menopause_ReproGen_2015	noprop_9	5496
Age_at_menopause_ReproGen_2015	noprop_9	1488
Age_related_Macular_Degeneration_NA_2016	noprop_1	55937
Age_related_Macular_Degeneration_NA_2016	noprop_1	3490
Age_related_Macular_Degeneration_NA_2016	noprop_1	348
Age_related_Macular_Degeneration_NA_2016	noprop_1	720
Age_related_Macular_Degeneration_NA_2016	noprop_1	718
Age_related_Macular_Degeneration_NA_2016	noprop_1	3080
Age_related_Macular_Degeneration_NA_2016	noprop_1	10877
Age_related_Macular_Degeneration_NA_2016	noprop_1	81494
Age_related_Macular_Degeneration_NA_2016	noprop_1	341
Age_related_Macular_Degeneration_NA_2016	noprop_1	1071
Age_related_Macular_Degeneration_NA_2016	noprop_1	2165
Age_related_Macular_Degeneration_NA_2016	noprop_2	10665
Age_related_Macular_Degeneration_NA_2016	noprop_2	3122
Age_related_Macular_Degeneration_NA_2016	noprop_2	259197
Age_related_Macular_Degeneration_NA_2016	noprop_2	4277
Age_related_Macular_Degeneration_NA_2016	noprop_2	3106
Age_related_Macular_Degeneration_NA_2016	noprop_2	3117
Age_related_Macular_Degeneration_NA_2016	noprop_2	3107
Age_related_Macular_Degeneration_NA_2016	noprop_2	11074
Age_related_Macular_Degeneration_NA_2016	noprop_2	3119
Age_related_Macular_Degeneration_NA_2016	noprop_3	8837
Age_related_Macular_Degeneration_NA_2016	noprop_3	7124
Age_related_Macular_Degeneration_NA_2016	noprop_3	59338
Age_related_Macular_Degeneration_NA_2016	noprop_3	8797
Age_related_Macular_Degeneration_NA_2016	noprop_3	177
Age_related_Macular_Degeneration_NA_2016	noprop_3	23098
Age_related_Macular_Degeneration_NA_2016	noprop_3	839
Age_related_Macular_Degeneration_NA_2016	noprop_4	721
Age_related_Macular_Degeneration_NA_2016	noprop_4	629
Age_related_Macular_Degeneration_NA_2016	noprop_4	387715
Age_related_Macular_Degeneration_NA_2016	noprop_4	10878
Age_related_Macular_Degeneration_NA_2016	noprop_4	3075
Age_related_Macular_Degeneration_NA_2016	noprop_4	717
Age_related_Macular_Degeneration_NA_2016	noprop_4	3078
Age_related_Macular_Degeneration_NA_2016	noprop_10	221527
Age_related_Macular_Degeneration_NA_2016	noprop_10	7920
Age_related_Macular_Degeneration_NA_2016	noprop_10	7918
Age_related_Macular_Degeneration_NA_2016	noprop_10	7940
Age_related_Macular_Degeneration_NA_2016	noprop_10	7916
Age_related_Macular_Degeneration_NA_2016	noprop_5	5460
Age_related_Macular_Degeneration_NA_2016	noprop_5	4088
Age_related_Macular_Degeneration_NA_2016	noprop_5	1460
Age_related_Macular_Degeneration_NA_2016	noprop_5	7046
Age_related_Macular_Degeneration_NA_2016	noprop_5	199
Age_related_Macular_Degeneration_NA_2016	noprop_7	4439
Age_related_Macular_Degeneration_NA_2016	noprop_7	26073
Age_related_Macular_Degeneration_NA_2016	noprop_7	5890
Age_related_Macular_Degeneration_NA_2016	noprop_7	4999
Age_related_Macular_Degeneration_NA_2016	noprop_8	6941
Age_related_Macular_Degeneration_NA_2016	noprop_8	259266
Age_related_Macular_Degeneration_NA_2016	noprop_8	54535
Age_related_Macular_Degeneration_NA_2016	noprop_8	10274
Age_related_Macular_Degeneration_NA_2016	noprop_11	1265
Age_related_Macular_Degeneration_NA_2016	noprop_11	4758
Age_related_Macular_Degeneration_NA_2016	noprop_11	4318
Age_related_Macular_Degeneration_NA_2016	noprop_9	3303
Age_related_Macular_Degeneration_NA_2016	noprop_9	3305
Age_related_Macular_Degeneration_NA_2016	noprop_9	3304
Age_related_Macular_Degeneration_NA_2016	noprop_6	80737
Age_related_Macular_Degeneration_NA_2016	noprop_6	7407
Age_related_Macular_Degeneration_NA_2016	noprop_6	9991
Age_related_Macular_Degeneration_NA_2016	noprop_6	9374
Alcohol_dependence_NA_2013	noprop_1	5592
Alcohol_dependence_NA_2013	noprop_1	2895
Alcohol_dependence_NA_2013	noprop_1	5581
Alcohol_dependence_NA_2013	noprop_1	775
Alcohol_dependence_NA_2013	noprop_1	253559
Alcohol_dependence_NA_2013	noprop_1	5789
Alcohol_dependence_NA_2013	noprop_1	3778
Alcohol_dependence_NA_2013	noprop_1	57118
Alcohol_dependence_NA_2013	noprop_1	1740
Alcohol_dependence_NA_2013	noprop_1	8618
Alcohol_dependence_NA_2013	noprop_1	6262
Alcohol_dependence_NA_2013	noprop_1	9228
Alcohol_dependence_NA_2013	noprop_1	55799
Alcohol_dependence_NA_2013	noprop_1	6263
Alcohol_dependence_NA_2013	noprop_1	9378
Alcohol_dependence_NA_2013	noprop_1	26047
Alcohol_dependence_NA_2013	noprop_1	148281
Alcohol_dependence_NA_2013	noprop_1	8224
Alcohol_dependence_NA_2013	noprop_1	7225
Alcohol_dependence_NA_2013	noprop_1	9229
Alcohol_dependence_NA_2013	noprop_1	773
Alcohol_dependence_NA_2013	noprop_1	323
Alcohol_dependence_NA_2013	noprop_1	40
Alcohol_dependence_NA_2013	noprop_2	285195
Alcohol_dependence_NA_2013	noprop_2	1630
Alcohol_dependence_NA_2013	noprop_2	118611
Alcohol_dependence_NA_2013	noprop_2	1793
Alcohol_dependence_NA_2013	noprop_2	399687
Alcohol_dependence_NA_2013	noprop_2	8633
Alcohol_dependence_NA_2013	noprop_2	2259
Alcohol_dependence_NA_2013	noprop_2	2257
Alcohol_dependence_NA_2013	noprop_2	9844
Alcohol_dependence_NA_2013	noprop_2	8522
Alcohol_dependence_NA_2013	noprop_2	238
Alcohol_dependence_NA_2013	noprop_2	6503
Alcohol_dependence_NA_2013	noprop_2	284
Alcohol_dependence_NA_2013	noprop_2	2066
Alcohol_dependence_NA_2013	noprop_5	55691
Alcohol_dependence_NA_2013	noprop_5	117583
Alcohol_dependence_NA_2013	noprop_5	1012
Alcohol_dependence_NA_2013	noprop_5	1496
Alcohol_dependence_NA_2013	noprop_5	29119
Alcohol_dependence_NA_2013	noprop_5	1002
Alcohol_dependence_NA_2013	noprop_5	1501
Alcohol_dependence_NA_2013	noprop_5	5797
Alcohol_dependence_NA_2013	noprop_8	50863
Alcohol_dependence_NA_2013	noprop_8	4045
Alcohol_dependence_NA_2013	noprop_8	5793
Alcohol_dependence_NA_2013	noprop_8	152330
Alcohol_dependence_NA_2013	noprop_8	4978
Alcohol_dependence_NA_2013	noprop_8	161357
Alcohol_dependence_NA_2013	noprop_8	257194
Alcohol_dependence_NA_2013	noprop_7	7068
Alcohol_dependence_NA_2013	noprop_7	6095
Alcohol_dependence_NA_2013	noprop_7	63976
Alcohol_dependence_NA_2013	noprop_7	2104
Alcohol_dependence_NA_2013	noprop_7	56853
Alcohol_dependence_NA_2013	noprop_7	9612
Alcohol_dependence_NA_2013	noprop_6	6840
Alcohol_dependence_NA_2013	noprop_6	89797
Alcohol_dependence_NA_2013	noprop_6	63895
Alcohol_dependence_NA_2013	noprop_6	8038
Alcohol_dependence_NA_2013	noprop_6	1838
Alcohol_dependence_NA_2013	noprop_6	57144
Alcohol_dependence_NA_2013	noprop_4	51741
Alcohol_dependence_NA_2013	noprop_4	9686
Alcohol_dependence_NA_2013	noprop_4	2272
Alcohol_dependence_NA_2013	noprop_4	158038
Alcohol_dependence_NA_2013	noprop_4	57447
Alcohol_dependence_NA_2013	noprop_4	122786
Alcohol_dependence_NA_2013	noprop_9	9223
Alcohol_dependence_NA_2013	noprop_9	23022
Alcohol_dependence_NA_2013	noprop_9	54715
Alcohol_dependence_NA_2013	noprop_9	9863
Alcohol_dependence_NA_2013	noprop_9	283455
Alcohol_dependence_NA_2013	noprop_3	23284
Alcohol_dependence_NA_2013	noprop_3	23266
Alcohol_dependence_NA_2013	noprop_3	7399
Alcohol_dependence_NA_2013	noprop_3	65217
Alcohol_dependence_NA_2013	noprop_3	64072
Alcohol_dependence_NA_2013	noprop_3	6092
Alcohol_dependence_NA_2013	noprop_12	2131
Alcohol_dependence_NA_2013	noprop_12	2262
Alcohol_dependence_NA_2013	noprop_12	10082
Alcohol_dependence_NA_2013	noprop_12	55790
Alcohol_dependence_NA_2013	noprop_13	23236
Alcohol_dependence_NA_2013	noprop_13	8997
Alcohol_dependence_NA_2013	noprop_13	2869
Alcohol_dependence_NA_2013	noprop_13	1131
Alcohol_dependence_NA_2013	noprop_11	30820
Alcohol_dependence_NA_2013	noprop_11	3752
Alcohol_dependence_NA_2013	noprop_11	1804
Alcohol_dependence_NA_2013	noprop_11	80333
Alcohol_dependence_NA_2013	noprop_16	10371
Alcohol_dependence_NA_2013	noprop_16	91584
Alcohol_dependence_NA_2013	noprop_16	1808
Alcohol_dependence_NA_2013	noprop_14	5046
Alcohol_dependence_NA_2013	noprop_14	23254
Alcohol_dependence_NA_2013	noprop_14	23037
Alcohol_dependence_NA_2013	noprop_15	79875
Alcohol_dependence_NA_2013	noprop_15	9037
Alcohol_dependence_NA_2013	noprop_15	56999
Alcohol_dependence_NA_2013	noprop_10	2762
Alcohol_dependence_NA_2013	noprop_10	128869
Alcohol_dependence_NA_2013	noprop_10	9215
Alcohol_dependence_NA_2013	noprop_17	5799
Alcohol_dependence_NA_2013	noprop_17	201266
Asthma__fixed_effect_model__NA_2018	noprop_1	4277
Asthma__fixed_effect_model__NA_2018	noprop_1	100507436
Asthma__fixed_effect_model__NA_2018	noprop_1	56244
Asthma__fixed_effect_model__NA_2018	noprop_1	10665
Asthma__fixed_effect_model__NA_2018	noprop_1	7726
Asthma__fixed_effect_model__NA_2018	noprop_1	11074
Asthma__fixed_effect_model__NA_2018	noprop_1	3659
Asthma__fixed_effect_model__NA_2018	noprop_1	3106
Asthma__fixed_effect_model__NA_2018	noprop_1	3117
Asthma__fixed_effect_model__NA_2018	noprop_1	3119
Asthma__fixed_effect_model__NA_2018	noprop_1	3122
Asthma__fixed_effect_model__NA_2018	noprop_4	9173
Asthma__fixed_effect_model__NA_2018	noprop_4	90865
Asthma__fixed_effect_model__NA_2018	noprop_4	8809
Asthma__fixed_effect_model__NA_2018	noprop_4	8808
Asthma__fixed_effect_model__NA_2018	noprop_4	8807
Asthma__fixed_effect_model__NA_2018	noprop_4	3554
Asthma__fixed_effect_model__NA_2018	noprop_3	3596
Asthma__fixed_effect_model__NA_2018	noprop_3	6778
Asthma__fixed_effect_model__NA_2018	noprop_3	55876
Asthma__fixed_effect_model__NA_2018	noprop_3	85480
Asthma__fixed_effect_model__NA_2018	noprop_3	124626
Asthma__fixed_effect_model__NA_2018	noprop_3	22806
Asthma__fixed_effect_model__NA_2018	noprop_3	1440
Asthma__fixed_effect_model__NA_2018	noprop_2	5469
Asthma__fixed_effect_model__NA_2018	noprop_2	3992
Asthma__fixed_effect_model__NA_2018	noprop_2	9862
Asthma__fixed_effect_model__NA_2018	noprop_2	9415
Asthma__fixed_effect_model__NA_2018	noprop_2	7067
Asthma__fixed_effect_model__NA_2018	noprop_2	6095
Asthma__fixed_effect_model__NA_2018	noprop_5	51564
Asthma__fixed_effect_model__NA_2018	noprop_5	8340
Asthma__fixed_effect_model__NA_2018	noprop_5	26147
Asthma__fixed_effect_model__NA_2018	noprop_5	8341
Asthma__fixed_effect_model__NA_2018	noprop_5	2625
Asthma__fixed_effect_model__NA_2018	noprop_7	8329
Asthma__fixed_effect_model__NA_2018	noprop_7	3024
Asthma__fixed_effect_model__NA_2018	noprop_7	3009
Asthma__fixed_effect_model__NA_2018	noprop_7	8356
Asthma__fixed_effect_model__NA_2018	noprop_6	5696
Asthma__fixed_effect_model__NA_2018	noprop_6	5709
Asthma__fixed_effect_model__NA_2018	noprop_6	4855
Atrial_fibrillation_NA_2018	noprop_1	9499
Atrial_fibrillation_NA_2018	noprop_1	58529
Atrial_fibrillation_NA_2018	noprop_1	307
Atrial_fibrillation_NA_2018	noprop_1	8751
Atrial_fibrillation_NA_2018	noprop_1	7273
Atrial_fibrillation_NA_2018	noprop_1	4624
Atrial_fibrillation_NA_2018	noprop_1	9644
Atrial_fibrillation_NA_2018	noprop_1	4046
Atrial_fibrillation_NA_2018	noprop_1	845
Atrial_fibrillation_NA_2018	noprop_1	1073
Atrial_fibrillation_NA_2018	noprop_1	89797
Atrial_fibrillation_NA_2018	noprop_1	4625
Atrial_fibrillation_NA_2018	noprop_1	9948
Atrial_fibrillation_NA_2018	noprop_1	1140
Atrial_fibrillation_NA_2018	noprop_1	8082
Atrial_fibrillation_NA_2018	noprop_3	9632
Atrial_fibrillation_NA_2018	noprop_3	662
Atrial_fibrillation_NA_2018	noprop_3	8729
Atrial_fibrillation_NA_2018	noprop_3	57120
Atrial_fibrillation_NA_2018	noprop_3	22872
Atrial_fibrillation_NA_2018	noprop_3	10112
Atrial_fibrillation_NA_2018	noprop_3	55014
Atrial_fibrillation_NA_2018	noprop_3	4905
Atrial_fibrillation_NA_2018	noprop_3	5861
Atrial_fibrillation_NA_2018	noprop_4	26249
Atrial_fibrillation_NA_2018	noprop_4	8835
Atrial_fibrillation_NA_2018	noprop_4	8697
Atrial_fibrillation_NA_2018	noprop_4	255488
Atrial_fibrillation_NA_2018	noprop_4	51320
Atrial_fibrillation_NA_2018	noprop_4	6468
Atrial_fibrillation_NA_2018	noprop_4	114907
Atrial_fibrillation_NA_2018	noprop_4	8925
Atrial_fibrillation_NA_2018	noprop_2	1482
Atrial_fibrillation_NA_2018	noprop_2	93649
Atrial_fibrillation_NA_2018	noprop_2	10021
Atrial_fibrillation_NA_2018	noprop_2	4089
Atrial_fibrillation_NA_2018	noprop_2	6910
Atrial_fibrillation_NA_2018	noprop_2	23314
Atrial_fibrillation_NA_2018	noprop_2	857
Atrial_fibrillation_NA_2018	noprop_2	4092
Atrial_fibrillation_NA_2018	noprop_7	1163
Atrial_fibrillation_NA_2018	noprop_7	80212
Atrial_fibrillation_NA_2018	noprop_7	23053
Atrial_fibrillation_NA_2018	noprop_7	8742
Atrial_fibrillation_NA_2018	noprop_7	5695
Atrial_fibrillation_NA_2018	noprop_6	3752
Atrial_fibrillation_NA_2018	noprop_6	6336
Atrial_fibrillation_NA_2018	noprop_6	6331
Atrial_fibrillation_NA_2018	noprop_6	30819
Atrial_fibrillation_NA_2018	noprop_6	3757
Atrial_fibrillation_NA_2018	noprop_5	5469
Atrial_fibrillation_NA_2018	noprop_5	79991
Atrial_fibrillation_NA_2018	noprop_5	9862
Atrial_fibrillation_NA_2018	noprop_5	55870
Atrial_fibrillation_NA_2018	noprop_5	3298
Atrial_fibrillation_NA_2018	noprop_11	1394
Atrial_fibrillation_NA_2018	noprop_11	59345
Atrial_fibrillation_NA_2018	noprop_11	3762
Atrial_fibrillation_NA_2018	noprop_11	1081
Atrial_fibrillation_NA_2018	noprop_8	1026
Atrial_fibrillation_NA_2018	noprop_8	1021
Atrial_fibrillation_NA_2018	noprop_8	1031
Atrial_fibrillation_NA_2018	noprop_8	463
Atrial_fibrillation_NA_2018	noprop_14	51780
Atrial_fibrillation_NA_2018	noprop_14	55818
Atrial_fibrillation_NA_2018	noprop_14	8110
Atrial_fibrillation_NA_2018	noprop_12	23066
Atrial_fibrillation_NA_2018	noprop_12	8451
Atrial_fibrillation_NA_2018	noprop_12	51138
Atrial_fibrillation_NA_2018	noprop_9	4194
Atrial_fibrillation_NA_2018	noprop_9	55670
Atrial_fibrillation_NA_2018	noprop_9	7323
Atrial_fibrillation_NA_2018	noprop_15	6695
Atrial_fibrillation_NA_2018	noprop_15	2267
Atrial_fibrillation_NA_2018	noprop_13	81839
Atrial_fibrillation_NA_2018	noprop_13	7473
Atrial_fibrillation_NA_2018	noprop_10	310
Atrial_fibrillation_NA_2018	noprop_10	23039
Crohn_s_Disease_IBDgenetics_2010	noprop_1	7124
Crohn_s_Disease_IBDgenetics_2010	noprop_1	1540
Crohn_s_Disease_IBDgenetics_2010	noprop_1	7375
Crohn_s_Disease_IBDgenetics_2010	noprop_1	9966
Crohn_s_Disease_IBDgenetics_2010	noprop_1	8771
Crohn_s_Disease_IBDgenetics_2010	noprop_1	8807
Crohn_s_Disease_IBDgenetics_2010	noprop_1	64170
Crohn_s_Disease_IBDgenetics_2010	noprop_1	64127
Crohn_s_Disease_IBDgenetics_2010	noprop_1	8809
Crohn_s_Disease_IBDgenetics_2010	noprop_1	9173
Crohn_s_Disease_IBDgenetics_2010	noprop_4	120892
Crohn_s_Disease_IBDgenetics_2010	noprop_4	4486
Crohn_s_Disease_IBDgenetics_2010	noprop_4	4485
Crohn_s_Disease_IBDgenetics_2010	noprop_4	345611
Crohn_s_Disease_IBDgenetics_2010	noprop_4	572
Crohn_s_Disease_IBDgenetics_2010	noprop_4	55054
Crohn_s_Disease_IBDgenetics_2010	noprop_4	4012
Crohn_s_Disease_IBDgenetics_2010	noprop_4	5562
Crohn_s_Disease_IBDgenetics_2010	noprop_5	4277
Crohn_s_Disease_IBDgenetics_2010	noprop_5	3135
Crohn_s_Disease_IBDgenetics_2010	noprop_5	3659
