Disease	Cluster	Gene
Educational_attainment_SSGAC_2016	noprop_1	54930
Educational_attainment_SSGAC_2016	noprop_2	8927
Educational_attainment_SSGAC_2016	noprop_2	8911
Educational_attainment_SSGAC_2016	noprop_2	5792
Educational_attainment_SSGAC_2016	noprop_2	57118
Educational_attainment_SSGAC_2016	noprop_6	10293
Educational_attainment_SSGAC_2016	noprop_6	63891
Educational_attainment_SSGAC_2016	noprop_6	7318
Educational_attainment_SSGAC_2016	noprop_7	387893
Educational_attainment_SSGAC_2016	noprop_7	9682
Educational_attainment_SSGAC_2016	noprop_7	221037
Educational_attainment_SSGAC_2016	noprop_3	3615
Educational_attainment_SSGAC_2016	noprop_3	5144
Educational_attainment_SSGAC_2016	noprop_3	275
Educational_attainment_SSGAC_2016	noprop_9	6405
Educational_attainment_SSGAC_2016	noprop_9	1946
Educational_attainment_SSGAC_2016	noprop_8	56987
Educational_attainment_SSGAC_2016	noprop_8	6310
Educational_attainment_SSGAC_2016	noprop_5	5309
Educational_attainment_SSGAC_2016	noprop_5	55729
Educational_attainment_SSGAC_2016	noprop_4	4864
Educational_attainment_SSGAC_2016	noprop_4	1803
Height_GIANT_2010	noprop_1	8091
Height_GIANT_2010	noprop_1	221491
Height_GIANT_2010	noprop_1	3159
Height_GIANT_2010	noprop_1	3010
Height_GIANT_2010	noprop_1	8365
Height_GIANT_2010	noprop_1	51230
Height_GIANT_2010	noprop_8	387103
Height_GIANT_2010	noprop_8	64151
Height_GIANT_2010	noprop_8	57623
Height_GIANT_2010	noprop_8	79172
Height_GIANT_2010	noprop_5	91768
Height_GIANT_2010	noprop_5	8555
Height_GIANT_2010	noprop_5	1021
Height_GIANT_2010	noprop_5	1869
Height_GIANT_2010	noprop_3	169714
Height_GIANT_2010	noprop_3	6390
Height_GIANT_2010	noprop_3	140823
Height_GIANT_2010	noprop_3	55245
Height_GIANT_2010	noprop_4	2202
Height_GIANT_2010	noprop_4	4237
Height_GIANT_2010	noprop_4	4016
Height_GIANT_2010	noprop_4	8974
Height_GIANT_2010	noprop_2	26133
Height_GIANT_2010	noprop_2	10238
Height_GIANT_2010	noprop_2	254251
Height_GIANT_2010	noprop_2	5324
Height_GIANT_2010	noprop_2	54876
Height_GIANT_2010	noprop_6	10544
Height_GIANT_2010	noprop_6	5069
Height_GIANT_2010	noprop_6	7042
Height_GIANT_2010	noprop_7	3106
Height_GIANT_2010	noprop_7	3107
Height_GIANT_2010	noprop_7	100507436
Height_GIANT_2014	noprop_1	3008
Height_GIANT_2014	noprop_1	8464
Height_GIANT_2014	noprop_1	4149
Height_GIANT_2014	noprop_1	58499
Height_GIANT_2014	noprop_1	8365
Height_GIANT_2014	noprop_1	51230
Height_GIANT_2014	noprop_1	3159
Height_GIANT_2014	noprop_1	221491
Height_GIANT_2014	noprop_1	8351
Height_GIANT_2014	noprop_1	3024
Height_GIANT_2014	noprop_1	8091
Height_GIANT_2014	noprop_1	29855
Height_GIANT_2014	noprop_1	8364
Height_GIANT_2014	noprop_1	55167
Height_GIANT_2014	noprop_1	3010
Height_GIANT_2014	noprop_1	10951
Height_GIANT_2014	noprop_1	317772
Height_GIANT_2014	noprop_1	3006
Height_GIANT_2014	noprop_1	8347
Height_GIANT_2014	noprop_1	7429
Height_GIANT_2014	noprop_1	3077
Height_GIANT_2014	noprop_2	7813
Height_GIANT_2014	noprop_2	10274
Height_GIANT_2014	noprop_2	6941
Height_GIANT_2014	noprop_2	7153
Height_GIANT_2014	noprop_2	79172
Height_GIANT_2014	noprop_2	401541
Height_GIANT_2014	noprop_2	10460
Height_GIANT_2014	noprop_2	157313
Height_GIANT_2014	noprop_2	387103
Height_GIANT_2014	noprop_2	25836
Height_GIANT_2014	noprop_2	64151
Height_GIANT_2014	noprop_2	11339
Height_GIANT_2014	noprop_2	57405
Height_GIANT_2014	noprop_2	54535
Height_GIANT_2014	noprop_2	23047
Height_GIANT_2014	noprop_2	57623
Height_GIANT_2014	noprop_2	890
Height_GIANT_2014	noprop_2	6491
Height_GIANT_2014	noprop_3	100507436
Height_GIANT_2014	noprop_3	259197
Height_GIANT_2014	noprop_3	10665
Height_GIANT_2014	noprop_3	3107
Height_GIANT_2014	noprop_3	3117
Height_GIANT_2014	noprop_3	25939
Height_GIANT_2014	noprop_3	3123
Height_GIANT_2014	noprop_3	5371
Height_GIANT_2014	noprop_3	3122
Height_GIANT_2014	noprop_3	3106
Height_GIANT_2014	noprop_3	6773
Height_GIANT_2014	noprop_3	3134
Height_GIANT_2014	noprop_3	4277
Height_GIANT_2014	noprop_4	91768
Height_GIANT_2014	noprop_4	1031
Height_GIANT_2014	noprop_4	1869
Height_GIANT_2014	noprop_4	1027
Height_GIANT_2014	noprop_4	1019
Height_GIANT_2014	noprop_4	5933
Height_GIANT_2014	noprop_4	8555
Height_GIANT_2014	noprop_4	1021
Height_GIANT_2014	noprop_4	896
Height_GIANT_2014	noprop_4	4856
Height_GIANT_2014	noprop_4	57695
Height_GIANT_2014	noprop_5	8974
Height_GIANT_2014	noprop_5	1298
Height_GIANT_2014	noprop_5	2202
Height_GIANT_2014	noprop_5	4016
Height_GIANT_2014	noprop_5	1301
Height_GIANT_2014	noprop_5	4017
Height_GIANT_2014	noprop_5	1306
Height_GIANT_2014	noprop_5	871
Height_GIANT_2014	noprop_5	4237
Height_GIANT_2014	noprop_7	84812
Height_GIANT_2014	noprop_7	3706
Height_GIANT_2014	noprop_7	5298
Height_GIANT_2014	noprop_7	23139
Height_GIANT_2014	noprop_7	113026
Height_GIANT_2014	noprop_7	56623
Height_GIANT_2014	noprop_7	9896
Height_GIANT_2014	noprop_9	3700
Height_GIANT_2014	noprop_9	6414
Height_GIANT_2014	noprop_9	3699
Height_GIANT_2014	noprop_9	30816
Height_GIANT_2014	noprop_6	7042
Height_GIANT_2014	noprop_6	5069
Height_GIANT_2014	noprop_6	10544
Height_GIANT_2014	noprop_6	54829
Height_GIANT_2014	noprop_6	100381270
Height_GIANT_2014	noprop_6	3481
Height_GIANT_2014	noprop_6	23609
Height_GIANT_2014	noprop_8	26054
Height_GIANT_2014	noprop_8	5987
Height_GIANT_2014	noprop_8	55206
Height_GIANT_2014	noprop_8	51720
Height_GIANT_2014	noprop_10	8763
Height_GIANT_2014	noprop_10	10602
Immunoglobulin_A_deficiency_NA_2016	noprop_1	3127
Immunoglobulin_A_deficiency_NA_2016	noprop_1	3135
Immunoglobulin_A_deficiency_NA_2016	noprop_1	3106
Immunoglobulin_A_deficiency_NA_2016	noprop_1	6892
Immunoglobulin_A_deficiency_NA_2016	noprop_1	6890
Immunoglobulin_A_deficiency_NA_2016	noprop_1	11074
Immunoglobulin_A_deficiency_NA_2016	noprop_1	3122
Immunoglobulin_A_deficiency_NA_2016	noprop_1	3117
Immunoglobulin_A_deficiency_NA_2016	noprop_1	3123
Immunoglobulin_A_deficiency_NA_2016	noprop_1	4277
Immunoglobulin_A_deficiency_NA_2016	noprop_1	100507436
Immunoglobulin_A_deficiency_NA_2016	noprop_1	259197
Immunoglobulin_A_deficiency_NA_2016	noprop_1	10475
Immunoglobulin_A_deficiency_NA_2016	noprop_1	3113
Immunoglobulin_A_deficiency_NA_2016	noprop_1	3115
Immunoglobulin_A_deficiency_NA_2016	noprop_1	3134
Immunoglobulin_A_deficiency_NA_2016	noprop_1	3133
Immunoglobulin_A_deficiency_NA_2016	noprop_1	3105
Immunoglobulin_A_deficiency_NA_2016	noprop_1	3107
Immunoglobulin_A_deficiency_NA_2016	noprop_1	3120
Immunoglobulin_A_deficiency_NA_2016	noprop_1	3118
Immunoglobulin_A_deficiency_NA_2016	noprop_1	7726
Immunoglobulin_A_deficiency_NA_2016	noprop_1	56244
Immunoglobulin_A_deficiency_NA_2016	noprop_1	10665
Immunoglobulin_A_deficiency_NA_2016	noprop_1	3119
Immunoglobulin_A_deficiency_NA_2016	noprop_2	3077
Immunoglobulin_A_deficiency_NA_2016	noprop_2	3009
Immunoglobulin_A_deficiency_NA_2016	noprop_2	8329
Immunoglobulin_A_deficiency_NA_2016	noprop_2	8364
Immunoglobulin_A_deficiency_NA_2016	noprop_2	3010
Immunoglobulin_A_deficiency_NA_2016	noprop_2	8363
Immunoglobulin_A_deficiency_NA_2016	noprop_2	8347
Immunoglobulin_A_deficiency_NA_2016	noprop_2	8356
Immunoglobulin_A_deficiency_NA_2016	noprop_2	3008
Immunoglobulin_A_deficiency_NA_2016	noprop_2	1616
Immunoglobulin_A_deficiency_NA_2016	noprop_2	8969
Immunoglobulin_A_deficiency_NA_2016	noprop_2	3024
Immunoglobulin_A_deficiency_NA_2016	noprop_3	8340
Immunoglobulin_A_deficiency_NA_2016	noprop_3	8341
Immunoglobulin_A_deficiency_NA_2016	noprop_3	10919
Immunoglobulin_A_deficiency_NA_2016	noprop_3	5089
Immunoglobulin_A_deficiency_NA_2016	noprop_3	5252
Immunoglobulin_A_deficiency_NA_2016	noprop_3	3017
Immunoglobulin_A_deficiency_NA_2016	noprop_5	3109
Immunoglobulin_A_deficiency_NA_2016	noprop_5	3833
Immunoglobulin_A_deficiency_NA_2016	noprop_5	3111
Immunoglobulin_A_deficiency_NA_2016	noprop_5	3108
Immunoglobulin_A_deficiency_NA_2016	noprop_5	3112
Immunoglobulin_A_deficiency_NA_2016	noprop_8	7916
Immunoglobulin_A_deficiency_NA_2016	noprop_8	221527
Immunoglobulin_A_deficiency_NA_2016	noprop_8	7940
Immunoglobulin_A_deficiency_NA_2016	noprop_8	7920
Immunoglobulin_A_deficiency_NA_2016	noprop_8	7918
Immunoglobulin_A_deficiency_NA_2016	noprop_4	5698
Immunoglobulin_A_deficiency_NA_2016	noprop_4	4049
Immunoglobulin_A_deficiency_NA_2016	noprop_4	4855
Immunoglobulin_A_deficiency_NA_2016	noprop_4	5696
Immunoglobulin_A_deficiency_NA_2016	noprop_9	10590
Immunoglobulin_A_deficiency_NA_2016	noprop_9	55604
Immunoglobulin_A_deficiency_NA_2016	noprop_9	6568
Immunoglobulin_A_deficiency_NA_2016	noprop_6	3305
Immunoglobulin_A_deficiency_NA_2016	noprop_6	3304
Immunoglobulin_A_deficiency_NA_2016	noprop_6	3303
Immunoglobulin_A_deficiency_NA_2016	noprop_7	57176
Immunoglobulin_A_deficiency_NA_2016	noprop_7	7407
Immunoglobulin_A_deficiency_NA_2016	noprop_7	80737
Immunoglobulin_A_deficiency_NA_2016	noprop_7	9374
Immunoglobulin_A_deficiency_NA_2016	noprop_10	629
Immunoglobulin_A_deficiency_NA_2016	noprop_10	717
Inflammatory_Bowel_Disease_NA_2017	noprop_1	3717
Inflammatory_Bowel_Disease_NA_2017	noprop_1	246778
Inflammatory_Bowel_Disease_NA_2017	noprop_1	3586
Inflammatory_Bowel_Disease_NA_2017	noprop_1	3559
Inflammatory_Bowel_Disease_NA_2017	noprop_1	6777
Inflammatory_Bowel_Disease_NA_2017	noprop_1	149233
Inflammatory_Bowel_Disease_NA_2017	noprop_1	6776
Inflammatory_Bowel_Disease_NA_2017	noprop_1	5771
Inflammatory_Bowel_Disease_NA_2017	noprop_1	55876
Inflammatory_Bowel_Disease_NA_2017	noprop_1	124626
Inflammatory_Bowel_Disease_NA_2017	noprop_1	6347
Inflammatory_Bowel_Disease_NA_2017	noprop_1	1437
Inflammatory_Bowel_Disease_NA_2017	noprop_1	6774
Inflammatory_Bowel_Disease_NA_2017	noprop_1	3593
Inflammatory_Bowel_Disease_NA_2017	noprop_1	3595
Inflammatory_Bowel_Disease_NA_2017	noprop_1	3558
Inflammatory_Bowel_Disease_NA_2017	noprop_1	1440
Inflammatory_Bowel_Disease_NA_2017	noprop_3	9966
Inflammatory_Bowel_Disease_NA_2017	noprop_3	8771
Inflammatory_Bowel_Disease_NA_2017	noprop_3	1540
Inflammatory_Bowel_Disease_NA_2017	noprop_3	8807
Inflammatory_Bowel_Disease_NA_2017	noprop_3	64127
Inflammatory_Bowel_Disease_NA_2017	noprop_3	8809
Inflammatory_Bowel_Disease_NA_2017	noprop_3	7375
Inflammatory_Bowel_Disease_NA_2017	noprop_3	64170
Inflammatory_Bowel_Disease_NA_2017	noprop_3	1326
Inflammatory_Bowel_Disease_NA_2017	noprop_3	9173
Inflammatory_Bowel_Disease_NA_2017	noprop_3	177
Inflammatory_Bowel_Disease_NA_2017	noprop_2	3106
Inflammatory_Bowel_Disease_NA_2017	noprop_2	3127
Inflammatory_Bowel_Disease_NA_2017	noprop_2	3123
Inflammatory_Bowel_Disease_NA_2017	noprop_2	3117
Inflammatory_Bowel_Disease_NA_2017	noprop_2	3122
Inflammatory_Bowel_Disease_NA_2017	noprop_2	3119
Inflammatory_Bowel_Disease_NA_2017	noprop_2	4277
Inflammatory_Bowel_Disease_NA_2017	noprop_2	56244
Inflammatory_Bowel_Disease_NA_2017	noprop_2	3120
Inflammatory_Bowel_Disease_NA_2017	noprop_2	3118
Inflammatory_Bowel_Disease_NA_2017	noprop_2	51447
Inflammatory_Bowel_Disease_NA_2017	noprop_2	3659
Inflammatory_Bowel_Disease_NA_2017	noprop_2	259197
Inflammatory_Bowel_Disease_NA_2017	noprop_7	8651
Inflammatory_Bowel_Disease_NA_2017	noprop_7	63891
Inflammatory_Bowel_Disease_NA_2017	noprop_7	8453
Inflammatory_Bowel_Disease_NA_2017	noprop_7	7318
Inflammatory_Bowel_Disease_NA_2017	noprop_7	10293
Inflammatory_Bowel_Disease_NA_2017	noprop_7	10425
Inflammatory_Bowel_Disease_NA_2017	noprop_4	345611
Inflammatory_Bowel_Disease_NA_2017	noprop_4	4485
Inflammatory_Bowel_Disease_NA_2017	noprop_4	120892
Inflammatory_Bowel_Disease_NA_2017	noprop_4	4486
Inflammatory_Bowel_Disease_NA_2017	noprop_4	4012
Inflammatory_Bowel_Disease_NA_2017	noprop_4	55054
Inflammatory_Bowel_Disease_NA_2017	noprop_4	5562
Inflammatory_Bowel_Disease_NA_2017	noprop_5	3310
Inflammatory_Bowel_Disease_NA_2017	noprop_5	3303
Inflammatory_Bowel_Disease_NA_2017	noprop_5	3304
Inflammatory_Bowel_Disease_NA_2017	noprop_5	3305
Inflammatory_Bowel_Disease_NA_2017	noprop_6	1390
Inflammatory_Bowel_Disease_NA_2017	noprop_6	60468
Inflammatory_Bowel_Disease_NA_2017	noprop_6	1388
Inflammatory_Bowel_Disease_NA_2017	noprop_6	2355
Inflammatory_Bowel_Disease_NA_2017	noprop_8	8897
Inflammatory_Bowel_Disease_NA_2017	noprop_8	56623
Inflammatory_Bowel_Disease_NA_2017	noprop_8	9807
Mean_corpuscular_volume_NA_2018	noprop_3	57459
Mean_corpuscular_volume_NA_2018	noprop_3	26277
Mean_corpuscular_volume_NA_2018	noprop_3	29781
Mean_corpuscular_volume_NA_2018	noprop_3	8850
Mean_corpuscular_volume_NA_2018	noprop_3	9898
Mean_corpuscular_volume_NA_2018	noprop_1	10961
Mean_corpuscular_volume_NA_2018	noprop_1	23542
Mean_corpuscular_volume_NA_2018	noprop_1	3050
Mean_corpuscular_volume_NA_2018	noprop_1	8550
Mean_corpuscular_volume_NA_2018	noprop_1	10661
Mean_corpuscular_volume_NA_2018	noprop_4	6667
Mean_corpuscular_volume_NA_2018	noprop_4	129685
Mean_corpuscular_volume_NA_2018	noprop_4	83986
Mean_corpuscular_volume_NA_2018	noprop_4	4299
Mean_corpuscular_volume_NA_2018	noprop_2	22895
Mean_corpuscular_volume_NA_2018	noprop_2	5225
Mean_corpuscular_volume_NA_2018	noprop_2	54805
Mean_corpuscular_volume_NA_2018	noprop_2	51560
Mean_corpuscular_volume_NA_2018	noprop_7	23381
