Disease	Cluster	Gene
1_2_4_benzenetriol	noprop_7	6633
1_2_4_benzenetriol	noprop_7	23451
1_2_4_benzenetriol	noprop_7	4904
1_2_4_benzenetriol	noprop_3	3134
1_2_4_benzenetriol	noprop_3	972
1_2_4_benzenetriol	noprop_3	3106
1_2_4_benzenetriol	noprop_3	3113
1_2_4_benzenetriol	noprop_3	3133
1_2_4_benzenetriol	noprop_3	3105
1_2_4_benzenetriol	noprop_3	3123
1_2_4_benzenetriol	noprop_3	2923
1_2_4_benzenetriol	noprop_3	3127
1_2_4_benzenetriol	noprop_3	25939
1_2_4_benzenetriol	noprop_3	3118
1_2_4_benzenetriol	noprop_3	10346
1_2_4_benzenetriol	noprop_3	10581
1_2_4_benzenetriol	noprop_3	811
1_2_4_benzenetriol	noprop_3	3122
1_2_4_benzenetriol	noprop_3	10437
1_2_4_benzenetriol	noprop_3	8519
1_2_4_benzenetriol	noprop_3	4502
1_2_4_benzenetriol	noprop_3	3117
1_2_4_benzenetriol	noprop_3	3115
1_2_4_benzenetriol	noprop_3	3394
1_2_4_benzenetriol	noprop_8	8673
1_2_4_benzenetriol	noprop_8	3687
1_2_4_benzenetriol	noprop_8	64114
1_2_4_benzenetriol	noprop_8	7045
1_2_4_benzenetriol	noprop_8	3689
1_2_4_benzenetriol	noprop_8	967
1_2_4_benzenetriol	noprop_8	23601
1_2_4_benzenetriol	noprop_8	9218
1_2_4_benzenetriol	noprop_8	963
1_2_4_benzenetriol	noprop_8	11342
1_2_4_benzenetriol	noprop_8	3685
1_2_4_benzenetriol	noprop_8	11010
1_2_4_benzenetriol	noprop_8	527
1_2_4_benzenetriol	noprop_8	6793
1_2_4_benzenetriol	noprop_8	2207
1_2_4_benzenetriol	noprop_5	7097
1_2_4_benzenetriol	noprop_5	3553
1_2_4_benzenetriol	noprop_5	4615
1_2_4_benzenetriol	noprop_5	7188
1_2_4_benzenetriol	noprop_5	9450
1_2_4_benzenetriol	noprop_5	929
1_2_4_benzenetriol	noprop_5	308
1_2_4_benzenetriol	noprop_5	1326
1_2_4_benzenetriol	noprop_5	6280
1_2_4_benzenetriol	noprop_5	10318
1_2_4_benzenetriol	noprop_5	51567
1_2_4_benzenetriol	noprop_5	4790
1_2_4_benzenetriol	noprop_5	6279
1_2_4_benzenetriol	noprop_5	6039
1_2_4_benzenetriol	noprop_5	9235
1_2_4_benzenetriol	noprop_5	834
1_2_4_benzenetriol	noprop_5	10105
1_2_4_benzenetriol	noprop_10	10487
1_2_4_benzenetriol	noprop_10	4125
1_2_4_benzenetriol	noprop_10	2517
1_2_4_benzenetriol	noprop_10	2896
1_2_4_benzenetriol	noprop_10	2717
1_2_4_benzenetriol	noprop_10	4069
1_2_4_benzenetriol	noprop_10	8635
1_2_4_benzenetriol	noprop_10	51316
1_2_4_benzenetriol	noprop_10	6386
1_2_4_benzenetriol	noprop_10	3074
1_2_4_benzenetriol	noprop_10	4332
1_2_4_benzenetriol	noprop_10	302
1_2_4_benzenetriol	noprop_10	2512
1_2_4_benzenetriol	noprop_6	969
1_2_4_benzenetriol	noprop_6	5551
1_2_4_benzenetriol	noprop_6	1439
1_2_4_benzenetriol	noprop_6	6775
1_2_4_benzenetriol	noprop_6	6347
1_2_4_benzenetriol	noprop_6	10578
1_2_4_benzenetriol	noprop_6	4818
1_2_4_benzenetriol	noprop_6	3003
1_2_4_benzenetriol	noprop_6	5791
1_2_4_benzenetriol	noprop_6	7297
1_2_4_benzenetriol	noprop_6	7071
1_2_4_benzenetriol	noprop_6	3820
1_2_4_benzenetriol	noprop_6	4360
1_2_4_benzenetriol	noprop_6	9034
1_2_4_benzenetriol	noprop_11	4048
1_2_4_benzenetriol	noprop_11	10855
1_2_4_benzenetriol	noprop_11	3043
1_2_4_benzenetriol	noprop_11	1512
1_2_4_benzenetriol	noprop_11	2495
1_2_4_benzenetriol	noprop_11	4318
1_2_4_benzenetriol	noprop_2	1974
1_2_4_benzenetriol	noprop_2	7095
1_2_4_benzenetriol	noprop_2	26986
1_2_4_benzenetriol	noprop_2	746
1_2_4_benzenetriol	noprop_2	28972
1_2_4_benzenetriol	noprop_2	7178
1_2_4_benzenetriol	noprop_2	3040
1_2_4_benzenetriol	noprop_2	51386
1_2_4_benzenetriol	noprop_2	6134
1_2_4_benzenetriol	noprop_2	4666
1_2_4_benzenetriol	noprop_2	6164
1_2_4_benzenetriol	noprop_2	6176
1_2_4_benzenetriol	noprop_2	6138
1__4_methoxyphenyl_piperazine	noprop_1	6157
1__4_methoxyphenyl_piperazine	noprop_1	6128
1__4_methoxyphenyl_piperazine	noprop_1	6142
1__4_methoxyphenyl_piperazine	noprop_1	6175
1__4_methoxyphenyl_piperazine	noprop_1	6189
1__4_methoxyphenyl_piperazine	noprop_1	6188
1__4_methoxyphenyl_piperazine	noprop_1	6136
1__4_methoxyphenyl_piperazine	noprop_1	689
1__4_methoxyphenyl_piperazine	noprop_1	6124
1__4_methoxyphenyl_piperazine	noprop_1	6141
1__4_methoxyphenyl_piperazine	noprop_1	90701
1__4_methoxyphenyl_piperazine	noprop_1	1933
1__4_methoxyphenyl_piperazine	noprop_1	6146
1__4_methoxyphenyl_piperazine	noprop_1	6230
1__4_methoxyphenyl_piperazine	noprop_1	10209
1__4_methoxyphenyl_piperazine	noprop_1	6194
1__4_methoxyphenyl_piperazine	noprop_1	200916
1__4_methoxyphenyl_piperazine	noprop_1	8666
1__4_methoxyphenyl_piperazine	noprop_1	6143
1__4_methoxyphenyl_piperazine	noprop_1	6166
1__4_methoxyphenyl_piperazine	noprop_1	4736
1__4_methoxyphenyl_piperazine	noprop_1	6191
1__4_methoxyphenyl_piperazine	noprop_1	6217
1__4_methoxyphenyl_piperazine	noprop_1	6164
1__4_methoxyphenyl_piperazine	noprop_1	6155
1__4_methoxyphenyl_piperazine	noprop_1	6205
1__4_methoxyphenyl_piperazine	noprop_1	11224
1__4_methoxyphenyl_piperazine	noprop_1	6132
1__4_methoxyphenyl_piperazine	noprop_1	6130
1__4_methoxyphenyl_piperazine	noprop_1	8668
1__4_methoxyphenyl_piperazine	noprop_1	9349
1__4_methoxyphenyl_piperazine	noprop_1	6210
1__4_methoxyphenyl_piperazine	noprop_1	6223
1__4_methoxyphenyl_piperazine	noprop_1	6202
1__4_methoxyphenyl_piperazine	noprop_1	6187
1__4_methoxyphenyl_piperazine	noprop_1	6173
1__4_methoxyphenyl_piperazine	noprop_1	6160
1__4_methoxyphenyl_piperazine	noprop_1	100128731
1__4_methoxyphenyl_piperazine	noprop_1	23480
1__4_methoxyphenyl_piperazine	noprop_3	3032
1__4_methoxyphenyl_piperazine	noprop_3	2184
1__4_methoxyphenyl_piperazine	noprop_3	2746
1__4_methoxyphenyl_piperazine	noprop_3	162417
1__4_methoxyphenyl_piperazine	noprop_3	6898
1__4_methoxyphenyl_piperazine	noprop_3	10449
1__4_methoxyphenyl_piperazine	noprop_3	3939
1__4_methoxyphenyl_piperazine	noprop_3	5207
1__4_methoxyphenyl_piperazine	noprop_3	7263
1__4_methoxyphenyl_piperazine	noprop_3	2597
1__4_methoxyphenyl_piperazine	noprop_3	6999
1__4_methoxyphenyl_piperazine	noprop_3	2203
1__4_methoxyphenyl_piperazine	noprop_3	3418
1__4_methoxyphenyl_piperazine	noprop_3	2109
1__4_methoxyphenyl_piperazine	noprop_3	2584
1__4_methoxyphenyl_piperazine	noprop_3	10625
1__4_methoxyphenyl_piperazine	noprop_3	23498
1__4_methoxyphenyl_piperazine	noprop_3	9563
1__4_methoxyphenyl_piperazine	noprop_3	2538
1__4_methoxyphenyl_piperazine	noprop_3	5092
1__4_methoxyphenyl_piperazine	noprop_3	5860
1__4_methoxyphenyl_piperazine	noprop_3	2542
1__4_methoxyphenyl_piperazine	noprop_3	5223
1__4_methoxyphenyl_piperazine	noprop_3	2805
1__4_methoxyphenyl_piperazine	noprop_3	33
1__4_methoxyphenyl_piperazine	noprop_3	2108
1__4_methoxyphenyl_piperazine	noprop_3	5053
1__4_methoxyphenyl_piperazine	noprop_3	3242
1__4_methoxyphenyl_piperazine	noprop_3	6888
1__4_methoxyphenyl_piperazine	noprop_3	594
1__4_methoxyphenyl_piperazine	noprop_3	1491
1__4_methoxyphenyl_piperazine	noprop_3	5162
1__4_methoxyphenyl_piperazine	noprop_3	4190
1__4_methoxyphenyl_piperazine	noprop_4	9446
1__4_methoxyphenyl_piperazine	noprop_4	6817
1__4_methoxyphenyl_piperazine	noprop_4	1571
1__4_methoxyphenyl_piperazine	noprop_4	1312
1__4_methoxyphenyl_piperazine	noprop_4	2098
1__4_methoxyphenyl_piperazine	noprop_4	8424
1__4_methoxyphenyl_piperazine	noprop_4	1528
1__4_methoxyphenyl_piperazine	noprop_4	3162
1__4_methoxyphenyl_piperazine	noprop_4	3290
1__4_methoxyphenyl_piperazine	noprop_4	224
1__4_methoxyphenyl_piperazine	noprop_4	2938
1__4_methoxyphenyl_piperazine	noprop_4	6303
1__4_methoxyphenyl_piperazine	noprop_4	7001
1__4_methoxyphenyl_piperazine	noprop_4	25824
1__4_methoxyphenyl_piperazine	noprop_4	2328
1__4_methoxyphenyl_piperazine	noprop_4	1666
1__4_methoxyphenyl_piperazine	noprop_4	7366
1__4_methoxyphenyl_piperazine	noprop_4	10628
1__4_methoxyphenyl_piperazine	noprop_4	7358
1__4_methoxyphenyl_piperazine	noprop_4	2946
1__4_methoxyphenyl_piperazine	noprop_4	2330
1__4_methoxyphenyl_piperazine	noprop_4	7367
1__4_methoxyphenyl_piperazine	noprop_4	1543
1__4_methoxyphenyl_piperazine	noprop_4	6647
1__4_methoxyphenyl_piperazine	noprop_4	223
1__4_methoxyphenyl_piperazine	noprop_4	217
1__4_methoxyphenyl_piperazine	noprop_4	10327
1__4_methoxyphenyl_piperazine	noprop_4	4259
1__4_methoxyphenyl_piperazine	noprop_4	1728
1__4_methoxyphenyl_piperazine	noprop_4	1036
1__4_methoxyphenyl_piperazine	noprop_4	5950
1__4_methoxyphenyl_piperazine	noprop_7	4697
1__4_methoxyphenyl_piperazine	noprop_7	6391
1__4_methoxyphenyl_piperazine	noprop_7	55847
1__4_methoxyphenyl_piperazine	noprop_7	3329
1__4_methoxyphenyl_piperazine	noprop_7	51142
1__4_methoxyphenyl_piperazine	noprop_7	400916
1__4_methoxyphenyl_piperazine	noprop_7	4729
1__4_methoxyphenyl_piperazine	noprop_7	292
1__4_methoxyphenyl_piperazine	noprop_7	706
1__4_methoxyphenyl_piperazine	noprop_7	26517
1__4_methoxyphenyl_piperazine	noprop_7	23597
1__4_methoxyphenyl_piperazine	noprop_7	5464
1__4_methoxyphenyl_piperazine	noprop_7	7381
1__4_methoxyphenyl_piperazine	noprop_7	374291
1__4_methoxyphenyl_piperazine	noprop_7	1347
1__4_methoxyphenyl_piperazine	noprop_7	4512
1__4_methoxyphenyl_piperazine	noprop_7	4537
1__4_methoxyphenyl_piperazine	noprop_7	1652
1__4_methoxyphenyl_piperazine	noprop_7	4715
1__4_methoxyphenyl_piperazine	noprop_7	4513
1__4_methoxyphenyl_piperazine	noprop_7	708
1__4_methoxyphenyl_piperazine	noprop_7	5250
1__4_methoxyphenyl_piperazine	noprop_7	7417
1__4_methoxyphenyl_piperazine	noprop_7	3336
1__4_methoxyphenyl_piperazine	noprop_7	6390
1__4_methoxyphenyl_piperazine	noprop_7	28958
1__4_methoxyphenyl_piperazine	noprop_7	1329
1__4_methoxyphenyl_piperazine	noprop_7	9296
1__4_methoxyphenyl_piperazine	noprop_5	7184
1__4_methoxyphenyl_piperazine	noprop_5	335
1__4_methoxyphenyl_piperazine	noprop_5	718
1__4_methoxyphenyl_piperazine	noprop_5	2158
1__4_methoxyphenyl_piperazine	noprop_5	336
1__4_methoxyphenyl_piperazine	noprop_5	5624
1__4_methoxyphenyl_piperazine	noprop_5	1471
1__4_methoxyphenyl_piperazine	noprop_5	197
1__4_methoxyphenyl_piperazine	noprop_5	2638
1__4_methoxyphenyl_piperazine	noprop_5	2266
1__4_methoxyphenyl_piperazine	noprop_5	462
1__4_methoxyphenyl_piperazine	noprop_5	346
1__4_methoxyphenyl_piperazine	noprop_5	3263
1__4_methoxyphenyl_piperazine	noprop_5	5265
1__4_methoxyphenyl_piperazine	noprop_5	213
1__4_methoxyphenyl_piperazine	noprop_5	255738
1__4_methoxyphenyl_piperazine	noprop_5	259
1__4_methoxyphenyl_piperazine	noprop_5	2159
1__4_methoxyphenyl_piperazine	noprop_5	5611
1__4_methoxyphenyl_piperazine	noprop_5	5446
1__4_methoxyphenyl_piperazine	noprop_5	341
1__4_methoxyphenyl_piperazine	noprop_5	3931
1__4_methoxyphenyl_piperazine	noprop_5	10130
1__4_methoxyphenyl_piperazine	noprop_5	2335
1__4_methoxyphenyl_piperazine	noprop_5	3484
1__4_methoxyphenyl_piperazine	noprop_5	4547
1__4_methoxyphenyl_piperazine	noprop_5	5034
1__4_methoxyphenyl_piperazine	noprop_5	6291
1__4_methoxyphenyl_piperazine	noprop_6	6125
1__4_methoxyphenyl_piperazine	noprop_6	6203
1__4_methoxyphenyl_piperazine	noprop_6	1936
1__4_methoxyphenyl_piperazine	noprop_6	6147
1__4_methoxyphenyl_piperazine	noprop_6	6138
1__4_methoxyphenyl_piperazine	noprop_6	6135
1__4_methoxyphenyl_piperazine	noprop_6	6159
1__4_methoxyphenyl_piperazine	noprop_6	6234
1__4_methoxyphenyl_piperazine	noprop_6	6208
1__4_methoxyphenyl_piperazine	noprop_6	6134
1__4_methoxyphenyl_piperazine	noprop_6	6227
1__4_methoxyphenyl_piperazine	noprop_6	6224
1__4_methoxyphenyl_piperazine	noprop_6	6144
1__4_methoxyphenyl_piperazine	noprop_6	3921
1__4_methoxyphenyl_piperazine	noprop_6	6231
1__4_methoxyphenyl_piperazine	noprop_6	6206
1__4_methoxyphenyl_piperazine	noprop_6	6193
1__4_methoxyphenyl_piperazine	noprop_6	6184
1__4_methoxyphenyl_piperazine	noprop_6	6209
1__4_methoxyphenyl_piperazine	noprop_6	6133
1__4_methoxyphenyl_piperazine	noprop_6	6228
1__4_methoxyphenyl_piperazine	noprop_8	957
1__4_methoxyphenyl_piperazine	noprop_8	27165
1__4_methoxyphenyl_piperazine	noprop_8	445
1__4_methoxyphenyl_piperazine	noprop_8	635
1__4_methoxyphenyl_piperazine	noprop_8	471
1__4_methoxyphenyl_piperazine	noprop_8	1373
1__4_methoxyphenyl_piperazine	noprop_8	9517
1__4_methoxyphenyl_piperazine	noprop_8	4837
1__4_methoxyphenyl_piperazine	noprop_8	3615
1__4_methoxyphenyl_piperazine	noprop_8	5169
1__4_methoxyphenyl_piperazine	noprop_8	353
1__4_methoxyphenyl_piperazine	noprop_8	23743
1__4_methoxyphenyl_piperazine	noprop_8	9516
1__4_methoxyphenyl_piperazine	noprop_8	4143
1__4_methoxyphenyl_piperazine	noprop_8	27232
1__4_methoxyphenyl_piperazine	noprop_8	10841
1__4_methoxyphenyl_piperazine	noprop_8	79814
1__4_methoxyphenyl_piperazine	noprop_8	191
1__4_methoxyphenyl_piperazine	noprop_13	3638
1__4_methoxyphenyl_piperazine	noprop_13	51141
1__4_methoxyphenyl_piperazine	noprop_13	3158
1__4_methoxyphenyl_piperazine	noprop_13	50814
1__4_methoxyphenyl_piperazine	noprop_13	2224
1__4_methoxyphenyl_piperazine	noprop_13	3156
1__4_methoxyphenyl_piperazine	noprop_13	1718
1__4_methoxyphenyl_piperazine	noprop_13	10682
1__4_methoxyphenyl_piperazine	noprop_13	6713
1__4_methoxyphenyl_piperazine	noprop_13	10654
1__4_methoxyphenyl_piperazine	noprop_13	3422
1__4_methoxyphenyl_piperazine	noprop_13	2222
1__4_methoxyphenyl_piperazine	noprop_13	3157
1__4_methoxyphenyl_piperazine	noprop_15	383
1__4_methoxyphenyl_piperazine	noprop_15	5476
1__4_methoxyphenyl_piperazine	noprop_15	7276
1__4_methoxyphenyl_piperazine	noprop_15	5036
1__4_methoxyphenyl_piperazine	noprop_15	2171
1__4_methoxyphenyl_piperazine	noprop_15	8804
1__4_methoxyphenyl_piperazine	noprop_15	10577
1__4_methoxyphenyl_piperazine	noprop_15	9588
1__4_methoxyphenyl_piperazine	noprop_15	2896
1__4_methoxyphenyl_piperazine	noprop_10	967
1__4_methoxyphenyl_piperazine	noprop_10	5284
1__4_methoxyphenyl_piperazine	noprop_10	8560
1__4_methoxyphenyl_piperazine	noprop_10	948
1__4_methoxyphenyl_piperazine	noprop_10	64114
1__4_methoxyphenyl_piperazine	noprop_10	51382
1__4_methoxyphenyl_piperazine	noprop_10	966
1__4_methoxyphenyl_piperazine	noprop_10	4257
1__4_methoxyphenyl_piperazine	noprop_10	10857
1__4_methoxyphenyl_piperazine	noprop_10	11001
1__4_methoxyphenyl_piperazine	noprop_10	6856
1__4_methoxyphenyl_piperazine	noprop_12	5340
1__4_methoxyphenyl_piperazine	noprop_12	2267
1__4_methoxyphenyl_piperazine	noprop_12	710
1__4_methoxyphenyl_piperazine	noprop_12	2
1__4_methoxyphenyl_piperazine	noprop_12	9124
1__4_methoxyphenyl_piperazine	noprop_12	5345
1__4_methoxyphenyl_piperazine	noprop_12	7114
1__4_methoxyphenyl_piperazine	noprop_12	51368
1__4_methoxyphenyl_piperazine	noprop_12	10544
1__4_methoxyphenyl_piperazine	noprop_12	5627
1__4_methoxyphenyl_piperazine	noprop_9	5901
1__4_methoxyphenyl_piperazine	noprop_9	3337
1__4_methoxyphenyl_piperazine	noprop_9	10808
1__4_methoxyphenyl_piperazine	noprop_9	4189
1__4_methoxyphenyl_piperazine	noprop_9	3309
1__4_methoxyphenyl_piperazine	noprop_9	3304
1__4_methoxyphenyl_piperazine	noprop_9	4869
1__4_methoxyphenyl_piperazine	noprop_9	3301
1__4_methoxyphenyl_piperazine	noprop_9	3303
1__4_methoxyphenyl_piperazine	noprop_9	29107
1__4_methoxyphenyl_piperazine	noprop_14	10455
1__4_methoxyphenyl_piperazine	noprop_14	1891
1__4_methoxyphenyl_piperazine	noprop_14	373156
1__4_methoxyphenyl_piperazine	noprop_14	847
1__4_methoxyphenyl_piperazine	noprop_14	5264
1__4_methoxyphenyl_piperazine	noprop_14	51
1__4_methoxyphenyl_piperazine	noprop_14	7314
1__4_methoxyphenyl_piperazine	noprop_14	26063
1__4_methoxyphenyl_piperazine	noprop_11	63898
1__4_methoxyphenyl_piperazine	noprop_11	900
1__4_methoxyphenyl_piperazine	noprop_11	25814
1__4_methoxyphenyl_piperazine	noprop_11	7360
1__4_methoxyphenyl_piperazine	noprop_11	55844
1__4_methoxyphenyl_piperazine	noprop_11	6418
1__4_methoxyphenyl_piperazine	noprop_11	2992
1__4_methoxyphenyl_piperazine	noprop_11	2632
1__4_methoxyphenyl_piperazine	noprop_2	1939
1__4_methoxyphenyl_piperazine	noprop_2	27230
1__4_methoxyphenyl_piperazine	noprop_2	746
1__4_methoxyphenyl_piperazine	noprop_2	6171
1__4_methoxyphenyl_piperazine	noprop_2	28972
1__4_methoxyphenyl_piperazine	noprop_2	4666
1__4_methoxyphenyl_piperazine	noprop_2	9789
1__4_methoxyphenyl_piperazine	noprop_2	6747
1__4_methoxyphenyl_piperazine	noprop_2	60559
1__4_methoxyphenyl_piperazine	noprop_2	8894
1__4_methoxyphenyl_piperazine	noprop_2	6154
1__4_methoxyphenyl_piperazine	noprop_2	6169
1__4_methoxyphenyl_piperazine	noprop_2	10952
1__4_methoxyphenyl_piperazine	noprop_2	6176
1_naphthyl_isothiocyanate	noprop_5	3692
1_naphthyl_isothiocyanate	noprop_5	6194
1_naphthyl_isothiocyanate	noprop_5	6147
1_naphthyl_isothiocyanate	noprop_5	26135
1_naphthyl_isothiocyanate	noprop_5	6141
1_naphthyl_isothiocyanate	noprop_5	23521
1_naphthyl_isothiocyanate	noprop_5	6202
1_naphthyl_isothiocyanate	noprop_5	3921
1_naphthyl_isothiocyanate	noprop_5	6143
1_naphthyl_isothiocyanate	noprop_5	6155
1_naphthyl_isothiocyanate	noprop_5	6175
1_naphthyl_isothiocyanate	noprop_5	6224
1_naphthyl_isothiocyanate	noprop_5	1984
1_naphthyl_isothiocyanate	noprop_5	6193
1_naphthyl_isothiocyanate	noprop_5	6187
1_naphthyl_isothiocyanate	noprop_5	27230
1_naphthyl_isothiocyanate	noprop_5	6167
1_naphthyl_isothiocyanate	noprop_5	6124
1_naphthyl_isothiocyanate	noprop_5	6189
1_naphthyl_isothiocyanate	noprop_5	6209
1_naphthyl_isothiocyanate	noprop_5	6130
1_naphthyl_isothiocyanate	noprop_5	6169
1_naphthyl_isothiocyanate	noprop_5	6146
1_naphthyl_isothiocyanate	noprop_5	6136
1_naphthyl_isothiocyanate	noprop_5	10952
1_naphthyl_isothiocyanate	noprop_5	6138
1_naphthyl_isothiocyanate	noprop_5	6142
1_naphthyl_isothiocyanate	noprop_5	6157
1_naphthyl_isothiocyanate	noprop_5	6160
1_naphthyl_isothiocyanate	noprop_5	6128
1_naphthyl_isothiocyanate	noprop_5	6223
1_naphthyl_isothiocyanate	noprop_5	8894
1_naphthyl_isothiocyanate	noprop_2	3939
1_naphthyl_isothiocyanate	noprop_2	8942
1_naphthyl_isothiocyanate	noprop_2	23474
1_naphthyl_isothiocyanate	noprop_2	64087
1_naphthyl_isothiocyanate	noprop_2	51166
1_naphthyl_isothiocyanate	noprop_2	3418
1_naphthyl_isothiocyanate	noprop_2	5207
1_naphthyl_isothiocyanate	noprop_2	2203
1_naphthyl_isothiocyanate	noprop_2	4190
1_naphthyl_isothiocyanate	noprop_2	5162
1_naphthyl_isothiocyanate	noprop_2	5860
1_naphthyl_isothiocyanate	noprop_2	622
1_naphthyl_isothiocyanate	noprop_2	3081
1_naphthyl_isothiocyanate	noprop_2	6898
1_naphthyl_isothiocyanate	noprop_2	2023
1_naphthyl_isothiocyanate	noprop_2	4191
1_naphthyl_isothiocyanate	noprop_2	3795
1_naphthyl_isothiocyanate	noprop_2	34
1_naphthyl_isothiocyanate	noprop_2	594
1_naphthyl_isothiocyanate	noprop_2	3242
1_naphthyl_isothiocyanate	noprop_2	2597
1_naphthyl_isothiocyanate	noprop_2	8564
1_naphthyl_isothiocyanate	noprop_2	55902
1_naphthyl_isothiocyanate	noprop_2	9562
1_naphthyl_isothiocyanate	noprop_2	2110
1_naphthyl_isothiocyanate	noprop_2	7263
1_naphthyl_isothiocyanate	noprop_2	435
1_naphthyl_isothiocyanate	noprop_2	2746
1_naphthyl_isothiocyanate	noprop_2	6652
1_naphthyl_isothiocyanate	noprop_2	6999
1_naphthyl_isothiocyanate	noprop_2	8801
1_naphthyl_isothiocyanate	noprop_2	2184
1_naphthyl_isothiocyanate	noprop_2	51181
1_naphthyl_isothiocyanate	noprop_2	1491
1_naphthyl_isothiocyanate	noprop_2	2542
1_naphthyl_isothiocyanate	noprop_2	2538
1_naphthyl_isothiocyanate	noprop_2	2645
1_naphthyl_isothiocyanate	noprop_2	2109
1_naphthyl_isothiocyanate	noprop_2	7167
1_naphthyl_isothiocyanate	noprop_2	5313
1_naphthyl_isothiocyanate	noprop_2	1892
1_naphthyl_isothiocyanate	noprop_2	39
1_naphthyl_isothiocyanate	noprop_1	5052
