Disease	Cluster	Gene
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_1	6137
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_1	6122
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_1	10767
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_1	6193
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_1	7178
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_1	1938
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_1	6176
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_1	6134
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_1	4736
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_1	6223
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_1	6129
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_1	6175
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_1	6205
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_1	27230
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_1	55858
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_1	6147
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_3	4953
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_3	8405
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_3	5721
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_3	5684
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_3	5699
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_3	2931
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_3	5687
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_3	5706
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_3	5701
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_3	3091
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_3	112398
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_3	5698
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_3	10537
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_3	5683
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_3	4792
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_3	51582
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_3	5685
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_4	6431
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_4	4904
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_4	6434
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_4	3189
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_4	9295
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_4	8106
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_4	6430
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_4	11338
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_4	59286
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_4	4670
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_4	22826
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_4	3187
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_4	51639
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_4	1195
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_4	25949
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_4	55119
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_2	6280
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_2	3557
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_2	5783
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_2	4790
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_2	929
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_2	958
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_2	330
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_2	308
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_2	10010
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_2	25816
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_2	7850
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_2	837
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_2	6279
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_2	834
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_5	665
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_5	54541
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_5	81671
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_5	7533
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_5	7534
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_5	8878
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_5	64121
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_5	79602
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_5	55435
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_5	27250
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_5	9140
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_5	6446
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_6	6776
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_6	1447
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_6	5272
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_6	3592
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_6	6774
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_6	1446
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_6	3588
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_6	3716
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_6	5770
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_8	84790
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_8	64083
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_8	7411
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_8	134147
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_8	10376
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_8	10575
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_8	81572
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_7	2171
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_7	5005
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_7	8836
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_7	10577
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_7	51316
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_7	302
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_7	3037
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_9	3240
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_9	26
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_9	1520
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_9	1476
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_9	820
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_9	1512
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_10	6599
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_10	83637
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_10	6595
APECED___Autoimmune_polyendocrinopathy_candidiasis_ectodermal_dystrophy	noprop_10	2130
Acute_Lung_Injury	noprop_6	6143
Acute_Lung_Injury	noprop_6	1915
Acute_Lung_Injury	noprop_6	6231
Acute_Lung_Injury	noprop_6	6155
Acute_Lung_Injury	noprop_6	6202
Acute_Lung_Injury	noprop_6	6161
Acute_Lung_Injury	noprop_6	6230
Acute_Lung_Injury	noprop_6	6204
Acute_Lung_Injury	noprop_6	6228
Acute_Lung_Injury	noprop_6	6171
Acute_Lung_Injury	noprop_6	6191
Acute_Lung_Injury	noprop_6	6122
Acute_Lung_Injury	noprop_6	6167
Acute_Lung_Injury	noprop_6	6223
Acute_Lung_Injury	noprop_6	6142
Acute_Lung_Injury	noprop_6	6156
Acute_Lung_Injury	noprop_6	6188
Acute_Lung_Injury	noprop_6	4736
Acute_Lung_Injury	noprop_6	6217
Acute_Lung_Injury	noprop_6	6137
Acute_Lung_Injury	noprop_6	6169
Acute_Lung_Injury	noprop_6	25873
Acute_Lung_Injury	noprop_6	6132
Acute_Lung_Injury	noprop_6	6134
Acute_Lung_Injury	noprop_6	6147
Acute_Lung_Injury	noprop_6	6175
Acute_Lung_Injury	noprop_6	6181
Acute_Lung_Injury	noprop_6	6170
Acute_Lung_Injury	noprop_6	6187
Acute_Lung_Injury	noprop_6	6176
Acute_Lung_Injury	noprop_6	6154
Acute_Lung_Injury	noprop_6	6234
Acute_Lung_Injury	noprop_6	6152
Acute_Lung_Injury	noprop_6	6160
Acute_Lung_Injury	noprop_6	6128
Acute_Lung_Injury	noprop_6	6173
Acute_Lung_Injury	noprop_6	6133
Acute_Lung_Injury	noprop_6	6207
Acute_Lung_Injury	noprop_6	6157
Acute_Lung_Injury	noprop_6	6210
Acute_Lung_Injury	noprop_6	6166
Acute_Lung_Injury	noprop_6	6193
Acute_Lung_Injury	noprop_6	6209
Acute_Lung_Injury	noprop_10	6364
Acute_Lung_Injury	noprop_10	57007
Acute_Lung_Injury	noprop_10	719
Acute_Lung_Injury	noprop_10	6361
Acute_Lung_Injury	noprop_10	5473
Acute_Lung_Injury	noprop_10	9934
Acute_Lung_Injury	noprop_10	6351
Acute_Lung_Injury	noprop_10	1230
Acute_Lung_Injury	noprop_10	7852
Acute_Lung_Injury	noprop_10	6348
Acute_Lung_Injury	noprop_10	10563
Acute_Lung_Injury	noprop_10	5660
Acute_Lung_Injury	noprop_10	2920
Acute_Lung_Injury	noprop_10	3627
Acute_Lung_Injury	noprop_10	2921
Acute_Lung_Injury	noprop_10	6352
Acute_Lung_Injury	noprop_10	8698
Acute_Lung_Injury	noprop_10	9547
Acute_Lung_Injury	noprop_10	6374
Acute_Lung_Injury	noprop_10	2357
Acute_Lung_Injury	noprop_10	58191
Acute_Lung_Injury	noprop_10	1524
Acute_Lung_Injury	noprop_10	728
Acute_Lung_Injury	noprop_10	63940
Acute_Lung_Injury	noprop_10	1901
Acute_Lung_Injury	noprop_10	3577
Acute_Lung_Injury	noprop_10	5196
Acute_Lung_Injury	noprop_10	2919
Acute_Lung_Injury	noprop_10	8843
Acute_Lung_Injury	noprop_10	3579
Acute_Lung_Injury	noprop_10	338442
Acute_Lung_Injury	noprop_3	2950
Acute_Lung_Injury	noprop_3	653361
Acute_Lung_Injury	noprop_3	2879
Acute_Lung_Injury	noprop_3	2326
Acute_Lung_Injury	noprop_3	29785
Acute_Lung_Injury	noprop_3	1528
Acute_Lung_Injury	noprop_3	6303
Acute_Lung_Injury	noprop_3	2936
Acute_Lung_Injury	noprop_3	51734
Acute_Lung_Injury	noprop_3	25824
Acute_Lung_Injury	noprop_3	9446
Acute_Lung_Injury	noprop_3	10549
Acute_Lung_Injury	noprop_3	6648
Acute_Lung_Injury	noprop_3	2946
Acute_Lung_Injury	noprop_3	1066
Acute_Lung_Injury	noprop_3	54658
Acute_Lung_Injury	noprop_3	5447
Acute_Lung_Injury	noprop_3	216
Acute_Lung_Injury	noprop_3	23406
Acute_Lung_Injury	noprop_3	2328
Acute_Lung_Injury	noprop_3	290
Acute_Lung_Injury	noprop_3	2944
Acute_Lung_Injury	noprop_3	2745
Acute_Lung_Injury	noprop_3	2876
Acute_Lung_Injury	noprop_3	316
Acute_Lung_Injury	noprop_3	4689
Acute_Lung_Injury	noprop_3	2327
Acute_Lung_Injury	noprop_3	241
Acute_Lung_Injury	noprop_3	2052
Acute_Lung_Injury	noprop_3	51056
Acute_Lung_Injury	noprop_3	2941
Acute_Lung_Injury	noprop_3	4688
Acute_Lung_Injury	noprop_3	51170
Acute_Lung_Injury	noprop_3	217
Acute_Lung_Injury	noprop_3	6916
Acute_Lung_Injury	noprop_3	4051
Acute_Lung_Injury	noprop_3	10628
Acute_Lung_Injury	noprop_4	177
Acute_Lung_Injury	noprop_4	7128
Acute_Lung_Injury	noprop_4	4790
Acute_Lung_Injury	noprop_4	4615
Acute_Lung_Injury	noprop_4	6279
Acute_Lung_Injury	noprop_4	355
Acute_Lung_Injury	noprop_4	7132
Acute_Lung_Injury	noprop_4	3557
Acute_Lung_Injury	noprop_4	6280
Acute_Lung_Injury	noprop_4	7097
Acute_Lung_Injury	noprop_4	3553
Acute_Lung_Injury	noprop_4	92610
Acute_Lung_Injury	noprop_4	4210
Acute_Lung_Injury	noprop_4	6286
Acute_Lung_Injury	noprop_4	7850
Acute_Lung_Injury	noprop_4	929
Acute_Lung_Injury	noprop_4	57162
Acute_Lung_Injury	noprop_4	10912
Acute_Lung_Injury	noprop_4	5606
Acute_Lung_Injury	noprop_4	3552
Acute_Lung_Injury	noprop_4	10318
Acute_Lung_Injury	noprop_4	308
Acute_Lung_Injury	noprop_4	4671
Acute_Lung_Injury	noprop_4	2021
Acute_Lung_Injury	noprop_4	90865
Acute_Lung_Injury	noprop_4	64581
Acute_Lung_Injury	noprop_4	9641
Acute_Lung_Injury	noprop_4	8809
Acute_Lung_Injury	noprop_4	1326
Acute_Lung_Injury	noprop_4	8794
Acute_Lung_Injury	noprop_4	4215
Acute_Lung_Injury	noprop_4	8439
Acute_Lung_Injury	noprop_4	602
Acute_Lung_Injury	noprop_7	4125
Acute_Lung_Injury	noprop_7	1075
Acute_Lung_Injury	noprop_7	302
Acute_Lung_Injury	noprop_7	671
Acute_Lung_Injury	noprop_7	51316
Acute_Lung_Injury	noprop_7	2799
Acute_Lung_Injury	noprop_7	4267
Acute_Lung_Injury	noprop_7	2512
Acute_Lung_Injury	noprop_7	1511
Acute_Lung_Injury	noprop_7	3074
Acute_Lung_Injury	noprop_7	25801
Acute_Lung_Injury	noprop_7	2171
Acute_Lung_Injury	noprop_7	6036
Acute_Lung_Injury	noprop_7	383
Acute_Lung_Injury	noprop_7	81567
Acute_Lung_Injury	noprop_7	23593
Acute_Lung_Injury	noprop_7	56729
Acute_Lung_Injury	noprop_7	4069
Acute_Lung_Injury	noprop_7	10577
Acute_Lung_Injury	noprop_7	6386
Acute_Lung_Injury	noprop_7	10487
Acute_Lung_Injury	noprop_7	3073
Acute_Lung_Injury	noprop_7	1991
Acute_Lung_Injury	noprop_7	1992
Acute_Lung_Injury	noprop_7	8635
Acute_Lung_Injury	noprop_7	4332
Acute_Lung_Injury	noprop_12	1512
Acute_Lung_Injury	noprop_12	6590
Acute_Lung_Injury	noprop_12	51646
Acute_Lung_Injury	noprop_12	978
Acute_Lung_Injury	noprop_12	4318
Acute_Lung_Injury	noprop_12	8993
Acute_Lung_Injury	noprop_12	5004
Acute_Lung_Injury	noprop_12	4317
Acute_Lung_Injury	noprop_12	4048
Acute_Lung_Injury	noprop_12	6947
Acute_Lung_Injury	noprop_12	4057
Acute_Lung_Injury	noprop_12	3043
Acute_Lung_Injury	noprop_12	1476
Acute_Lung_Injury	noprop_12	25797
Acute_Lung_Injury	noprop_12	2495
Acute_Lung_Injury	noprop_12	3240
Acute_Lung_Injury	noprop_12	1520
Acute_Lung_Injury	noprop_12	3934
Acute_Lung_Injury	noprop_12	1669
Acute_Lung_Injury	noprop_12	820
Acute_Lung_Injury	noprop_12	3417
Acute_Lung_Injury	noprop_12	116844
Acute_Lung_Injury	noprop_12	10562
Acute_Lung_Injury	noprop_11	5284
Acute_Lung_Injury	noprop_11	967
Acute_Lung_Injury	noprop_11	57126
Acute_Lung_Injury	noprop_11	1535
Acute_Lung_Injury	noprop_11	3385
Acute_Lung_Injury	noprop_11	3689
Acute_Lung_Injury	noprop_11	7133
Acute_Lung_Injury	noprop_11	963
Acute_Lung_Injury	noprop_11	5329
Acute_Lung_Injury	noprop_11	6556
Acute_Lung_Injury	noprop_11	2207
Acute_Lung_Injury	noprop_11	5547
Acute_Lung_Injury	noprop_11	11342
Acute_Lung_Injury	noprop_11	3916
Acute_Lung_Injury	noprop_11	7045
Acute_Lung_Injury	noprop_11	683
Acute_Lung_Injury	noprop_11	8972
Acute_Lung_Injury	noprop_11	3384
Acute_Lung_Injury	noprop_11	10857
Acute_Lung_Injury	noprop_11	2358
Acute_Lung_Injury	noprop_9	5272
Acute_Lung_Injury	noprop_9	1439
Acute_Lung_Injury	noprop_9	54440
Acute_Lung_Injury	noprop_9	3561
Acute_Lung_Injury	noprop_9	1441
Acute_Lung_Injury	noprop_9	219972
Acute_Lung_Injury	noprop_9	5551
Acute_Lung_Injury	noprop_9	3001
Acute_Lung_Injury	noprop_9	10578
Acute_Lung_Injury	noprop_9	6347
Acute_Lung_Injury	noprop_9	3569
Acute_Lung_Injury	noprop_9	6404
Acute_Lung_Injury	noprop_9	3460
Acute_Lung_Injury	noprop_9	6402
Acute_Lung_Injury	noprop_9	3459
Acute_Lung_Injury	noprop_9	8660
Acute_Lung_Injury	noprop_9	4818
Acute_Lung_Injury	noprop_9	2999
Acute_Lung_Injury	noprop_9	1437
Acute_Lung_Injury	noprop_9	3716
Acute_Lung_Injury	noprop_9	5770
Acute_Lung_Injury	noprop_9	3965
Acute_Lung_Injury	noprop_8	3315
Acute_Lung_Injury	noprop_8	7494
Acute_Lung_Injury	noprop_8	10221
Acute_Lung_Injury	noprop_8	84525
Acute_Lung_Injury	noprop_8	1848
Acute_Lung_Injury	noprop_8	8407
Acute_Lung_Injury	noprop_8	5478
Acute_Lung_Injury	noprop_8	6521
Acute_Lung_Injury	noprop_8	4835
Acute_Lung_Injury	noprop_8	4778
Acute_Lung_Injury	noprop_8	10661
Acute_Lung_Injury	noprop_8	3726
Acute_Lung_Injury	noprop_8	5899
Acute_Lung_Injury	noprop_8	2995
Acute_Lung_Injury	noprop_8	4780
Acute_Lung_Injury	noprop_8	2353
Acute_Lung_Injury	noprop_8	1843
Acute_Lung_Injury	noprop_8	10961
Acute_Lung_Injury	noprop_8	9592
Acute_Lung_Injury	noprop_8	23764
Acute_Lung_Injury	noprop_13	5652
Acute_Lung_Injury	noprop_13	10653
Acute_Lung_Injury	noprop_13	5270
Acute_Lung_Injury	noprop_13	7450
Acute_Lung_Injury	noprop_13	10875
Acute_Lung_Injury	noprop_13	7057
Acute_Lung_Injury	noprop_13	5054
Acute_Lung_Injury	noprop_13	1675
Acute_Lung_Injury	noprop_13	1191
Acute_Lung_Injury	noprop_13	2162
Acute_Lung_Injury	noprop_13	7114
Acute_Lung_Injury	noprop_13	9124
Acute_Lung_Injury	noprop_13	5552
Acute_Lung_Injury	noprop_13	3489
Acute_Lung_Injury	noprop_1	746
Acute_Lung_Injury	noprop_1	3040
Acute_Lung_Injury	noprop_1	23521
Acute_Lung_Injury	noprop_1	6206
Acute_Lung_Injury	noprop_1	3921
Acute_Lung_Injury	noprop_1	6222
Acute_Lung_Injury	noprop_1	2197
Acute_Lung_Injury	noprop_1	6235
Acute_Lung_Injury	noprop_1	1933
Acute_Lung_Injury	noprop_1	6130
Acute_Lung_Injury	noprop_1	1984
Acute_Lung_Injury	noprop_1	23480
Acute_Lung_Injury	noprop_1	6227
Acute_Lung_Injury	noprop_1	10289
Acute_Lung_Injury	noprop_1	9789
Acute_Lung_Injury	noprop_1	1938
Acute_Lung_Injury	noprop_1	6164
Acute_Lung_Injury	noprop_1	6208
Acute_Lung_Injury	noprop_1	6224
Acute_Lung_Injury	noprop_1	27230
Acute_Lung_Injury	noprop_1	6748
Acute_Lung_Injury	noprop_5	6892
Acute_Lung_Injury	noprop_5	3433
Acute_Lung_Injury	noprop_5	11006
Acute_Lung_Injury	noprop_5	10581
Acute_Lung_Injury	noprop_5	811
Acute_Lung_Injury	noprop_5	5359
Acute_Lung_Injury	noprop_5	3430
Acute_Lung_Injury	noprop_5	1958
Acute_Lung_Injury	noprop_5	3669
Acute_Lung_Injury	noprop_5	6890
Acute_Lung_Injury	noprop_5	684
Acute_Lung_Injury	noprop_5	10410
Acute_Lung_Injury	noprop_5	8519
Acute_Lung_Injury	noprop_5	3135
Acute_Lung_Injury	noprop_5	11025
Acute_Lung_Injury	noprop_5	79168
Acute_Lung_Injury	noprop_5	64761
Acute_Lung_Injury	noprop_5	3133
Acute_Lung_Injury	noprop_2	3115
Acute_Lung_Injury	noprop_2	4502
Acute_Lung_Injury	noprop_2	10379
Acute_Lung_Injury	noprop_2	972
Acute_Lung_Injury	noprop_2	2635
Acute_Lung_Injury	noprop_2	3122
Acute_Lung_Injury	noprop_2	5641
Acute_Lung_Injury	noprop_2	3105
Acute_Lung_Injury	noprop_2	3106
Acute_Lung_Injury	noprop_2	1508
Acute_Lung_Injury	noprop_2	2633
Acute_Lung_Injury	noprop_2	29126
Acute_Lung_Injury	noprop_2	3123
Acute_Lung_Injury	noprop_2	2634
Acute_Lung_Injury	noprop_2	10437
Acute_Lung_Injury	noprop_2	3107
Acute_Lung_Injury	noprop_2	3127
Acute_Lung_Injury	noprop_2	3659
Acute_Lung_Injury	noprop_2	3383
Acute_arthritis	noprop_1	845
Acute_arthritis	noprop_1	800
Acute_arthritis	noprop_1	307
Acute_arthritis	noprop_1	9499
Acute_arthritis	noprop_1	58529
Acute_arthritis	noprop_1	7171
Acute_arthritis	noprop_1	7052
Acute_arthritis	noprop_1	22801
Acute_arthritis	noprop_1	23089
Acute_arthritis	noprop_1	51778
Acute_arthritis	noprop_1	11155
Acute_arthritis	noprop_1	309
Acute_arthritis	noprop_1	6282
Acute_arthritis	noprop_1	4637
Acute_arthritis	noprop_1	4151
Acute_arthritis	noprop_1	7059
Acute_arthritis	noprop_1	6251
Acute_arthritis	noprop_1	10330
Acute_arthritis	noprop_1	29895
Acute_arthritis	noprop_1	4627
Acute_arthritis	noprop_1	7125
Acute_arthritis	noprop_1	3693
Acute_arthritis	noprop_1	6443
Acute_arthritis	noprop_1	5217
Acute_arthritis	noprop_4	1937
Acute_arthritis	noprop_4	1933
Acute_arthritis	noprop_4	23471
Acute_arthritis	noprop_4	6132
Acute_arthritis	noprop_4	6129
Acute_arthritis	noprop_4	1917
Acute_arthritis	noprop_4	8666
Acute_arthritis	noprop_4	6193
Acute_arthritis	noprop_4	2197
Acute_arthritis	noprop_4	6181
Acute_arthritis	noprop_4	6209
Acute_arthritis	noprop_4	58477
Acute_arthritis	noprop_4	29927
Acute_arthritis	noprop_4	6169
Acute_arthritis	noprop_4	6122
Acute_arthritis	noprop_4	6133
Acute_arthritis	noprop_4	6138
Acute_arthritis	noprop_4	9349
Acute_arthritis	noprop_4	689
Acute_arthritis	noprop_5	26003
Acute_arthritis	noprop_5	6836
Acute_arthritis	noprop_5	11014
Acute_arthritis	noprop_5	10112
Acute_arthritis	noprop_5	23095
Acute_arthritis	noprop_5	1522
Acute_arthritis	noprop_5	26286
