Disease	Cluster	Gene
10_mg_response_to_amphetamine_NA_2012	domino_3	26047
10_mg_response_to_amphetamine_NA_2012	domino_3	22941
10_mg_response_to_amphetamine_NA_2012	domino_3	643866
10_mg_response_to_amphetamine_NA_2012	domino_3	9478
10_mg_response_to_amphetamine_NA_2012	domino_3	2893
10_mg_response_to_amphetamine_NA_2012	domino_3	9455
10_mg_response_to_amphetamine_NA_2012	domino_3	729993
10_mg_response_to_amphetamine_NA_2012	domino_3	59285
10_mg_response_to_amphetamine_NA_2012	domino_3	779
10_mg_response_to_amphetamine_NA_2012	domino_3	93643
10_mg_response_to_amphetamine_NA_2012	domino_3	378807
10_mg_response_to_amphetamine_NA_2012	domino_3	347732
10_mg_response_to_amphetamine_NA_2012	domino_3	9463
10_mg_response_to_amphetamine_NA_2012	domino_3	84220
10_mg_response_to_amphetamine_NA_2012	domino_3	2894
10_mg_response_to_amphetamine_NA_2012	domino_3	2904
10_mg_response_to_amphetamine_NA_2012	domino_3	119467
10_mg_response_to_amphetamine_NA_2012	domino_3	58512
10_mg_response_to_amphetamine_NA_2012	domino_3	57502
10_mg_response_to_amphetamine_NA_2012	domino_3	815
10_mg_response_to_amphetamine_NA_2012	domino_3	9229
10_mg_response_to_amphetamine_NA_2012	domino_3	126306
10_mg_response_to_amphetamine_NA_2012	domino_3	775
10_mg_response_to_amphetamine_NA_2012	domino_3	645104
10_mg_response_to_amphetamine_NA_2012	domino_3	2895
10_mg_response_to_amphetamine_NA_2012	domino_3	10369
10_mg_response_to_amphetamine_NA_2012	domino_3	777
10_mg_response_to_amphetamine_NA_2012	domino_3	40
10_mg_response_to_amphetamine_NA_2012	domino_3	9369
10_mg_response_to_amphetamine_NA_2012	domino_3	5775
10_mg_response_to_amphetamine_NA_2012	domino_3	392862
10_mg_response_to_amphetamine_NA_2012	domino_3	57555
10_mg_response_to_amphetamine_NA_2012	domino_3	1740
10_mg_response_to_amphetamine_NA_2012	domino_2	5592
10_mg_response_to_amphetamine_NA_2012	domino_2	91683
10_mg_response_to_amphetamine_NA_2012	domino_2	65108
10_mg_response_to_amphetamine_NA_2012	domino_2	57586
10_mg_response_to_amphetamine_NA_2012	domino_2	5576
10_mg_response_to_amphetamine_NA_2012	domino_2	54207
10_mg_response_to_amphetamine_NA_2012	domino_2	8618
10_mg_response_to_amphetamine_NA_2012	domino_2	493
10_mg_response_to_amphetamine_NA_2012	domino_2	10411
10_mg_response_to_amphetamine_NA_2012	domino_2	5575
10_mg_response_to_amphetamine_NA_2012	domino_2	84631
10_mg_response_to_amphetamine_NA_2012	domino_2	9722
10_mg_response_to_amphetamine_NA_2012	domino_2	5789
10_mg_response_to_amphetamine_NA_2012	domino_2	5997
10_mg_response_to_amphetamine_NA_2012	domino_2	10567
10_mg_response_to_amphetamine_NA_2012	domino_2	869
10_mg_response_to_amphetamine_NA_2012	domino_2	158405
10_mg_response_to_amphetamine_NA_2012	domino_2	80318
10_mg_response_to_amphetamine_NA_2012	domino_2	8573
10_mg_response_to_amphetamine_NA_2012	domino_2	6547
10_mg_response_to_amphetamine_NA_2012	domino_2	6546
10_mg_response_to_amphetamine_NA_2012	domino_2	22865
10_mg_response_to_amphetamine_NA_2012	domino_2	341359
10_mg_response_to_amphetamine_NA_2012	domino_2	10497
10_mg_response_to_amphetamine_NA_2012	domino_2	157855
10_mg_response_to_amphetamine_NA_2012	domino_2	3508
10_mg_response_to_amphetamine_NA_2012	domino_2	3782
10_mg_response_to_amphetamine_NA_2012	domino_2	27445
10_mg_response_to_amphetamine_NA_2012	domino_2	51365
10_mg_response_to_amphetamine_NA_2012	domino_2	5567
10_mg_response_to_amphetamine_NA_2012	domino_2	91608
10_mg_response_to_amphetamine_NA_2012	domino_2	5581
10_mg_response_to_amphetamine_NA_2012	domino_2	26050
10_mg_response_to_amphetamine_NA_2012	domino_2	30010
10_mg_response_to_amphetamine_NA_2012	domino_2	9569
10_mg_response_to_amphetamine_NA_2012	domino_2	253559
10_mg_response_to_amphetamine_NA_2012	domino_2	143098
10_mg_response_to_amphetamine_NA_2012	domino_2	347731
10_mg_response_to_amphetamine_NA_2012	domino_2	9378
10_mg_response_to_amphetamine_NA_2012	domino_2	11249
10_mg_response_to_amphetamine_NA_2012	domino_2	55327
10_mg_response_to_amphetamine_NA_2012	domino_2	8825
10_mg_response_to_amphetamine_NA_2012	domino_2	139065
10_mg_response_to_amphetamine_NA_2012	domino_2	10842
10_mg_response_to_amphetamine_NA_2012	domino_2	8497
10_mg_response_to_amphetamine_NA_2012	domino_2	11248
10_mg_response_to_amphetamine_NA_2012	domino_2	23025
10_mg_response_to_amphetamine_NA_2012	domino_2	3778
10_mg_response_to_amphetamine_NA_2012	domino_2	3776
10_mg_response_to_amphetamine_NA_2012	domino_2	9546
10_mg_response_to_amphetamine_NA_2012	domino_2	148281
10_mg_response_to_amphetamine_NA_2012	domino_2	11247
10_mg_response_to_amphetamine_NA_2012	domino_2	8224
10_mg_response_to_amphetamine_NA_2012	domino_2	3756
10_mg_response_to_amphetamine_NA_2012	domino_2	6543
10_mg_response_to_amphetamine_NA_2012	domino_2	2035
10_mg_response_to_amphetamine_NA_2012	domino_2	80059
10_mg_response_to_amphetamine_NA_2012	domino_2	11069
10_mg_response_to_amphetamine_NA_2012	domino_2	9699
10_mg_response_to_amphetamine_NA_2012	domino_2	26059
10_mg_response_to_amphetamine_NA_2012	domino_6	2042
10_mg_response_to_amphetamine_NA_2012	domino_6	285220
10_mg_response_to_amphetamine_NA_2012	domino_6	90355
10_mg_response_to_amphetamine_NA_2012	domino_6	25803
10_mg_response_to_amphetamine_NA_2012	domino_6	84700
10_mg_response_to_amphetamine_NA_2012	domino_6	23544
10_mg_response_to_amphetamine_NA_2012	domino_6	2046
10_mg_response_to_amphetamine_NA_2012	domino_6	10371
10_mg_response_to_amphetamine_NA_2012	domino_6	91584
10_mg_response_to_amphetamine_NA_2012	domino_6	2047
10_mg_response_to_amphetamine_NA_2012	domino_6	1946
10_mg_response_to_amphetamine_NA_2012	domino_6	8459
10_mg_response_to_amphetamine_NA_2012	domino_6	50512
10_mg_response_to_amphetamine_NA_2012	domino_6	4233
10_mg_response_to_amphetamine_NA_2012	domino_6	84951
10_mg_response_to_amphetamine_NA_2012	domino_6	9645
10_mg_response_to_amphetamine_NA_2012	domino_6	1400
10_mg_response_to_amphetamine_NA_2012	domino_6	55558
10_mg_response_to_amphetamine_NA_2012	domino_6	23294
10_mg_response_to_amphetamine_NA_2012	domino_6	1807
10_mg_response_to_amphetamine_NA_2012	domino_6	1808
10_mg_response_to_amphetamine_NA_2012	domino_6	55680
10_mg_response_to_amphetamine_NA_2012	domino_6	1942
10_mg_response_to_amphetamine_NA_2012	domino_6	57556
10_mg_response_to_amphetamine_NA_2012	domino_6	157
10_mg_response_to_amphetamine_NA_2012	domino_6	80031
10_mg_response_to_amphetamine_NA_2012	domino_6	223117
10_mg_response_to_amphetamine_NA_2012	domino_6	10507
10_mg_response_to_amphetamine_NA_2012	domino_6	28964
10_mg_response_to_amphetamine_NA_2012	domino_6	23129
10_mg_response_to_amphetamine_NA_2012	domino_1	402665
10_mg_response_to_amphetamine_NA_2012	domino_1	1804
10_mg_response_to_amphetamine_NA_2012	domino_1	79192
10_mg_response_to_amphetamine_NA_2012	domino_1	3751
10_mg_response_to_amphetamine_NA_2012	domino_1	3746
10_mg_response_to_amphetamine_NA_2012	domino_1	80333
10_mg_response_to_amphetamine_NA_2012	domino_1	266675
10_mg_response_to_amphetamine_NA_2012	domino_1	57101
10_mg_response_to_amphetamine_NA_2012	domino_1	5334
10_mg_response_to_amphetamine_NA_2012	domino_1	2564
10_mg_response_to_amphetamine_NA_2012	domino_1	3784
10_mg_response_to_amphetamine_NA_2012	domino_1	23704
10_mg_response_to_amphetamine_NA_2012	domino_1	220064
10_mg_response_to_amphetamine_NA_2012	domino_1	55107
10_mg_response_to_amphetamine_NA_2012	domino_1	9312
10_mg_response_to_amphetamine_NA_2012	domino_1	7881
10_mg_response_to_amphetamine_NA_2012	domino_1	89796
10_mg_response_to_amphetamine_NA_2012	domino_1	11280
10_mg_response_to_amphetamine_NA_2012	domino_1	7447
10_mg_response_to_amphetamine_NA_2012	domino_1	10008
10_mg_response_to_amphetamine_NA_2012	domino_1	55800
10_mg_response_to_amphetamine_NA_2012	domino_1	6323
10_mg_response_to_amphetamine_NA_2012	domino_1	57582
10_mg_response_to_amphetamine_NA_2012	domino_1	3769
10_mg_response_to_amphetamine_NA_2012	domino_1	27012
10_mg_response_to_amphetamine_NA_2012	domino_1	3749
10_mg_response_to_amphetamine_NA_2012	domino_1	3744
10_mg_response_to_amphetamine_NA_2012	domino_1	9992
10_mg_response_to_amphetamine_NA_2012	domino_1	55089
10_mg_response_to_amphetamine_NA_2012	domino_1	30819
10_mg_response_to_amphetamine_NA_2012	domino_1	30820
10_mg_response_to_amphetamine_NA_2012	domino_1	23630
10_mg_response_to_amphetamine_NA_2012	domino_1	8645
10_mg_response_to_amphetamine_NA_2012	domino_1	57526
10_mg_response_to_amphetamine_NA_2012	domino_1	50801
10_mg_response_to_amphetamine_NA_2012	domino_1	3786
10_mg_response_to_amphetamine_NA_2012	domino_1	3743
10_mg_response_to_amphetamine_NA_2012	domino_1	3754
10_mg_response_to_amphetamine_NA_2012	domino_1	23416
10_mg_response_to_amphetamine_NA_2012	domino_1	80727
10_mg_response_to_amphetamine_NA_2012	domino_1	57575
10_mg_response_to_amphetamine_NA_2012	domino_1	3739
10_mg_response_to_amphetamine_NA_2012	domino_1	25769
10_mg_response_to_amphetamine_NA_2012	domino_1	6529
10_mg_response_to_amphetamine_NA_2012	domino_1	54831
10_mg_response_to_amphetamine_NA_2012	domino_1	3750
10_mg_response_to_amphetamine_NA_2012	domino_1	57628
10_mg_response_to_amphetamine_NA_2012	domino_1	90488
10_mg_response_to_amphetamine_NA_2012	domino_1	3208
10_mg_response_to_amphetamine_NA_2012	domino_1	3752
10_mg_response_to_amphetamine_NA_2012	domino_1	6335
10_mg_response_to_amphetamine_NA_2012	domino_1	81033
10_mg_response_to_amphetamine_NA_2012	domino_1	3741
10_mg_response_to_amphetamine_NA_2012	domino_1	144453
10_mg_response_to_amphetamine_NA_2012	domino_1	10265
10_mg_response_to_amphetamine_NA_2012	domino_1	1187
10_mg_response_to_amphetamine_NA_2012	domino_1	9132
10_mg_response_to_amphetamine_NA_2012	domino_1	3748
10_mg_response_to_amphetamine_NA_2012	domino_1	169522
10_mg_response_to_amphetamine_NA_2012	domino_1	3753
10_mg_response_to_amphetamine_NA_2012	domino_1	150572
10_mg_response_to_amphetamine_NA_2012	domino_1	2567
10_mg_response_to_amphetamine_NA_2012	domino_1	27020
10_mg_response_to_amphetamine_NA_2012	domino_1	7439
10_mg_response_to_amphetamine_NA_2012	domino_1	131096
10_mg_response_to_amphetamine_NA_2012	domino_1	6792
10_mg_response_to_amphetamine_NA_2012	domino_1	1180
10_mg_response_to_amphetamine_NA_2012	domino_1	2560
10_mg_response_to_amphetamine_NA_2012	domino_1	23415
10_mg_response_to_amphetamine_NA_2012	domino_1	30818
10_mg_response_to_amphetamine_NA_2012	domino_1	3788
10_mg_response_to_amphetamine_NA_2012	domino_1	3785
10_mg_response_to_amphetamine_NA_2012	domino_1	9196
10_mg_response_to_amphetamine_NA_2012	domino_1	23413
10_mg_response_to_amphetamine_NA_2012	domino_1	127933
10_mg_response_to_amphetamine_NA_2012	domino_1	3755
10_mg_response_to_amphetamine_NA_2012	domino_1	3787
10_mg_response_to_amphetamine_NA_2012	domino_1	3757
10_mg_response_to_amphetamine_NA_2012	domino_1	90134
10_mg_response_to_amphetamine_NA_2012	domino_1	93107
10_mg_response_to_amphetamine_NA_2012	domino_1	3770
10_mg_response_to_amphetamine_NA_2012	domino_1	4897
10_mg_response_to_amphetamine_NA_2012	domino_1	2566
10_mg_response_to_amphetamine_NA_2012	domino_1	65266
10_mg_response_to_amphetamine_NA_2012	domino_1	27347
10_mg_response_to_amphetamine_NA_2012	domino_1	1181
10_mg_response_to_amphetamine_NA_2012	domino_1	65268
10_mg_response_to_amphetamine_NA_2012	domino_1	6337
10_mg_response_to_amphetamine_NA_2012	domino_1	6558
10_mg_response_to_amphetamine_NA_2012	domino_1	2558
10_mg_response_to_amphetamine_NA_2012	domino_7	8087
10_mg_response_to_amphetamine_NA_2012	domino_7	283455
10_mg_response_to_amphetamine_NA_2012	domino_7	51735
10_mg_response_to_amphetamine_NA_2012	domino_7	9863
10_mg_response_to_amphetamine_NA_2012	domino_7	26137
10_mg_response_to_amphetamine_NA_2012	domino_7	22882
10_mg_response_to_amphetamine_NA_2012	domino_7	23022
10_mg_response_to_amphetamine_NA_2012	domino_7	6714
10_mg_response_to_amphetamine_NA_2012	domino_7	11044
10_mg_response_to_amphetamine_NA_2012	domino_7	80853
10_mg_response_to_amphetamine_NA_2012	domino_7	260425
10_mg_response_to_amphetamine_NA_2012	domino_7	9693
10_mg_response_to_amphetamine_NA_2012	domino_7	8826
10_mg_response_to_amphetamine_NA_2012	domino_7	57670
10_mg_response_to_amphetamine_NA_2012	domino_7	5894
10_mg_response_to_amphetamine_NA_2012	domino_7	54845
10_mg_response_to_amphetamine_NA_2012	domino_7	9223
10_mg_response_to_amphetamine_NA_2012	domino_7	27044
10_mg_response_to_amphetamine_NA_2012	domino_7	23164
10_mg_response_to_amphetamine_NA_2012	domino_7	54715
10_mg_response_to_amphetamine_NA_2012	domino_7	9444
10_mg_response_to_amphetamine_NA_2012	domino_7	3265
10_mg_response_to_amphetamine_NA_2012	domino_7	4893
10_mg_response_to_amphetamine_NA_2012	domino_8	4320
10_mg_response_to_amphetamine_NA_2012	domino_8	2
10_mg_response_to_amphetamine_NA_2012	domino_8	64881
10_mg_response_to_amphetamine_NA_2012	domino_8	5099
10_mg_response_to_amphetamine_NA_2012	domino_8	6695
10_mg_response_to_amphetamine_NA_2012	domino_8	6678
10_mg_response_to_amphetamine_NA_2012	domino_8	23609
10_mg_response_to_amphetamine_NA_2012	domino_8	64236
10_mg_response_to_amphetamine_NA_2012	domino_8	2162
10_mg_response_to_amphetamine_NA_2012	domino_8	374354
10_mg_response_to_amphetamine_NA_2012	domino_8	147372
10_mg_response_to_amphetamine_NA_2012	domino_8	7424
10_mg_response_to_amphetamine_NA_2012	domino_8	5652
10_mg_response_to_amphetamine_NA_2012	domino_8	10653
10_mg_response_to_amphetamine_NA_2012	domino_8	83706
10_mg_response_to_amphetamine_NA_2012	domino_8	51571
10_mg_response_to_amphetamine_NA_2012	domino_8	54863
10_mg_response_to_amphetamine_NA_2012	domino_8	64073
10_mg_response_to_amphetamine_NA_2012	domino_8	60676
10_mg_response_to_amphetamine_NA_2012	domino_8	3481
10_mg_response_to_amphetamine_NA_2012	domino_8	54676
10_mg_response_to_amphetamine_NA_2012	domino_8	3082
10_mg_response_to_amphetamine_NA_2012	domino_8	81
10_mg_response_to_amphetamine_NA_2012	domino_9	221981
10_mg_response_to_amphetamine_NA_2012	domino_9	388021
10_mg_response_to_amphetamine_NA_2012	domino_9	170691
10_mg_response_to_amphetamine_NA_2012	domino_9	339366
10_mg_response_to_amphetamine_NA_2012	domino_9	170692
10_mg_response_to_amphetamine_NA_2012	domino_9	79807
10_mg_response_to_amphetamine_NA_2012	domino_9	79875
10_mg_response_to_amphetamine_NA_2012	domino_9	11096
10_mg_response_to_amphetamine_NA_2012	domino_9	81792
10_mg_response_to_amphetamine_NA_2012	domino_9	157869
10_mg_response_to_amphetamine_NA_2012	domino_9	79089
10_mg_response_to_amphetamine_NA_2012	domino_9	92949
11q_deletion_neuroblastoma_NA_2017	domino_1	3645
11q_deletion_neuroblastoma_NA_2017	domino_1	399694
11q_deletion_neuroblastoma_NA_2017	domino_1	55179
11q_deletion_neuroblastoma_NA_2017	domino_1	4914
11q_deletion_neuroblastoma_NA_2017	domino_1	55845
11q_deletion_neuroblastoma_NA_2017	domino_1	100423062
11q_deletion_neuroblastoma_NA_2017	domino_1	238
11q_deletion_neuroblastoma_NA_2017	domino_1	10817
11q_deletion_neuroblastoma_NA_2017	domino_1	63916
11q_deletion_neuroblastoma_NA_2017	domino_1	9564
11q_deletion_neuroblastoma_NA_2017	domino_1	8412
11q_deletion_neuroblastoma_NA_2017	domino_1	51206
11q_deletion_neuroblastoma_NA_2017	domino_1	7410
11q_deletion_neuroblastoma_NA_2017	domino_1	5295
11q_deletion_neuroblastoma_NA_2017	domino_1	2323
11q_deletion_neuroblastoma_NA_2017	domino_1	5781
11q_deletion_neuroblastoma_NA_2017	domino_1	2534
11q_deletion_neuroblastoma_NA_2017	domino_1	4068
11q_deletion_neuroblastoma_NA_2017	domino_3	114990
11q_deletion_neuroblastoma_NA_2017	domino_3	7043
11q_deletion_neuroblastoma_NA_2017	domino_3	6692
11q_deletion_neuroblastoma_NA_2017	domino_3	3249
11q_deletion_neuroblastoma_NA_2017	domino_3	10653
11q_deletion_neuroblastoma_NA_2017	domino_3	79969
11q_deletion_neuroblastoma_NA_2017	domino_3	2157
11q_deletion_neuroblastoma_NA_2017	domino_3	3083
11q_deletion_neuroblastoma_NA_2017	domino_3	3082
11q_deletion_neuroblastoma_NA_2017	domino_3	3273
11q_deletion_neuroblastoma_NA_2017	domino_3	139322
11q_deletion_neuroblastoma_NA_2017	domino_3	5155
11q_deletion_neuroblastoma_NA_2017	domino_3	5552
11q_deletion_neuroblastoma_NA_2017	domino_3	78991
11q_deletion_neuroblastoma_NA_2017	domino_3	2277
11q_deletion_neuroblastoma_NA_2017	domino_2	54659
11q_deletion_neuroblastoma_NA_2017	domino_2	100861540
11q_deletion_neuroblastoma_NA_2017	domino_2	23406
11q_deletion_neuroblastoma_NA_2017	domino_2	240
11q_deletion_neuroblastoma_NA_2017	domino_2	54576
11q_deletion_neuroblastoma_NA_2017	domino_2	54658
11q_deletion_neuroblastoma_NA_2017	domino_2	54657
11q_deletion_neuroblastoma_NA_2017	domino_2	11185
11q_deletion_neuroblastoma_NA_2017	domino_2	4128
11q_deletion_neuroblastoma_NA_2017	domino_2	8630
11q_deletion_neuroblastoma_NA_2017	domino_2	54579
11q_deletion_neuroblastoma_NA_2017	domino_2	54578
11q_deletion_neuroblastoma_NA_2017	domino_2	124
11q_deletion_neuroblastoma_NA_2017	domino_2	2949
11q_deletion_neuroblastoma_NA_2017	domino_2	2938
11q_deletion_neuroblastoma_NA_2017	domino_2	257202
11q_deletion_neuroblastoma_NA_2017	domino_4	317772
11q_deletion_neuroblastoma_NA_2017	domino_4	653604
11q_deletion_neuroblastoma_NA_2017	domino_4	3005
11q_deletion_neuroblastoma_NA_2017	domino_4	440686
11q_deletion_neuroblastoma_NA_2017	domino_4	23133
11q_deletion_neuroblastoma_NA_2017	domino_4	64769
11q_deletion_neuroblastoma_NA_2017	domino_4	9767
11q_deletion_neuroblastoma_NA_2017	domino_4	55689
11q_deletion_neuroblastoma_NA_2017	domino_4	93624
11q_deletion_neuroblastoma_NA_2017	domino_4	3148
11q_deletion_neuroblastoma_NA_2017	domino_4	3007
11q_deletion_neuroblastoma_NA_2017	domino_6	6217
11q_deletion_neuroblastoma_NA_2017	domino_6	100529239
11q_deletion_neuroblastoma_NA_2017	domino_6	6181
11q_deletion_neuroblastoma_NA_2017	domino_6	79048
11q_deletion_neuroblastoma_NA_2017	domino_6	200916
11q_deletion_neuroblastoma_NA_2017	domino_6	190
11q_deletion_neuroblastoma_NA_2017	domino_6	6170
11q_deletion_neuroblastoma_NA_2017	domino_6	6202
11q_deletion_neuroblastoma_NA_2017	domino_6	1939
11q_deletion_neuroblastoma_NA_2017	domino_7	580
11q_deletion_neuroblastoma_NA_2017	domino_7	348654
11q_deletion_neuroblastoma_NA_2017	domino_7	5983
11q_deletion_neuroblastoma_NA_2017	domino_7	10714
11q_deletion_neuroblastoma_NA_2017	domino_7	143570
11q_deletion_neuroblastoma_NA_2017	domino_7	641
11q_deletion_neuroblastoma_NA_2017	domino_7	548593
11q_deletion_neuroblastoma_NA_2017	domino_7	4437
11q_deletion_neuroblastoma_NA_2017	domino_7	116028
11q_deletion_neuroblastoma_NA_2017	domino_8	401541
11q_deletion_neuroblastoma_NA_2017	domino_8	378708
11q_deletion_neuroblastoma_NA_2017	domino_8	56155
11q_deletion_neuroblastoma_NA_2017	domino_8	8379
11q_deletion_neuroblastoma_NA_2017	domino_8	54821
11q_deletion_neuroblastoma_NA_2017	domino_8	10735
11q_deletion_neuroblastoma_NA_2017	domino_8	83540
11q_deletion_neuroblastoma_NA_2017	domino_5	10923
11q_deletion_neuroblastoma_NA_2017	domino_5	6829
11q_deletion_neuroblastoma_NA_2017	domino_5	5451
11q_deletion_neuroblastoma_NA_2017	domino_5	171568
11q_deletion_neuroblastoma_NA_2017	domino_5	11166
11q_deletion_neuroblastoma_NA_2017	domino_5	11063
11q_deletion_neuroblastoma_NA_2017	domino_5	6873
11q_deletion_neuroblastoma_NA_2017	domino_5	387332
11q_deletion_neuroblastoma_NA_2017	domino_5	2957
11q_deletion_neuroblastoma_NA_2017	domino_5	64859
11q_deletion_neuroblastoma_NA_2017	domino_10	3768
11q_deletion_neuroblastoma_NA_2017	domino_10	94235
11q_deletion_neuroblastoma_NA_2017	domino_10	2695
11q_deletion_neuroblastoma_NA_2017	domino_10	319100
11q_deletion_neuroblastoma_NA_2017	domino_10	3363
11q_deletion_neuroblastoma_NA_2017	domino_9	5521
11q_deletion_neuroblastoma_NA_2017	domino_9	55844
11q_deletion_neuroblastoma_NA_2017	domino_9	25814
11q_deletion_neuroblastoma_NA_2017	domino_9	5532
11q_deletion_neuroblastoma_NA_2017	domino_9	10231
1c_mDC__32__NA_2015	domino_1	781
1c_mDC__32__NA_2015	domino_1	378807
1c_mDC__32__NA_2015	domino_1	645104
1c_mDC__32__NA_2015	domino_1	10369
1c_mDC__32__NA_2015	domino_1	119467
1c_mDC__32__NA_2015	domino_1	776
1c_mDC__32__NA_2015	domino_1	347732
1c_mDC__32__NA_2015	domino_1	5816
1c_mDC__32__NA_2015	domino_1	64844
1c_mDC__32__NA_2015	domino_1	51150
1c_mDC__32__NA_2015	domino_1	10313
1c_mDC__32__NA_2015	domino_1	57622
1c_mDC__32__NA_2015	domino_1	6833
1c_mDC__32__NA_2015	domino_1	10060
1c_mDC__32__NA_2015	domino_1	4842
1c_mDC__32__NA_2015	domino_1	9722
1c_mDC__32__NA_2015	domino_1	2902
1c_mDC__32__NA_2015	domino_1	2903
1c_mDC__32__NA_2015	domino_1	5568
1c_mDC__32__NA_2015	domino_8	1813
1c_mDC__32__NA_2015	domino_8	729230
1c_mDC__32__NA_2015	domino_8	2918
1c_mDC__32__NA_2015	domino_8	10022
1c_mDC__32__NA_2015	domino_8	5173
1c_mDC__32__NA_2015	domino_2	1396
1c_mDC__32__NA_2015	domino_2	55885
1c_mDC__32__NA_2015	domino_2	9079
1c_mDC__32__NA_2015	domino_2	6938
1c_mDC__32__NA_2015	domino_2	4617
1c_mDC__32__NA_2015	domino_2	8861
1c_mDC__32__NA_2015	domino_2	4010
1c_mDC__32__NA_2015	domino_2	632
1c_mDC__32__NA_2015	domino_2	650
1c_mDC__32__NA_2015	domino_2	148738
1c_mDC__32__NA_2015	domino_2	2660
1c_mDC__32__NA_2015	domino_2	4092
1c_mDC__32__NA_2015	domino_3	3310
1c_mDC__32__NA_2015	domino_3	348995
1c_mDC__32__NA_2015	domino_3	10073
1c_mDC__32__NA_2015	domino_3	84206
1c_mDC__32__NA_2015	domino_3	150353
1c_mDC__32__NA_2015	domino_3	8480
1c_mDC__32__NA_2015	domino_3	3840
1c_mDC__32__NA_2015	domino_3	9972
1c_mDC__32__NA_2015	domino_4	51728
1c_mDC__32__NA_2015	domino_4	83986
