Disease	Cluster	Gene
AATF	noprop_1	2537
AATF	noprop_1	3135
AATF	noprop_1	6890
AATF	noprop_1	1514
AATF	noprop_1	373856
AATF	noprop_1	11274
AATF	noprop_1	3107
AATF	noprop_1	10964
AATF	noprop_1	811
AATF	noprop_1	10410
AATF	noprop_1	3106
AATF	noprop_1	684
AATF	noprop_1	3437
AATF	noprop_1	103
AATF	noprop_1	7706
AATF	noprop_1	3433
AATF	noprop_1	55601
AATF	noprop_1	10379
AATF	noprop_1	10561
AATF	noprop_1	4502
AATF	noprop_1	3659
AATF	noprop_1	3430
AATF	noprop_1	8519
AATF	noprop_1	4938
AATF	noprop_1	3105
AATF	noprop_1	4940
AATF	noprop_1	5610
AATF	noprop_4	5701
AATF	noprop_4	5717
AATF	noprop_4	51371
AATF	noprop_4	5687
AATF	noprop_4	5705
AATF	noprop_4	5704
AATF	noprop_4	4792
AATF	noprop_4	5700
AATF	noprop_4	5720
AATF	noprop_4	5690
AATF	noprop_4	5686
AATF	noprop_4	5698
AATF	noprop_4	5691
AATF	noprop_4	4953
AATF	noprop_4	5692
AATF	noprop_4	5721
AATF	noprop_4	4946
AATF	noprop_4	5694
AATF	noprop_4	9861
AATF	noprop_4	5695
AATF	noprop_4	11047
AATF	noprop_4	5707
AATF	noprop_4	51330
AATF	noprop_5	10808
AATF	noprop_5	3309
AATF	noprop_5	3303
AATF	noprop_5	9688
AATF	noprop_5	79902
AATF	noprop_5	55854
AATF	noprop_5	3337
AATF	noprop_5	3304
AATF	noprop_5	25929
AATF	noprop_5	3301
AATF	noprop_5	23214
AATF	noprop_6	3856
AATF	noprop_6	3875
AATF	noprop_6	4072
AATF	noprop_6	3880
ABL1	noprop_1	6164
ABL1	noprop_1	1968
ABL1	noprop_1	6235
ABL1	noprop_1	6173
ABL1	noprop_1	8667
ABL1	noprop_1	11224
ABL1	noprop_1	6170
ABL1	noprop_1	6187
ABL1	noprop_1	6728
ABL1	noprop_1	6727
ABL1	noprop_1	6136
ABL1	noprop_1	1974
ABL1	noprop_1	285855
ABL1	noprop_1	1965
ABL1	noprop_1	1964
ABL1	noprop_1	6157
ABL1	noprop_1	26135
ABL1	noprop_1	9349
ABL1	noprop_1	6141
ABL1	noprop_1	6191
ABL1	noprop_1	6160
ABL1	noprop_1	25873
ABL1	noprop_1	2935
ABL1	noprop_1	6229
ABL1	noprop_1	6224
ABL1	noprop_1	6125
ABL1	noprop_1	6135
ABL1	noprop_1	3040
ABL1	noprop_1	6726
ABL1	noprop_1	6146
ABL1	noprop_1	6147
ABL1	noprop_1	1975
ABL1	noprop_1	1938
ABL1	noprop_1	28972
ABL1	noprop_1	23521
ABL1	noprop_1	10209
ABL1	noprop_1	6122
ABL1	noprop_1	6130
ABL1	noprop_1	6204
ABL1	noprop_1	23480
ABL1	noprop_1	6222
ABL1	noprop_1	6144
ABL1	noprop_1	6124
ABL1	noprop_1	2107
ABL1	noprop_1	6231
ABL1	noprop_1	3039
ABL1	noprop_1	6230
ABL1	noprop_1	6138
ABL1	noprop_1	6227
ABL1	noprop_1	6154
ABL1	noprop_1	6159
ABL1	noprop_1	6161
ABL1	noprop_1	6132
ABL1	noprop_1	6175
ABL1	noprop_1	6208
ABL1	noprop_1	6188
ABL1	noprop_1	6158
ABL1	noprop_1	6206
ABL1	noprop_1	6189
ABL1	noprop_1	6169
ABL1	noprop_1	1984
ABL1	noprop_1	6205
ABL1	noprop_1	2197
ABL1	noprop_1	3646
ABL1	noprop_1	6155
ABL1	noprop_1	8666
ABL1	noprop_1	6133
ABL1	noprop_1	7178
ABL1	noprop_1	6156
ABL1	noprop_1	6207
ABL1	noprop_1	8668
ABL1	noprop_1	3921
ABL1	noprop_1	6193
ABL1	noprop_1	1933
ABL1	noprop_1	6128
ABL1	noprop_3	55651
ABL1	noprop_3	2091
ABL1	noprop_3	84549
ABL1	noprop_3	54517
ABL1	noprop_3	51187
ABL1	noprop_3	55272
ABL1	noprop_3	55646
ABL1	noprop_3	92856
ABL1	noprop_3	10436
ABL1	noprop_3	55003
ABL1	noprop_3	51068
ABL1	noprop_3	23212
ABL1	noprop_3	55505
ABL1	noprop_3	55226
ABL1	noprop_3	64318
ABL1	noprop_3	51602
ABL1	noprop_3	705
ABL1	noprop_3	5393
ABL1	noprop_3	51202
ABL1	noprop_3	54433
ABL1	noprop_3	23560
ABL1	noprop_3	23246
ABL1	noprop_3	7866
ABL1	noprop_3	51388
ABL1	noprop_3	55759
ABL1	noprop_3	51406
ABL1	noprop_3	1736
ABL1	noprop_3	11340
ABL1	noprop_3	23160
ABL1	noprop_3	51504
ABL1	noprop_3	56915
ABL1	noprop_3	79080
ABL1	noprop_3	51154
ABL1	noprop_3	84154
ABL1	noprop_3	29889
ABL1	noprop_3	27292
ABL1	noprop_3	10153
ABL1	noprop_3	10885
ABL1	noprop_3	7538
ABL1	noprop_3	84319
ABL1	noprop_3	26354
ABL1	noprop_3	83732
ABL1	noprop_3	10412
ABL1	noprop_3	81034
ABL1	noprop_3	10528
ABL1	noprop_3	10969
ABL1	noprop_3	9221
ABL1	noprop_3	30836
ABL1	noprop_3	8886
ABL1	noprop_3	25926
ABL1	noprop_2	83443
ABL1	noprop_2	27316
ABL1	noprop_2	6636
ABL1	noprop_2	220988
ABL1	noprop_2	6427
ABL1	noprop_2	6634
ABL1	noprop_2	6633
ABL1	noprop_2	3178
ABL1	noprop_2	56259
ABL1	noprop_2	6637
ABL1	noprop_2	6741
ABL1	noprop_2	6430
ABL1	noprop_2	10492
ABL1	noprop_2	6426
ABL1	noprop_2	55749
ABL1	noprop_2	10949
ABL1	noprop_2	5725
ABL1	noprop_2	27339
ABL1	noprop_2	6431
ABL1	noprop_2	6627
ABL1	noprop_2	10189
ABL1	noprop_2	2079
ABL1	noprop_2	1655
ABL1	noprop_2	10921
ABL1	noprop_2	10236
ABL1	noprop_2	10657
ABL1	noprop_2	51690
ABL1	noprop_2	6628
ABL1	noprop_2	1665
ABL1	noprop_2	5093
ABL1	noprop_2	59286
ABL1	noprop_2	3184
ABL1	noprop_2	10250
ABL1	noprop_2	22827
ABL1	noprop_2	10594
ABL1	noprop_2	11157
ABL1	noprop_2	10915
ABL1	noprop_2	23451
ABL1	noprop_2	3190
ABL1	noprop_2	4904
ABL1	noprop_2	8683
ABL1	noprop_2	51645
ABL1	noprop_2	10285
ABL1	noprop_2	6632
ABL1	noprop_2	55837
ABL1	noprop_2	4841
ABL1	noprop_10	4267
ABL1	noprop_10	10576
ABL1	noprop_10	81567
ABL1	noprop_10	3074
ABL1	noprop_10	25801
ABL1	noprop_10	10577
ABL1	noprop_10	2171
ABL1	noprop_10	5657
ABL1	noprop_10	1511
ABL1	noprop_10	2799
ABL1	noprop_10	6386
ABL1	noprop_10	51316
ABL1	noprop_10	2665
ABL1	noprop_10	2512
ABL1	noprop_10	2990
ABL1	noprop_10	113246
ABL1	noprop_10	6037
ABL1	noprop_10	6036
ABL1	noprop_10	5036
ABL1	noprop_10	2896
ABL1	noprop_10	10694
ABL1	noprop_10	4332
ABL1	noprop_10	2517
ABL1	noprop_10	1991
ABL1	noprop_10	566
ABL1	noprop_10	4353
ABL1	noprop_10	1992
ABL1	noprop_10	5553
ABL1	noprop_10	4069
ABL1	noprop_10	671
ABL1	noprop_10	8804
ABL1	noprop_10	8635
ABL1	noprop_10	2717
ABL1	noprop_10	5476
ABL1	noprop_10	10487
ABL1	noprop_10	10493
ABL1	noprop_6	10730
ABL1	noprop_6	4720
ABL1	noprop_6	4697
ABL1	noprop_6	440567
ABL1	noprop_6	4726
ABL1	noprop_6	9377
ABL1	noprop_6	4725
ABL1	noprop_6	84233
ABL1	noprop_6	4722
ABL1	noprop_6	51372
ABL1	noprop_6	27089
ABL1	noprop_6	6389
ABL1	noprop_6	27069
ABL1	noprop_6	55967
ABL1	noprop_6	51079
ABL1	noprop_6	4724
ABL1	noprop_6	537
ABL1	noprop_6	4709
ABL1	noprop_6	54539
ABL1	noprop_6	533
ABL1	noprop_6	91942
ABL1	noprop_6	7386
ABL1	noprop_6	4702
ABL1	noprop_6	1347
ABL1	noprop_6	9296
ABL1	noprop_6	4541
ABL1	noprop_6	5464
ABL1	noprop_6	51142
ABL1	noprop_6	6390
ABL1	noprop_6	29078
ABL1	noprop_6	4694
ABL1	noprop_6	4536
ABL1	noprop_6	7388
ABL1	noprop_6	81892
ABL1	noprop_6	4715
ABL1	noprop_6	4512
ABL1	noprop_6	9582
ABL1	noprop_6	9114
ABL1	noprop_6	1186
ABL1	noprop_6	4706
ABL1	noprop_13	3689
ABL1	noprop_13	967
ABL1	noprop_13	1536
ABL1	noprop_13	968
ABL1	noprop_13	22918
ABL1	noprop_13	10159
ABL1	noprop_13	140885
ABL1	noprop_13	10857
ABL1	noprop_13	3916
ABL1	noprop_13	55004
ABL1	noprop_13	11010
ABL1	noprop_13	8673
ABL1	noprop_13	4680
ABL1	noprop_13	6518
ABL1	noprop_13	152007
ABL1	noprop_13	6856
ABL1	noprop_13	8560
ABL1	noprop_13	11001
ABL1	noprop_13	23762
ABL1	noprop_13	7133
ABL1	noprop_13	64114
ABL1	noprop_13	7045
ABL1	noprop_13	1088
ABL1	noprop_13	3684
ABL1	noprop_13	3384
ABL1	noprop_13	1535
ABL1	noprop_13	57515
ABL1	noprop_13	6515
ABL1	noprop_13	5547
ABL1	noprop_13	3903
ABL1	noprop_13	3385
ABL1	noprop_13	2207
ABL1	noprop_9	6341
ABL1	noprop_9	293
ABL1	noprop_9	10063
ABL1	noprop_9	11331
ABL1	noprop_9	4514
ABL1	noprop_9	708
ABL1	noprop_9	1327
ABL1	noprop_9	1431
ABL1	noprop_9	292
ABL1	noprop_9	56993
ABL1	noprop_9	100188893
ABL1	noprop_9	9361
ABL1	noprop_9	10989
ABL1	noprop_9	1537
ABL1	noprop_9	51025
ABL1	noprop_9	4513
ABL1	noprop_9	4714
ABL1	noprop_9	7419
ABL1	noprop_9	26519
ABL1	noprop_9	80273
ABL1	noprop_9	51651
ABL1	noprop_9	10452
ABL1	noprop_9	7417
ABL1	noprop_9	1345
ABL1	noprop_9	30968
ABL1	noprop_9	5250
ABL1	noprop_9	9804
ABL1	noprop_9	3336
ABL1	noprop_9	7416
ABL1	noprop_9	706
ABL1	noprop_9	25874
ABL1	noprop_9	5245
ABL1	noprop_5	9837
ABL1	noprop_5	10535
ABL1	noprop_5	246243
ABL1	noprop_5	5982
ABL1	noprop_5	57820
ABL1	noprop_5	7520
ABL1	noprop_5	54107
ABL1	noprop_5	990
ABL1	noprop_5	3150
ABL1	noprop_5	5111
ABL1	noprop_5	23234
ABL1	noprop_5	6240
ABL1	noprop_5	5932
ABL1	noprop_5	6119
ABL1	noprop_5	4171
ABL1	noprop_5	4173
ABL1	noprop_5	7374
ABL1	noprop_5	10926
ABL1	noprop_5	23594
ABL1	noprop_5	9156
ABL1	noprop_5	10721
ABL1	noprop_5	51514
ABL1	noprop_5	3151
ABL1	noprop_5	2237
ABL1	noprop_5	328
ABL1	noprop_5	6118
ABL1	noprop_5	4436
ABL1	noprop_5	4172
ABL1	noprop_5	7398
ABL1	noprop_5	4176
ABL1	noprop_5	5984
ABL1	noprop_5	54962
ABL1	noprop_5	142
ABL1	noprop_16	8870
ABL1	noprop_16	10726
ABL1	noprop_16	890
ABL1	noprop_16	387103
ABL1	noprop_16	7153
ABL1	noprop_16	51203
ABL1	noprop_16	6241
ABL1	noprop_16	9319
ABL1	noprop_16	9133
ABL1	noprop_16	55771
ABL1	noprop_16	9787
ABL1	noprop_16	9055
ABL1	noprop_16	1164
ABL1	noprop_16	29028
ABL1	noprop_16	991
ABL1	noprop_16	754
ABL1	noprop_16	9232
ABL1	noprop_16	55355
ABL1	noprop_16	4085
ABL1	noprop_16	55920
ABL1	noprop_16	5501
ABL1	noprop_16	11130
ABL1	noprop_16	5885
ABL1	noprop_16	4288
ABL1	noprop_11	80145
ABL1	noprop_11	5901
ABL1	noprop_11	79228
ABL1	noprop_11	10212
ABL1	noprop_11	51194
ABL1	noprop_11	7884
ABL1	noprop_11	140609
ABL1	noprop_11	3309
ABL1	noprop_11	11260
ABL1	noprop_11	9688
ABL1	noprop_11	10808
ABL1	noprop_11	79023
ABL1	noprop_11	9093
ABL1	noprop_11	10527
ABL1	noprop_11	28989
ABL1	noprop_11	129401
ABL1	noprop_11	4869
ABL1	noprop_11	1434
ABL1	noprop_11	1207
ABL1	noprop_11	3301
ABL1	noprop_11	3303
ABL1	noprop_11	84248
ABL1	noprop_11	25929
ABL1	noprop_11	57122
ABL1	noprop_11	3304
ABL1	noprop_11	81929
ABL1	noprop_17	28998
ABL1	noprop_17	5018
ABL1	noprop_17	51253
ABL1	noprop_17	64928
ABL1	noprop_17	65008
ABL1	noprop_17	28977
ABL1	noprop_17	29074
ABL1	noprop_17	29088
ABL1	noprop_17	51373
ABL1	noprop_17	10884
ABL1	noprop_17	54460
ABL1	noprop_17	11222
ABL1	noprop_17	84273
ABL1	noprop_17	7818
ABL1	noprop_17	56945
ABL1	noprop_17	51649
ABL1	noprop_4	3725
ABL1	noprop_4	23588
ABL1	noprop_4	5478
ABL1	noprop_4	4778
ABL1	noprop_4	466
ABL1	noprop_4	8574
ABL1	noprop_4	1316
ABL1	noprop_4	10221
ABL1	noprop_4	6521
ABL1	noprop_4	51327
ABL1	noprop_4	3047
ABL1	noprop_4	3050
ABL1	noprop_4	1429
ABL1	noprop_4	9518
ABL1	noprop_4	2996
ABL1	noprop_4	2995
ABL1	noprop_4	1843
ABL1	noprop_4	759
ABL1	noprop_4	3726
ABL1	noprop_4	468
ABL1	noprop_4	2994
ABL1	noprop_4	7494
ABL1	noprop_4	3046
ABL1	noprop_4	3049
ABL1	noprop_4	6005
ABL1	noprop_4	2353
ABL1	noprop_4	1845
ABL1	noprop_4	3042
ABL1	noprop_4	3315
ABL1	noprop_4	10899
ABL1	noprop_7	3429
ABL1	noprop_7	3127
ABL1	noprop_7	3135
ABL1	noprop_7	11025
ABL1	noprop_7	3133
ABL1	noprop_7	1508
ABL1	noprop_7	3105
ABL1	noprop_7	3115
ABL1	noprop_7	3434
ABL1	noprop_7	103
ABL1	noprop_7	3106
ABL1	noprop_7	972
ABL1	noprop_7	3107
ABL1	noprop_7	8519
ABL1	noprop_7	3123
ABL1	noprop_7	3394
ABL1	noprop_7	1958
ABL1	noprop_7	4502
ABL1	noprop_7	3118
ABL1	noprop_7	10581
ABL1	noprop_7	10410
ABL1	noprop_7	3113
ABL1	noprop_7	3122
ABL1	noprop_7	10437
ABL1	noprop_15	5686
ABL1	noprop_15	5691
ABL1	noprop_15	5718
ABL1	noprop_15	5687
ABL1	noprop_15	5689
ABL1	noprop_15	5696
ABL1	noprop_15	5693
ABL1	noprop_15	5694
ABL1	noprop_15	5692
ABL1	noprop_15	5700
ABL1	noprop_15	5714
ABL1	noprop_15	5685
ABL1	noprop_15	9861
ABL1	noprop_15	5707
ABL1	noprop_15	5708
ABL1	noprop_12	6171
ABL1	noprop_12	6185
ABL1	noprop_12	1973
ABL1	noprop_12	4666
ABL1	noprop_12	1650
ABL1	noprop_12	23478
ABL1	noprop_12	6059
ABL1	noprop_12	6152
ABL1	noprop_12	51386
ABL1	noprop_12	746
ABL1	noprop_12	1937
ABL1	noprop_12	6202
ABL1	noprop_12	23
ABL1	noprop_8	81847
ABL1	noprop_8	4946
ABL1	noprop_8	4792
ABL1	noprop_8	51053
ABL1	noprop_8	5706
ABL1	noprop_8	8624
ABL1	noprop_8	5721
ABL1	noprop_8	26271
ABL1	noprop_8	5597
ABL1	noprop_8	5702
ABL1	noprop_8	5688
ABL1	noprop_8	4953
ABL1	noprop_8	10673
ABL1	noprop_14	5720
ABL1	noprop_14	5690
ABL1	noprop_14	10213
ABL1	noprop_14	5695
ABL1	noprop_14	5682
ABL1	noprop_14	643155
ABL1	noprop_14	51371
ABL1	noprop_14	5698
ABL1	noprop_14	1163
ABL1	noprop_14	5704
ABL1	noprop_14	9134
ABL1	noprop_14	25994
ACTL6A	noprop_2	6143
ACTL6A	noprop_2	6154
ACTL6A	noprop_2	6152
ACTL6A	noprop_2	285855
ACTL6A	noprop_2	6726
ACTL6A	noprop_2	6224
ACTL6A	noprop_2	3646
ACTL6A	noprop_2	6231
ACTL6A	noprop_2	6146
ACTL6A	noprop_2	6161
ACTL6A	noprop_2	6128
ACTL6A	noprop_2	200916
ACTL6A	noprop_2	2197
ACTL6A	noprop_2	6132
ACTL6A	noprop_2	1938
ACTL6A	noprop_2	6170
ACTL6A	noprop_2	28972
ACTL6A	noprop_2	6134
ACTL6A	noprop_2	6135
ACTL6A	noprop_2	83939
ACTL6A	noprop_2	5339
ACTL6A	noprop_2	7178
ACTL6A	noprop_2	23521
ACTL6A	noprop_2	6122
ACTL6A	noprop_2	3921
ACTL6A	noprop_2	6173
ACTL6A	noprop_2	25873
ACTL6A	noprop_2	6159
ACTL6A	noprop_2	1973
ACTL6A	noprop_1	84233
ACTL6A	noprop_1	51079
ACTL6A	noprop_1	5654
ACTL6A	noprop_1	4536
ACTL6A	noprop_1	4729
ACTL6A	noprop_1	51142
ACTL6A	noprop_1	11331
ACTL6A	noprop_1	4720
ACTL6A	noprop_1	708
ACTL6A	noprop_1	4715
ACTL6A	noprop_1	3336
ACTL6A	noprop_1	4704
ACTL6A	noprop_1	56993
ACTL6A	noprop_1	4706
ACTL6A	noprop_1	1537
ACTL6A	noprop_1	30968
ACTL6A	noprop_1	4512
ACTL6A	noprop_1	1431
ACTL6A	noprop_1	81892
ACTL6A	noprop_1	292
ACTL6A	noprop_1	4513
ACTL6A	noprop_1	4711
ACTL6A	noprop_1	5464
ACTL6A	noprop_1	9114
ACTL6A	noprop_8	116540
ACTL6A	noprop_8	64928
ACTL6A	noprop_8	28998
ACTL6A	noprop_8	55173
ACTL6A	noprop_8	51649
ACTL6A	noprop_8	28977
ACTL6A	noprop_8	65003
ACTL6A	noprop_8	11222
ACTL6A	noprop_8	7837
ACTL6A	noprop_8	29093
ACTL6A	noprop_8	10884
ACTL6A	noprop_8	65005
ACTL6A	noprop_8	65993
ACTL6A	noprop_8	79590
ACTL6A	noprop_5	1163
ACTL6A	noprop_5	5698
ACTL6A	noprop_5	4792
ACTL6A	noprop_5	56984
ACTL6A	noprop_5	5687
ACTL6A	noprop_5	5720
ACTL6A	noprop_5	3091
ACTL6A	noprop_5	4953
ACTL6A	noprop_5	5716
ACTL6A	noprop_5	5694
ACTL6A	noprop_5	5708
ACTL6A	noprop_5	8624
ACTL6A	noprop_5	5721
ACTL6A	noprop_5	5706
ACTL6A	noprop_7	991
ACTL6A	noprop_7	8870
ACTL6A	noprop_7	6241
ACTL6A	noprop_7	9319
ACTL6A	noprop_7	754
ACTL6A	noprop_7	9232
ACTL6A	noprop_7	891
ACTL6A	noprop_7	387103
ACTL6A	noprop_7	55920
ACTL6A	noprop_7	4085
ACTL6A	noprop_7	5501
ACTL6A	noprop_7	140690
ACTL6A	noprop_7	197370
ACTL6A	noprop_6	3429
ACTL6A	noprop_6	8519
ACTL6A	noprop_6	3434
ACTL6A	noprop_6	10581
ACTL6A	noprop_6	10410
ACTL6A	noprop_6	3107
ACTL6A	noprop_6	3105
ACTL6A	noprop_6	103
ACTL6A	noprop_6	4502
ACTL6A	noprop_6	1958
ACTL6A	noprop_6	3106
ACTL6A	noprop_6	1515
ACTL6A	noprop_6	10346
ACTL6A	noprop_11	5036
ACTL6A	noprop_11	3074
ACTL6A	noprop_11	9588
ACTL6A	noprop_11	29108
ACTL6A	noprop_11	10487
ACTL6A	noprop_11	10577
ACTL6A	noprop_11	2512
ACTL6A	noprop_11	10576
ACTL6A	noprop_11	1075
ACTL6A	noprop_11	8804
ACTL6A	noprop_11	6386
ACTL6A	noprop_4	1848
ACTL6A	noprop_4	1429
ACTL6A	noprop_4	2353
ACTL6A	noprop_4	11221
ACTL6A	noprop_4	10961
ACTL6A	noprop_4	3315
ACTL6A	noprop_4	9592
ACTL6A	noprop_4	3726
ACTL6A	noprop_4	1847
ACTL6A	noprop_4	8061
ACTL6A	noprop_4	10899
ACTL6A	noprop_4	8407
ACTL6A	noprop_4	9500
ACTL6A	noprop_4	8682
ACTL6A	noprop_12	3860
ACTL6A	noprop_12	3866
ACTL6A	noprop_12	3854
ACTL6A	noprop_12	4072
ACTL6A	noprop_12	3868
ACTL6A	noprop_12	3853
ACTL6A	noprop_12	3852
ACTL6A	noprop_12	3875
ACTL6A	noprop_12	286887
ACTL6A	noprop_3	6707
ACTL6A	noprop_3	6699
ACTL6A	noprop_3	5650
ACTL6A	noprop_3	5493
ACTL6A	noprop_3	1830
ACTL6A	noprop_3	1832
ACTL6A	noprop_3	25818
ACTL6A	noprop_3	6273
ACTL6A	noprop_3	6698
ACTL6A	noprop_3	3713
ACTL6A	noprop_3	1475
ACTL6A	noprop_3	5266
ACTL6A	noprop_3	7739
ACTL6A	noprop_10	10376
ACTL6A	noprop_10	6902
ACTL6A	noprop_10	5202
ACTL6A	noprop_10	7411
ACTL6A	noprop_10	84790
ACTL6A	noprop_10	5204
ACTL6A	noprop_10	7280
ACTL6A	noprop_10	7203
ACTL6A	noprop_10	8409
ACTL6A	noprop_10	51398
ACTL6A	noprop_9	5327
ACTL6A	noprop_9	10653
ACTL6A	noprop_9	6678
ACTL6A	noprop_9	7424
ACTL6A	noprop_9	10544
ACTL6A	noprop_9	5055
ACTL6A	noprop_9	64073
ACTL6A	noprop_9	81
ADRB1	noprop_1	51065
ADRB1	noprop_1	6203
ADRB1	noprop_1	23521
ADRB1	noprop_1	6169
ADRB1	noprop_1	6132
ADRB1	noprop_1	9147
ADRB1	noprop_1	3921
ADRB1	noprop_1	8664
ADRB1	noprop_1	6155
ADRB1	noprop_1	6130
ADRB1	noprop_1	6129
ADRB1	noprop_1	6161
ADRB1	noprop_1	6235
ADRB1	noprop_1	6193
ADRB1	noprop_1	2197
ADRB1	noprop_1	9349
ADRB1	noprop_1	6209
ADRB1	noprop_1	6224
ADRB1	noprop_1	6229
ADRB1	noprop_1	1937
ADRB1	noprop_1	6184
ADRB1	noprop_1	6128
ADRB1	noprop_1	11224
ADRB1	noprop_1	8667
ADRB1	noprop_1	6228
ADRB1	noprop_1	6176
ADRB1	noprop_1	6146
ADRB1	noprop_1	6137
ADRB1	noprop_1	6167
ADRB1	noprop_1	27335
ADRB1	noprop_1	23480
ADRB1	noprop_1	6125
ADRB1	noprop_1	6194
ADRB1	noprop_1	3646
ADRB1	noprop_1	6136
ADRB1	noprop_1	6159
ADRB1	noprop_1	6143
ADRB1	noprop_1	6727
ADRB1	noprop_1	6222
ADRB1	noprop_1	6188
ADRB1	noprop_1	6191
ADRB1	noprop_1	3692
ADRB1	noprop_1	6166
ADRB1	noprop_1	1975
ADRB1	noprop_1	6157
ADRB1	noprop_1	6187
ADRB1	noprop_1	6175
ADRB1	noprop_1	6147
ADRB1	noprop_1	10952
ADRB1	noprop_1	728689
ADRB1	noprop_1	6189
ADRB1	noprop_1	51121
ADRB1	noprop_1	6231
ADRB1	noprop_1	25873
ADRB1	noprop_1	6205
ADRB1	noprop_1	6168
ADRB1	noprop_1	6124
ADRB1	noprop_2	9512
ADRB1	noprop_2	23788
ADRB1	noprop_2	293
ADRB1	noprop_2	7388
ADRB1	noprop_2	706
ADRB1	noprop_2	537
ADRB1	noprop_2	1337
ADRB1	noprop_2	529
ADRB1	noprop_2	11331
ADRB1	noprop_2	55847
ADRB1	noprop_2	9296
ADRB1	noprop_2	7386
ADRB1	noprop_2	23787
ADRB1	noprop_2	9377
ADRB1	noprop_2	23597
ADRB1	noprop_2	7384
ADRB1	noprop_2	1347
ADRB1	noprop_2	27089
ADRB1	noprop_2	9114
ADRB1	noprop_2	26521
ADRB1	noprop_2	4697
ADRB1	noprop_2	55863
ADRB1	noprop_2	3329
ADRB1	noprop_2	29796
ADRB1	noprop_2	526
ADRB1	noprop_2	54205
ADRB1	noprop_2	4718
ADRB1	noprop_2	4724
ADRB1	noprop_2	5250
ADRB1	noprop_2	9550
ADRB1	noprop_2	51079
ADRB1	noprop_2	3336
ADRB1	noprop_2	533
ADRB1	noprop_2	4710
ADRB1	noprop_2	4726
ADRB1	noprop_2	1345
ADRB1	noprop_2	81892
ADRB1	noprop_2	27069
ADRB1	noprop_2	29957
ADRB1	noprop_2	292
ADRB1	noprop_2	4707
ADRB1	noprop_2	475
ADRB1	noprop_2	51142
ADRB1	noprop_2	1329
ADRB1	noprop_2	5464
ADRB1	noprop_2	7417
ADRB1	noprop_8	5685
ADRB1	noprop_8	5686
ADRB1	noprop_8	5694
ADRB1	noprop_8	5720
ADRB1	noprop_8	9861
ADRB1	noprop_8	10213
ADRB1	noprop_8	5714
ADRB1	noprop_8	5708
ADRB1	noprop_8	5682
ADRB1	noprop_8	5688
ADRB1	noprop_8	5721
ADRB1	noprop_8	51371
ADRB1	noprop_8	5692
ADRB1	noprop_8	5707
ADRB1	noprop_8	5713
ADRB1	noprop_8	3091
ADRB1	noprop_8	4953
ADRB1	noprop_8	5695
ADRB1	noprop_8	5717
ADRB1	noprop_8	5684
ADRB1	noprop_8	5691
ADRB1	noprop_8	5687
ADRB1	noprop_8	5597
ADRB1	noprop_8	5700
ADRB1	noprop_8	9352
ADRB1	noprop_8	25994
ADRB1	noprop_8	5716
ADRB1	noprop_8	4792
ADRB1	noprop_7	2023
ADRB1	noprop_7	2597
ADRB1	noprop_7	5214
ADRB1	noprop_7	2673
