Disease	Cluster	Gene
10_mg_response_to_amphetamine_NA_2012	noprop_4	1009
10_mg_response_to_amphetamine_NA_2012	noprop_4	54986
10_mg_response_to_amphetamine_NA_2012	noprop_4	144100
10_mg_response_to_amphetamine_NA_2012	noprop_4	5797
10_mg_response_to_amphetamine_NA_2012	noprop_4	1012
10_mg_response_to_amphetamine_NA_2012	noprop_4	117583
10_mg_response_to_amphetamine_NA_2012	noprop_4	1015
10_mg_response_to_amphetamine_NA_2012	noprop_4	9414
10_mg_response_to_amphetamine_NA_2012	noprop_4	7082
10_mg_response_to_amphetamine_NA_2012	noprop_4	55691
10_mg_response_to_amphetamine_NA_2012	noprop_4	342184
10_mg_response_to_amphetamine_NA_2012	noprop_4	1496
10_mg_response_to_amphetamine_NA_2012	noprop_4	29119
10_mg_response_to_amphetamine_NA_2012	noprop_4	1002
10_mg_response_to_amphetamine_NA_2012	noprop_4	58494
10_mg_response_to_amphetamine_NA_2012	noprop_4	2313
10_mg_response_to_amphetamine_NA_2012	noprop_4	1501
10_mg_response_to_amphetamine_NA_2012	noprop_4	79827
10_mg_response_to_amphetamine_NA_2012	noprop_4	999
10_mg_response_to_amphetamine_NA_2012	noprop_4	1010
10_mg_response_to_amphetamine_NA_2012	noprop_4	81607
10_mg_response_to_amphetamine_NA_2012	noprop_4	5010
10_mg_response_to_amphetamine_NA_2012	noprop_5	6262
10_mg_response_to_amphetamine_NA_2012	noprop_5	2898
10_mg_response_to_amphetamine_NA_2012	noprop_5	80036
10_mg_response_to_amphetamine_NA_2012	noprop_5	817
10_mg_response_to_amphetamine_NA_2012	noprop_5	781
10_mg_response_to_amphetamine_NA_2012	noprop_5	9590
10_mg_response_to_amphetamine_NA_2012	noprop_5	6263
10_mg_response_to_amphetamine_NA_2012	noprop_5	81832
10_mg_response_to_amphetamine_NA_2012	noprop_5	359
10_mg_response_to_amphetamine_NA_2012	noprop_5	4842
10_mg_response_to_amphetamine_NA_2012	noprop_5	2900
10_mg_response_to_amphetamine_NA_2012	noprop_5	7225
10_mg_response_to_amphetamine_NA_2012	noprop_5	3708
10_mg_response_to_amphetamine_NA_2012	noprop_5	57118
10_mg_response_to_amphetamine_NA_2012	noprop_5	773
10_mg_response_to_amphetamine_NA_2012	noprop_5	490
10_mg_response_to_amphetamine_NA_2012	noprop_5	59341
10_mg_response_to_amphetamine_NA_2012	noprop_5	3709
10_mg_response_to_amphetamine_NA_2012	noprop_5	10335
10_mg_response_to_amphetamine_NA_2012	noprop_3	23426
10_mg_response_to_amphetamine_NA_2012	noprop_3	27091
10_mg_response_to_amphetamine_NA_2012	noprop_3	55799
10_mg_response_to_amphetamine_NA_2012	noprop_3	26047
10_mg_response_to_amphetamine_NA_2012	noprop_3	22941
10_mg_response_to_amphetamine_NA_2012	noprop_3	2893
10_mg_response_to_amphetamine_NA_2012	noprop_3	9455
10_mg_response_to_amphetamine_NA_2012	noprop_3	729993
10_mg_response_to_amphetamine_NA_2012	noprop_3	779
10_mg_response_to_amphetamine_NA_2012	noprop_3	2894
10_mg_response_to_amphetamine_NA_2012	noprop_3	2904
10_mg_response_to_amphetamine_NA_2012	noprop_3	9229
10_mg_response_to_amphetamine_NA_2012	noprop_3	775
10_mg_response_to_amphetamine_NA_2012	noprop_3	2895
10_mg_response_to_amphetamine_NA_2012	noprop_3	10369
10_mg_response_to_amphetamine_NA_2012	noprop_3	777
10_mg_response_to_amphetamine_NA_2012	noprop_3	40
10_mg_response_to_amphetamine_NA_2012	noprop_3	9369
10_mg_response_to_amphetamine_NA_2012	noprop_3	1740
10_mg_response_to_amphetamine_NA_2012	noprop_2	5592
10_mg_response_to_amphetamine_NA_2012	noprop_2	54207
10_mg_response_to_amphetamine_NA_2012	noprop_2	8618
10_mg_response_to_amphetamine_NA_2012	noprop_2	493
10_mg_response_to_amphetamine_NA_2012	noprop_2	5575
10_mg_response_to_amphetamine_NA_2012	noprop_2	5789
10_mg_response_to_amphetamine_NA_2012	noprop_2	6546
10_mg_response_to_amphetamine_NA_2012	noprop_2	22865
10_mg_response_to_amphetamine_NA_2012	noprop_2	3782
10_mg_response_to_amphetamine_NA_2012	noprop_2	51365
10_mg_response_to_amphetamine_NA_2012	noprop_2	5581
10_mg_response_to_amphetamine_NA_2012	noprop_2	253559
10_mg_response_to_amphetamine_NA_2012	noprop_2	143098
10_mg_response_to_amphetamine_NA_2012	noprop_2	9378
10_mg_response_to_amphetamine_NA_2012	noprop_2	3778
10_mg_response_to_amphetamine_NA_2012	noprop_2	3776
10_mg_response_to_amphetamine_NA_2012	noprop_2	148281
10_mg_response_to_amphetamine_NA_2012	noprop_2	8224
10_mg_response_to_amphetamine_NA_2012	noprop_2	3756
10_mg_response_to_amphetamine_NA_2012	noprop_2	80059
10_mg_response_to_amphetamine_NA_2012	noprop_2	11069
10_mg_response_to_amphetamine_NA_2012	noprop_2	9699
10_mg_response_to_amphetamine_NA_2012	noprop_2	26059
10_mg_response_to_amphetamine_NA_2012	noprop_6	2042
10_mg_response_to_amphetamine_NA_2012	noprop_6	25803
10_mg_response_to_amphetamine_NA_2012	noprop_6	23544
10_mg_response_to_amphetamine_NA_2012	noprop_6	2046
10_mg_response_to_amphetamine_NA_2012	noprop_6	10371
10_mg_response_to_amphetamine_NA_2012	noprop_6	91584
10_mg_response_to_amphetamine_NA_2012	noprop_6	2047
10_mg_response_to_amphetamine_NA_2012	noprop_6	1946
10_mg_response_to_amphetamine_NA_2012	noprop_6	8459
10_mg_response_to_amphetamine_NA_2012	noprop_6	4233
10_mg_response_to_amphetamine_NA_2012	noprop_6	9645
10_mg_response_to_amphetamine_NA_2012	noprop_6	1400
10_mg_response_to_amphetamine_NA_2012	noprop_6	1807
10_mg_response_to_amphetamine_NA_2012	noprop_6	57556
10_mg_response_to_amphetamine_NA_2012	noprop_6	80031
10_mg_response_to_amphetamine_NA_2012	noprop_1	1804
10_mg_response_to_amphetamine_NA_2012	noprop_1	3751
10_mg_response_to_amphetamine_NA_2012	noprop_1	80333
10_mg_response_to_amphetamine_NA_2012	noprop_1	57101
10_mg_response_to_amphetamine_NA_2012	noprop_1	5334
10_mg_response_to_amphetamine_NA_2012	noprop_1	3784
10_mg_response_to_amphetamine_NA_2012	noprop_1	23704
10_mg_response_to_amphetamine_NA_2012	noprop_1	55107
10_mg_response_to_amphetamine_NA_2012	noprop_1	7881
10_mg_response_to_amphetamine_NA_2012	noprop_1	89796
10_mg_response_to_amphetamine_NA_2012	noprop_1	11280
10_mg_response_to_amphetamine_NA_2012	noprop_1	10008
10_mg_response_to_amphetamine_NA_2012	noprop_1	6323
10_mg_response_to_amphetamine_NA_2012	noprop_1	30820
10_mg_response_to_amphetamine_NA_2012	noprop_1	3786
10_mg_response_to_amphetamine_NA_2012	noprop_1	25769
10_mg_response_to_amphetamine_NA_2012	noprop_1	57628
10_mg_response_to_amphetamine_NA_2012	noprop_1	3752
10_mg_response_to_amphetamine_NA_2012	noprop_1	6335
10_mg_response_to_amphetamine_NA_2012	noprop_1	2567
10_mg_response_to_amphetamine_NA_2012	noprop_1	2560
10_mg_response_to_amphetamine_NA_2012	noprop_1	23413
10_mg_response_to_amphetamine_NA_2012	noprop_1	90134
10_mg_response_to_amphetamine_NA_2012	noprop_1	4897
10_mg_response_to_amphetamine_NA_2012	noprop_1	27347
10_mg_response_to_amphetamine_NA_2012	noprop_1	65268
10_mg_response_to_amphetamine_NA_2012	noprop_7	8087
10_mg_response_to_amphetamine_NA_2012	noprop_7	283455
10_mg_response_to_amphetamine_NA_2012	noprop_7	9863
10_mg_response_to_amphetamine_NA_2012	noprop_7	22882
10_mg_response_to_amphetamine_NA_2012	noprop_7	6714
10_mg_response_to_amphetamine_NA_2012	noprop_7	11044
10_mg_response_to_amphetamine_NA_2012	noprop_7	9693
10_mg_response_to_amphetamine_NA_2012	noprop_7	8826
10_mg_response_to_amphetamine_NA_2012	noprop_7	5894
10_mg_response_to_amphetamine_NA_2012	noprop_7	9223
10_mg_response_to_amphetamine_NA_2012	noprop_7	27044
10_mg_response_to_amphetamine_NA_2012	noprop_7	54715
10_mg_response_to_amphetamine_NA_2012	noprop_8	2
10_mg_response_to_amphetamine_NA_2012	noprop_8	5099
10_mg_response_to_amphetamine_NA_2012	noprop_8	6695
10_mg_response_to_amphetamine_NA_2012	noprop_8	23609
10_mg_response_to_amphetamine_NA_2012	noprop_8	2162
10_mg_response_to_amphetamine_NA_2012	noprop_8	147372
10_mg_response_to_amphetamine_NA_2012	noprop_8	10653
10_mg_response_to_amphetamine_NA_2012	noprop_8	83706
10_mg_response_to_amphetamine_NA_2012	noprop_8	51571
10_mg_response_to_amphetamine_NA_2012	noprop_8	60676
10_mg_response_to_amphetamine_NA_2012	noprop_9	221981
10_mg_response_to_amphetamine_NA_2012	noprop_9	388021
10_mg_response_to_amphetamine_NA_2012	noprop_9	170691
10_mg_response_to_amphetamine_NA_2012	noprop_9	170692
10_mg_response_to_amphetamine_NA_2012	noprop_9	79875
10_mg_response_to_amphetamine_NA_2012	noprop_9	11096
10_mg_response_to_amphetamine_NA_2012	noprop_9	81792
10_mg_response_to_amphetamine_NA_2012	noprop_9	92949
11q_deletion_neuroblastoma_NA_2017	noprop_1	3645
11q_deletion_neuroblastoma_NA_2017	noprop_1	4914
11q_deletion_neuroblastoma_NA_2017	noprop_1	55845
11q_deletion_neuroblastoma_NA_2017	noprop_1	238
11q_deletion_neuroblastoma_NA_2017	noprop_1	63916
11q_deletion_neuroblastoma_NA_2017	noprop_1	8412
11q_deletion_neuroblastoma_NA_2017	noprop_1	51206
11q_deletion_neuroblastoma_NA_2017	noprop_1	2323
11q_deletion_neuroblastoma_NA_2017	noprop_1	4068
11q_deletion_neuroblastoma_NA_2017	noprop_3	7043
11q_deletion_neuroblastoma_NA_2017	noprop_3	3249
11q_deletion_neuroblastoma_NA_2017	noprop_3	2157
11q_deletion_neuroblastoma_NA_2017	noprop_3	3083
11q_deletion_neuroblastoma_NA_2017	noprop_3	3273
11q_deletion_neuroblastoma_NA_2017	noprop_3	5155
11q_deletion_neuroblastoma_NA_2017	noprop_3	5552
11q_deletion_neuroblastoma_NA_2017	noprop_3	2277
11q_deletion_neuroblastoma_NA_2017	noprop_2	54659
11q_deletion_neuroblastoma_NA_2017	noprop_2	23406
11q_deletion_neuroblastoma_NA_2017	noprop_2	54576
11q_deletion_neuroblastoma_NA_2017	noprop_2	54657
11q_deletion_neuroblastoma_NA_2017	noprop_2	11185
11q_deletion_neuroblastoma_NA_2017	noprop_2	54579
11q_deletion_neuroblastoma_NA_2017	noprop_2	124
11q_deletion_neuroblastoma_NA_2017	noprop_2	2949
11q_deletion_neuroblastoma_NA_2017	noprop_4	317772
11q_deletion_neuroblastoma_NA_2017	noprop_4	3005
11q_deletion_neuroblastoma_NA_2017	noprop_4	23133
11q_deletion_neuroblastoma_NA_2017	noprop_4	9767
11q_deletion_neuroblastoma_NA_2017	noprop_4	55689
11q_deletion_neuroblastoma_NA_2017	noprop_4	3007
11q_deletion_neuroblastoma_NA_2017	noprop_6	6217
11q_deletion_neuroblastoma_NA_2017	noprop_6	6181
11q_deletion_neuroblastoma_NA_2017	noprop_6	79048
11q_deletion_neuroblastoma_NA_2017	noprop_6	190
11q_deletion_neuroblastoma_NA_2017	noprop_6	1939
11q_deletion_neuroblastoma_NA_2017	noprop_7	580
11q_deletion_neuroblastoma_NA_2017	noprop_7	5983
11q_deletion_neuroblastoma_NA_2017	noprop_7	10714
11q_deletion_neuroblastoma_NA_2017	noprop_7	641
11q_deletion_neuroblastoma_NA_2017	noprop_7	4437
11q_deletion_neuroblastoma_NA_2017	noprop_8	401541
11q_deletion_neuroblastoma_NA_2017	noprop_8	8379
11q_deletion_neuroblastoma_NA_2017	noprop_8	54821
11q_deletion_neuroblastoma_NA_2017	noprop_8	10735
11q_deletion_neuroblastoma_NA_2017	noprop_5	6829
11q_deletion_neuroblastoma_NA_2017	noprop_5	5451
11q_deletion_neuroblastoma_NA_2017	noprop_5	6873
11q_deletion_neuroblastoma_NA_2017	noprop_5	2957
11q_deletion_neuroblastoma_NA_2017	noprop_10	3768
11q_deletion_neuroblastoma_NA_2017	noprop_10	2695
11q_deletion_neuroblastoma_NA_2017	noprop_10	3363
11q_deletion_neuroblastoma_NA_2017	noprop_9	5521
11q_deletion_neuroblastoma_NA_2017	noprop_9	10231
1c_mDC__32__NA_2015	noprop_1	781
1c_mDC__32__NA_2015	noprop_1	10369
1c_mDC__32__NA_2015	noprop_1	776
1c_mDC__32__NA_2015	noprop_1	5816
1c_mDC__32__NA_2015	noprop_1	10313
1c_mDC__32__NA_2015	noprop_1	10060
1c_mDC__32__NA_2015	noprop_1	9722
1c_mDC__32__NA_2015	noprop_8	1813
1c_mDC__32__NA_2015	noprop_8	2918
1c_mDC__32__NA_2015	noprop_8	10022
1c_mDC__32__NA_2015	noprop_8	5173
1c_mDC__32__NA_2015	noprop_2	55885
1c_mDC__32__NA_2015	noprop_2	4617
1c_mDC__32__NA_2015	noprop_2	4010
1c_mDC__32__NA_2015	noprop_2	632
1c_mDC__32__NA_2015	noprop_2	148738
1c_mDC__32__NA_2015	noprop_3	3310
1c_mDC__32__NA_2015	noprop_3	84206
1c_mDC__32__NA_2015	noprop_3	8480
1c_mDC__32__NA_2015	noprop_3	3840
1c_mDC__32__NA_2015	noprop_4	83986
1c_mDC__32__NA_2015	noprop_4	55703
1c_mDC__32__NA_2015	noprop_4	23613
1c_mDC__32__NA_2015	noprop_4	4331
1c_mDC__32__NA_2015	noprop_7	468
1c_mDC__32__NA_2015	noprop_7	22926
1c_mDC__32__NA_2015	noprop_7	2100
1c_mDC__32__NA_2015	noprop_5	23173
1c_mDC__32__NA_2015	noprop_5	255239
1c_mDC__32__NA_2015	noprop_5	54970
1c_mDC__32__NA_2015	noprop_6	7203
1c_mDC__32__NA_2015	noprop_6	55118
1c_mDC__32__NA_2015	noprop_6	10376
1c_mDC__32__NA_2015	noprop_10	10687
1c_mDC__32__NA_2015	noprop_10	5362
1c_mDC__32__NA_2015	noprop_9	22854
1c_mDC__32__NA_2015	noprop_9	4978
1p_deletion_neuroblastoma_NA_2017	noprop_2	3897
1p_deletion_neuroblastoma_NA_2017	noprop_2	665
1p_deletion_neuroblastoma_NA_2017	noprop_2	6197
1p_deletion_neuroblastoma_NA_2017	noprop_2	79705
1p_deletion_neuroblastoma_NA_2017	noprop_2	55697
1p_deletion_neuroblastoma_NA_2017	noprop_2	57705
1p_deletion_neuroblastoma_NA_2017	noprop_2	6199
1p_deletion_neuroblastoma_NA_2017	noprop_1	57175
1p_deletion_neuroblastoma_NA_2017	noprop_1	84301
1p_deletion_neuroblastoma_NA_2017	noprop_1	3676
1p_deletion_neuroblastoma_NA_2017	noprop_1	1756
1p_deletion_neuroblastoma_NA_2017	noprop_1	3911
1p_deletion_neuroblastoma_NA_2017	noprop_1	10178
1p_deletion_neuroblastoma_NA_2017	noprop_1	55742
1p_deletion_neuroblastoma_NA_2017	noprop_7	85417
1p_deletion_neuroblastoma_NA_2017	noprop_7	57405
1p_deletion_neuroblastoma_NA_2017	noprop_7	54821
1p_deletion_neuroblastoma_NA_2017	noprop_7	983
1p_deletion_neuroblastoma_NA_2017	noprop_7	78994
1p_deletion_neuroblastoma_NA_2017	noprop_4	10450
1p_deletion_neuroblastoma_NA_2017	noprop_4	23144
1p_deletion_neuroblastoma_NA_2017	noprop_4	10492
1p_deletion_neuroblastoma_NA_2017	noprop_4	51690
1p_deletion_neuroblastoma_NA_2017	noprop_4	3184
1p_deletion_neuroblastoma_NA_2017	noprop_8	10093
1p_deletion_neuroblastoma_NA_2017	noprop_8	154
1p_deletion_neuroblastoma_NA_2017	noprop_8	85021
1p_deletion_neuroblastoma_NA_2017	noprop_8	26509
1p_deletion_neuroblastoma_NA_2017	noprop_3	3751
1p_deletion_neuroblastoma_NA_2017	noprop_3	6336
1p_deletion_neuroblastoma_NA_2017	noprop_3	6334
1p_deletion_neuroblastoma_NA_2017	noprop_3	2554
1p_deletion_neuroblastoma_NA_2017	noprop_9	5966
1p_deletion_neuroblastoma_NA_2017	noprop_9	84262
1p_deletion_neuroblastoma_NA_2017	noprop_9	81847
1p_deletion_neuroblastoma_NA_2017	noprop_10	80380
1p_deletion_neuroblastoma_NA_2017	noprop_10	1515
1p_deletion_neuroblastoma_NA_2017	noprop_10	55223
1p_deletion_neuroblastoma_NA_2017	noprop_5	55844
1p_deletion_neuroblastoma_NA_2017	noprop_5	8908
1p_deletion_neuroblastoma_NA_2017	noprop_5	25814
1p_deletion_neuroblastoma_NA_2017	noprop_13	26085
1p_deletion_neuroblastoma_NA_2017	noprop_13	2277
1p_deletion_neuroblastoma_NA_2017	noprop_14	344
1p_deletion_neuroblastoma_NA_2017	noprop_14	2239
1p_deletion_neuroblastoma_NA_2017	noprop_15	760
1p_deletion_neuroblastoma_NA_2017	noprop_15	51474
1p_deletion_neuroblastoma_NA_2017	noprop_12	150962
1p_deletion_neuroblastoma_NA_2017	noprop_12	5251
1p_deletion_neuroblastoma_NA_2017	noprop_11	1054
1p_deletion_neuroblastoma_NA_2017	noprop_11	4773
1p_deletion_neuroblastoma_NA_2017	noprop_6	10311
1p_deletion_neuroblastoma_NA_2017	noprop_6	5303
Advanced_adenoma_NA_2013	noprop_2	8411
Advanced_adenoma_NA_2013	noprop_2	10640
Advanced_adenoma_NA_2013	noprop_2	60412
Advanced_adenoma_NA_2013	noprop_2	25979
Advanced_adenoma_NA_2013	noprop_2	23527
Advanced_adenoma_NA_2013	noprop_2	51479
Advanced_adenoma_NA_2013	noprop_2	54734
Advanced_adenoma_NA_2013	noprop_5	84078
Advanced_adenoma_NA_2013	noprop_5	25847
Advanced_adenoma_NA_2013	noprop_5	8835
Advanced_adenoma_NA_2013	noprop_5	55975
Advanced_adenoma_NA_2013	noprop_5	26091
Advanced_adenoma_NA_2013	noprop_1	23308
Advanced_adenoma_NA_2013	noprop_1	1839
Advanced_adenoma_NA_2013	noprop_1	57823
Advanced_adenoma_NA_2013	noprop_1	51744
Advanced_adenoma_NA_2013	noprop_1	80310
Advanced_adenoma_NA_2013	noprop_1	3983
Advanced_adenoma_NA_2013	noprop_6	3484
Advanced_adenoma_NA_2013	noprop_6	3371
Advanced_adenoma_NA_2013	noprop_6	949
Advanced_adenoma_NA_2013	noprop_6	3818
Advanced_adenoma_NA_2013	noprop_7	1983
Advanced_adenoma_NA_2013	noprop_7	6734
Advanced_adenoma_NA_2013	noprop_7	10480
Advanced_adenoma_NA_2013	noprop_7	9513
Advanced_adenoma_NA_2013	noprop_8	197370
Advanced_adenoma_NA_2013	noprop_8	147841
Advanced_adenoma_NA_2013	noprop_8	10274
Advanced_adenoma_NA_2013	noprop_8	10051
Advanced_adenoma_NA_2013	noprop_4	10600
Advanced_adenoma_NA_2013	noprop_4	56946
Advanced_adenoma_NA_2013	noprop_4	2648
Advanced_adenoma_NA_2013	noprop_4	8351
Advanced_adenoma_NA_2013	noprop_3	3151
Advanced_adenoma_NA_2013	noprop_3	10721
Advanced_adenoma_NA_2013	noprop_3	571
Advanced_adenoma_NA_2013	noprop_3	254394
Advanced_adenoma_NA_2013	noprop_10	219927
Advanced_adenoma_NA_2013	noprop_10	51253
Advanced_adenoma_NA_2013	noprop_10	64960
Advanced_adenoma_NA_2013	noprop_9	91584
Advanced_adenoma_NA_2013	noprop_9	80031
Age_at_first_birth_SSGAC_2016	noprop_1	27175
Age_at_first_birth_SSGAC_2016	noprop_1	55765
Age_at_first_birth_SSGAC_2016	noprop_1	27229
Age_at_first_birth_SSGAC_2016	noprop_1	7283
Age_at_first_birth_SSGAC_2016	noprop_1	9814
Age_at_first_birth_SSGAC_2016	noprop_1	51060
Age_at_first_birth_SSGAC_2016	noprop_1	22981
Age_at_first_birth_SSGAC_2016	noprop_1	80321
Age_at_first_birth_SSGAC_2016	noprop_1	6787
Age_at_first_birth_SSGAC_2016	noprop_1	5116
Age_at_first_birth_SSGAC_2016	noprop_1	65062
Age_at_first_birth_SSGAC_2016	noprop_2	5764
Age_at_first_birth_SSGAC_2016	noprop_2	5678
Age_at_first_birth_SSGAC_2016	noprop_2	3340
Age_at_first_birth_SSGAC_2016	noprop_2	55959
Age_at_first_birth_SSGAC_2016	noprop_2	7148
Age_at_first_birth_SSGAC_2016	noprop_2	9486
Age_at_first_birth_SSGAC_2016	noprop_2	29967
Age_at_first_birth_SSGAC_2016	noprop_2	9394
Age_at_first_birth_SSGAC_2016	noprop_2	1463
Age_at_first_birth_SSGAC_2016	noprop_6	83637
Age_at_first_birth_SSGAC_2016	noprop_6	56252
Age_at_first_birth_SSGAC_2016	noprop_6	55193
Age_at_first_birth_SSGAC_2016	noprop_6	6599
Age_at_first_birth_SSGAC_2016	noprop_6	54496
Age_at_first_birth_SSGAC_2016	noprop_6	57492
Age_at_first_birth_SSGAC_2016	noprop_6	1788
Age_at_first_birth_SSGAC_2016	noprop_7	9677
Age_at_first_birth_SSGAC_2016	noprop_7	548596
Age_at_first_birth_SSGAC_2016	noprop_7	1159
Age_at_first_birth_SSGAC_2016	noprop_7	9807
Age_at_first_birth_SSGAC_2016	noprop_7	23139
Age_at_first_birth_SSGAC_2016	noprop_7	161497
Age_at_first_birth_SSGAC_2016	noprop_7	23007
Age_at_first_birth_SSGAC_2016	noprop_8	116138
Age_at_first_birth_SSGAC_2016	noprop_8	9578
Age_at_first_birth_SSGAC_2016	noprop_8	4733
Age_at_first_birth_SSGAC_2016	noprop_8	121665
Age_at_first_birth_SSGAC_2016	noprop_8	23347
Age_at_first_birth_SSGAC_2016	noprop_8	57626
Age_at_first_birth_SSGAC_2016	noprop_4	6405
Age_at_first_birth_SSGAC_2016	noprop_4	4233
Age_at_first_birth_SSGAC_2016	noprop_4	57715
Age_at_first_birth_SSGAC_2016	noprop_4	5362
Age_at_first_birth_SSGAC_2016	noprop_4	9625
Age_at_first_birth_SSGAC_2016	noprop_4	80031
Age_at_first_birth_SSGAC_2016	noprop_4	2041
Age_at_first_birth_SSGAC_2016	noprop_5	55729
Age_at_first_birth_SSGAC_2016	noprop_5	55206
Age_at_first_birth_SSGAC_2016	noprop_5	5309
Age_at_first_birth_SSGAC_2016	noprop_5	23172
Age_at_first_birth_SSGAC_2016	noprop_5	6304
Age_at_first_birth_SSGAC_2016	noprop_9	51661
Age_at_first_birth_SSGAC_2016	noprop_9	81609
Age_at_first_birth_SSGAC_2016	noprop_9	57537
Age_at_first_birth_SSGAC_2016	noprop_9	9779
Age_at_first_birth_SSGAC_2016	noprop_3	4520
Age_at_first_birth_SSGAC_2016	noprop_3	29986
Age_at_first_birth_SSGAC_2016	noprop_3	7036
Age_at_first_birth_SSGAC_2016	noprop_3	27173
Age_at_first_birth_SSGAC_2016	noprop_3	54901
Age_at_first_birth__female__SSGAC_2016	noprop_3	9870
Age_at_first_birth__female__SSGAC_2016	noprop_3	10293
Age_at_first_birth__female__SSGAC_2016	noprop_3	26232
Age_at_first_birth__female__SSGAC_2016	noprop_3	80176
Age_at_first_birth__female__SSGAC_2016	noprop_3	23608
Age_at_first_birth__female__SSGAC_2016	noprop_3	197131
Age_at_first_birth__female__SSGAC_2016	noprop_3	5071
Age_at_first_birth__female__SSGAC_2016	noprop_3	7324
Age_at_first_birth__female__SSGAC_2016	noprop_3	7318
Age_at_first_birth__female__SSGAC_2016	noprop_3	8835
Age_at_first_birth__female__SSGAC_2016	noprop_3	63891
Age_at_first_birth__female__SSGAC_2016	noprop_3	84708
Age_at_first_birth__female__SSGAC_2016	noprop_3	140691
Age_at_first_birth__female__SSGAC_2016	noprop_1	5289
Age_at_first_birth__female__SSGAC_2016	noprop_1	132671
Age_at_first_birth__female__SSGAC_2016	noprop_1	153129
Age_at_first_birth__female__SSGAC_2016	noprop_1	4486
Age_at_first_birth__female__SSGAC_2016	noprop_1	4485
Age_at_first_birth__female__SSGAC_2016	noprop_1	143686
Age_at_first_birth__female__SSGAC_2016	noprop_1	84219
Age_at_first_birth__female__SSGAC_2016	noprop_1	200186
Age_at_first_birth__female__SSGAC_2016	noprop_1	11337
Age_at_first_birth__female__SSGAC_2016	noprop_1	55704
Age_at_first_birth__female__SSGAC_2016	noprop_1	9681
Age_at_first_birth__female__SSGAC_2016	noprop_1	5562
Age_at_first_birth__female__SSGAC_2016	noprop_2	11023
Age_at_first_birth__female__SSGAC_2016	noprop_2	3159
Age_at_first_birth__female__SSGAC_2016	noprop_2	2186
Age_at_first_birth__female__SSGAC_2016	noprop_2	84678
Age_at_first_birth__female__SSGAC_2016	noprop_2	7158
Age_at_first_birth__female__SSGAC_2016	noprop_2	23468
Age_at_first_birth__female__SSGAC_2016	noprop_2	3020
Age_at_first_birth__female__SSGAC_2016	noprop_2	221037
Age_at_first_birth__female__SSGAC_2016	noprop_2	23338
Age_at_first_birth__female__SSGAC_2016	noprop_2	56943
Age_at_first_birth__female__SSGAC_2016	noprop_4	65062
Age_at_first_birth__female__SSGAC_2016	noprop_4	22981
Age_at_first_birth__female__SSGAC_2016	noprop_4	51060
Age_at_first_birth__female__SSGAC_2016	noprop_4	9814
Age_at_first_birth__female__SSGAC_2016	noprop_4	55765
Age_at_first_birth__female__SSGAC_2016	noprop_4	146057
Age_at_first_birth__female__SSGAC_2016	noprop_4	5116
Age_at_first_birth__female__SSGAC_2016	noprop_4	27229
Age_at_first_birth__female__SSGAC_2016	noprop_5	92675
Age_at_first_birth__female__SSGAC_2016	noprop_5	5917
Age_at_first_birth__female__SSGAC_2016	noprop_5	22907
Age_at_first_birth__female__SSGAC_2016	noprop_5	55699
Age_at_first_birth__female__SSGAC_2016	noprop_5	5859
Age_at_first_birth__female__SSGAC_2016	noprop_5	26024
Age_at_first_birth__female__SSGAC_2016	noprop_5	56652
Age_at_first_birth__female__SSGAC_2016	noprop_7	9486
Age_at_first_birth__female__SSGAC_2016	noprop_7	29967
Age_at_first_birth__female__SSGAC_2016	noprop_7	5678
Age_at_first_birth__female__SSGAC_2016	noprop_7	5764
Age_at_first_birth__female__SSGAC_2016	noprop_7	7148
Age_at_first_birth__female__SSGAC_2016	noprop_7	3340
Age_at_first_birth__female__SSGAC_2016	noprop_8	9677
Age_at_first_birth__female__SSGAC_2016	noprop_8	548596
Age_at_first_birth__female__SSGAC_2016	noprop_8	161497
Age_at_first_birth__female__SSGAC_2016	noprop_8	23139
Age_at_first_birth__female__SSGAC_2016	noprop_8	9807
Age_at_first_birth__female__SSGAC_2016	noprop_8	23007
Age_at_first_birth__female__SSGAC_2016	noprop_10	4233
Age_at_first_birth__female__SSGAC_2016	noprop_10	6405
Age_at_first_birth__female__SSGAC_2016	noprop_10	57715
Age_at_first_birth__female__SSGAC_2016	noprop_10	80031
Age_at_first_birth__female__SSGAC_2016	noprop_10	5362
Age_at_first_birth__female__SSGAC_2016	noprop_11	8110
Age_at_first_birth__female__SSGAC_2016	noprop_11	83637
Age_at_first_birth__female__SSGAC_2016	noprop_11	56252
Age_at_first_birth__female__SSGAC_2016	noprop_11	6599
Age_at_first_birth__female__SSGAC_2016	noprop_9	55206
Age_at_first_birth__female__SSGAC_2016	noprop_9	23172
Age_at_first_birth__female__SSGAC_2016	noprop_9	55729
Age_at_first_birth__female__SSGAC_2016	noprop_9	5309
Age_at_first_birth__female__SSGAC_2016	noprop_6	10238
Age_at_first_birth__female__SSGAC_2016	noprop_6	254251
Age_at_first_birth__female__SSGAC_2016	noprop_6	79968
Age_at_first_birth__female__SSGAC_2016	noprop_6	8533
Age_at_first_birth__male__SSGAC_2016	noprop_2	207
Age_at_first_birth__male__SSGAC_2016	noprop_2	200186
Age_at_first_birth__male__SSGAC_2016	noprop_2	54332
Age_at_first_birth__male__SSGAC_2016	noprop_2	7248
